Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
10,9,7,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,22.8,46.85,61.13,57.77,54.88,52.34,39.04,41.43,38.44,33.73,32.6,26.36,21.5,15.15,8.58,4.73,1.75,0.45,0,0
15129,20,102,74,45,66,55,18,20,51,36,53,25,20,30,20,20,0,0,0,0
15129,11,84,48,30,56,62,43,36,55,36,5,33,0,10,10,0,0,0,0,0
15129,35,47,44,68,60,36,26,19,54,24,10,25,20,10,5,5,0,0,0,0
15129,14,11,13,63,32,30,50,10,43,15,33,13,20,20,5,10,5,0,0,0
15129,66,44,59,76,55,58,48,40,10,30,47,30,10,19,15,15,5,0,0,0
15129,51,5,40,35,49,45,40,45,89,31,34,28,28,5,10,8,0,0,0,0
15129,79,36,49,26,60,31,31,33,75,49,13,20,63,18,5,10,0,0,0,0
15129,11,30,47,77,55,37,23,38,29,15,15,20,15,5,0,5,10,0,0,0
15129,0,30,25,108,43,37,97,40,49,25,50,10,5,33,5,0,0,0,0,0
15129,0,18,97,98,65,48,39,36,68,20,25,10,18,15,0,0,0,0,0,0
15129,0,0,119,45,120,36,50,67,20,15,36,36,28,15,20,10,0,0,0,0
15129,0,198,47,62,5,98,46,13,22,66,46,15,35,5,0,10,0,0,0,0
15129,23,98,41,64,57,42,44,48,23,20,43,20,5,10,0,0,0,0,0,0
15129,153,5,24,70,71,73,11,52,33,33,5,50,33,15,10,0,0,0,0,0
15129,0,97,66,75,70,39,23,29,48,40,48,30,23,20,10,5,0,0,0,0
15129,0,56,48,64,44,16,15,31,25,29,38,53,28,10,10,5,0,0,0,0
15129,0,53,103,26,10,24,33,74,50,28,23,13,20,15,10,5,0,0,0,0
15129,0,75,73,38,72,75,23,25,55,54,20,18,20,20,5,20,0,0,0,0
15129,38,25,37,98,94,68,18,23,20,28,20,40,5,5,5,5,0,0,0,0
15129,34,8,61,57,109,86,10,38,52,15,43,20,8,5,0,5,5,0,0,0
15129,14,0,94,41,75,60,18,10,18,30,51,5,10,20,20,0,0,0,0,0
15129,0,44,72,86,35,17,23,44,21,25,35,35,30,18,5,0,5,0,0,0
15129,0,96,57,73,65,31,43,56,59,54,35,10,23,20,0,5,0,0,0,0
15129,0,41,34,68,67,59,41,34,16,86,51,10,26,5,15,5,10,0,0,0
15129,11,51,86,42,69,92,33,57,15,39,15,23,20,18,10,5,0,0,0,0
15129,0,43,35,19,5,67,47,42,61,30,30,36,23,15,5,5,0,0,0,0
15129,56,21,32,37,60,28,78,46,55,29,30,25,33,10,5,0,0,0,0,0
15129,0,65,73,85,62,49,54,38,48,64,30,33,33,10,0,0,0,0,0,0
15129,0,101,42,82,58,23,50,51,15,33,54,31,24,23,10,10,0,0,0,0
15129,11,79,89,10,71,64,16,23,43,25,56,30,20,10,0,0,5,0,0,0
15129,26,41,67,28,44,83,32,41,37,41,23,25,10,23,0,0,0,0,0,0
15129,32,13,61,16,35,58,30,58,34,38,38,23,18,10,5,0,0,5,0,0
15129,0,8,16,90,56,81,80,41,54,43,20,20,35,20,23,0,0,0,0,0
15129,0,33,35,97,48,78,33,41,53,25,28,30,25,10,0,5,10,0,0,0
15129,0,57,124,50,35,36,18,15,30,28,28,30,28,23,5,5,5,0,0,0
15129,5,46,59,26,59,43,36,44,76,15,28,25,30,30,10,5,0,5,0,0
15129,19,18,54,32,39,47,74,30,24,41,44,33,20,5,0,20,0,0,0,0
15129,0,40,61,67,59,26,61,60,46,15,38,43,33,15,5,0,10,0,0,0
15129,0,169,72,66,74,34,25,38,29,15,50,24,8,5,0,0,0,0,0,0
15129,0,16,67,125,36,55,13,62,29,25,43,15,10,33,15,10,0,0,0,0
15129,57,61,60,42,110,51,82,31,35,40,26,36,15,5,15,0,5,0,0,0
15129,0,67,50,48,18,86,34,39,10,28,25,15,10,30,10,10,0,5,0,0
15129,14,34,46,82,48,69,79,26,28,10,25,30,15,15,10,0,0,0,0,0
15129,0,52,72,74,72,47,47,52,30,48,15,20,13,13,5,25,0,0,0,0
15129,0,85,60,48,23,36,52,25,29,23,29,33,51,5,5,0,0,0,0,0
15129,0,114,103,45,72,56,38,58,38,15,18,35,20,10,5,0,0,0,0,0
15129,0,39,113,34,50,38,65,64,23,58,23,25,10,10,5,0,0,0,0,0
15129,48,18,187,50,86,42,16,56,36,24,30,58,18,5,16,0,0,0,0,0
15129,0,56,26,74,64,13,39,26,35,15,36,53,25,0,18,5,0,0,0,0
15129,0,48,97,87,39,59,25,10,38,45,35,15,46,15,5,5,0,0,0,0
15129,44,72,84,68,30,65,40,54,28,49,52,46,30,13,5,5,0,0,0,0
15129,5,27,110,39,77,39,38,31,20,18,33,25,30,18,15,0,5,5,0,0
15129,71,44,77,43,45,32,39,63,51,28,33,28,25,15,15,10,0,0,0,0
15129,25,57,66,39,45,13,26,10,30,30,25,25,20,15,5,0,0,0,0,0
15129,5,57,60,66,39,24,58,15,39,26,28,15,21,15,0,5,5,0,0,0
15129,221,72,52,65,61,61,41,75,46,68,48,20,33,15,15,0,5,0,0,0
15129,0,53,67,46,46,52,26,62,25,46,39,43,20,20,5,10,0,0,0,0
15129,8,19,81,32,40,65,8,39,39,38,33,20,38,10,5,0,0,0,0,0
15129,0,46,23,82,19,74,5,86,28,30,53,25,35,20,15,15,0,0,0,0
15129,68,45,67,66,63,102,30,31,40,25,30,5,10,5,15,5,5,0,0,0
15129,0,39,76,51,95,65,108,36,65,41,38,40,25,15,0,0,0,0,0,0
15129,0,5,44,34,43,58,50,25,43,25,32,51,15,15,5,0,0,5,0,0
15129,65,16,19,67,33,41,10,31,13,34,28,31,5,28,5,5,5,5,0,0
15129,0,65,118,80,62,88,33,33,37,27,15,20,15,28,10,0,10,0,0,0
15129,0,28,116,58,53,48,50,65,15,49,46,18,5,5,5,5,0,0,0,0
15129,44,91,48,86,42,67,39,33,41,38,14,5,25,18,15,5,5,0,0,0
15129,0,11,91,42,50,126,25,74,42,20,25,28,21,18,0,0,5,0,0,0
15129,0,27,27,99,26,68,48,28,29,33,23,33,25,10,5,5,0,0,0,0
15129,26,25,13,86,48,28,47,57,33,35,43,5,23,10,10,10,0,0,0,0
15129,37,68,78,52,56,46,28,44,60,32,45,43,43,0,10,10,5,5,0,0
15129,116,69,34,45,46,47,18,54,34,38,44,28,21,20,5,0,0,0,0,0
15129,0,20,65,50,78,108,62,29,33,56,25,41,38,13,10,5,10,0,0,0
15129,0,19,27,16,42,21,75,36,29,33,50,25,15,30,15,0,5,0,0,0
15129,25,27,123,63,129,23,43,15,31,40,25,15,23,20,20,10,0,0,0,0
15129,70,52,19,104,71,40,23,40,44,60,71,28,30,20,0,0,0,0,0,0
15129,0,8,75,32,54,28,43,88,36,40,28,30,15,15,20,5,0,0,0,0
15129,0,47,50,91,40,42,44,51,84,20,25,28,43,10,30,0,0,0,0,0
15129,0,44,34,95,48,34,47,36,52,38,50,10,25,15,5,10,5,0,0,0
15129,34,34,14,29,65,69,49,26,73,37,28,44,10,15,10,0,5,0,0,0
15129,11,58,82,41,39,56,62,49,21,18,30,10,20,20,0,0,0,0,0,0
15129,0,44,57,56,57,67,30,60,31,39,25,36,10,20,5,0,0,0,0,0
15129,0,17,49,28,96,78,58,31,62,20,18,18,15,15,10,0,0,0,0,0
15129,14,47,51,5,61,83,54,57,32,30,16,13,25,30,20,5,5,0,0,0
15129,29,53,68,25,30,10,30,59,47,46,36,10,15,15,20,5,0,5,0,0
15129,53,65,50,61,54,31,40,84,48,43,20,33,28,10,0,10,0,0,0,0
15129,32,0,50,66,8,20,32,35,33,58,33,39,26,18,5,5,5,0,0,0
15129,159,51,75,74,40,36,30,29,52,21,0,20,10,24,15,0,5,0,0,0
15129,23,71,88,20,104,55,58,33,54,52,41,38,24,18,5,5,5,5,0,0
15129,29,11,31,61,40,47,34,38,15,31,43,15,23,0,8,5,0,0,0,0
15129,0,77,15,54,64,36,18,36,25,30,26,30,40,15,15,0,0,0,0,0
15129,84,28,93,69,47,39,31,46,25,34,30,20,20,10,25,5,0,0,0,0
15129,20,80,53,42,34,82,33,58,29,25,33,21,10,10,18,0,5,0,0,0
15129,17,82,30,99,80,64,43,49,28,15,50,41,20,15,10,15,0,0,0,0
15129,26,20,31,92,35,76,50,67,8,18,40,28,10,10,5,5,0,0,0,0
15129,31,62,80,46,5,79,31,67,46,35,44,15,10,23,10,10,0,0,0,0
15129,0,34,51,62,65,15,10,22,59,46,43,23,8,5,5,0,0,0,0,0
15129,35,28,37,61,72,83,10,34,46,10,31,45,36,37,5,5,0,0,0,0
15129,14,58,85,94,43,57,26,37,5,64,20,41,10,5,5,0,0,0,0,0
15129,11,18,45,8,42,64,43,28,65,40,28,15,15,28,10,15,0,0,0,0
15129,0,16,75,38,99,58,58,22,37,28,28,15,5,20,15,5,0,0,0,0
