Lattice174x174.csv,,,,,,,,,,,,,,,,,,,,
10,9,7,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,3264.17,1840.62,1239.2,877.13,663.63,509.9,409.59,337.62,260.9,213.7,156.8,107.53,74.19,48.35,26.57,10.75,3.78,0.8,0,0
30276,3217,1588,1215,803,675,484,420,324,249,160,165,129,73,74,18,0,5,0,0,0
30276,3396,1994,1152,845,725,472,447,427,234,192,147,129,50,68,35,10,5,0,0,0
30276,2951,1826,1407,888,636,553,351,309,235,207,181,143,70,25,33,10,10,0,0,0
30276,3647,1902,1076,888,768,534,395,299,268,192,167,91,80,45,20,10,5,0,0,0
30276,3641,1865,1300,811,690,456,411,295,254,168,148,101,45,35,40,10,10,5,0,0
30276,3262,1870,1161,894,635,556,333,300,215,200,130,113,114,48,43,20,0,0,0,0
30276,3465,1754,1305,782,608,514,462,374,310,261,136,81,96,38,30,10,5,0,0,0
30276,3384,1909,1071,886,611,478,460,250,307,178,159,103,85,56,35,10,0,0,0,0
30276,3446,1854,1041,886,651,540,424,300,237,229,141,129,54,48,30,10,5,0,0,0
30276,3359,1732,1125,849,534,520,430,237,192,294,129,83,60,33,20,10,10,0,0,0
30276,3172,1874,1347,820,616,485,399,407,293,220,133,93,80,79,15,28,5,5,0,0
30276,3333,1870,1195,872,728,564,429,328,237,275,177,103,25,50,25,0,0,0,0,0
30276,3151,2032,1134,971,746,517,495,387,194,246,158,113,78,35,20,0,0,5,0,0
30276,3178,1716,1154,956,676,408,325,346,220,138,164,91,71,25,35,10,0,0,0,0
30276,3374,1990,1291,849,582,399,376,317,275,168,143,105,77,65,40,15,5,0,0,0
30276,3379,1971,1126,813,631,559,416,448,325,290,191,126,55,48,38,25,0,0,0,0
30276,3108,1869,1355,915,728,511,325,314,297,288,154,96,63,15,20,10,0,0,0,0
30276,3311,1743,1388,821,723,482,385,341,211,251,121,121,43,78,15,0,5,0,0,0
30276,2946,1595,1138,913,651,562,403,350,174,226,138,96,75,40,48,5,0,5,0,0
30276,2990,1930,1254,819,752,538,381,320,262,256,209,94,78,78,35,15,10,0,0,0
30276,3343,1535,1133,790,678,516,476,356,262,177,126,105,62,78,10,5,0,0,0,0
30276,3619,1941,1157,867,718,585,419,401,223,160,181,125,80,45,28,20,10,0,0,0
30276,3275,2133,1362,890,752,535,371,308,337,214,160,65,110,45,30,20,5,5,0,0
30276,3339,1838,1340,841,711,454,385,393,305,227,157,139,65,55,25,5,0,0,0,0
30276,3408,2003,1268,750,639,545,393,329,189,192,171,56,86,90,25,10,5,0,0,0
30276,3262,1952,1203,821,773,493,425,377,225,192,151,112,65,50,20,5,0,0,0,0
30276,3272,1651,1606,900,527,487,386,378,319,181,143,99,65,65,25,15,5,0,0,0
30276,3221,1836,1181,919,655,543,414,285,303,232,93,131,50,20,30,15,10,0,0,0
30276,2902,1893,1207,952,681,486,436,328,300,159,126,80,98,20,35,15,5,0,0,0
30276,3155,1861,1148,817,601,613,445,318,230,205,140,96,131,25,20,10,0,0,0,0
30276,3182,1767,1271,893,653,521,432,417,243,198,186,98,76,53,25,10,5,0,0,0
30276,3238,1935,1228,906,576,460,506,275,267,214,162,128,78,75,20,5,5,0,0,0
30276,3388,1817,1300,929,658,365,389,338,303,191,146,139,58,37,25,15,5,0,0,0
30276,3059,1684,1131,864,755,442,292,384,271,200,113,118,88,65,25,0,5,0,0,0
30276,3358,1814,1230,1057,616,579,382,319,228,195,142,108,65,45,20,20,5,0,0,0
