Lattice3x10092.csv,
10,9,7,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,42.05,96.93,115.33,120.04,106.64,99.09,84.13,81.12,77.2,70.64,59.7,53.75,41.28,30.31,20.05,8.04,3.65,0.85,0.0,0.0,
30276,129,8,160,104,122,75,66,64,102,85,63,86,45,49,10,15,5,0,0,0,
30276,43,134,156,179,146,80,149,86,115,77,43,43,35,20,20,15,10,0,0,0,
30276,37,82,121,135,70,70,115,68,75,33,43,61,39,10,15,5,0,0,0,0,
30276,0,72,95,94,102,127,118,109,55,71,64,38,35,15,0,5,5,0,0,0,
30276,51,36,76,128,161,101,61,128,107,111,63,63,68,53,5,5,10,0,0,0,
30276,53,112,216,95,36,140,95,40,74,75,27,68,68,30,20,0,10,5,0,0,
30276,14,83,47,130,94,206,83,65,120,58,45,63,35,26,40,5,5,0,0,0,
30276,54,71,111,103,104,103,70,57,53,54,48,25,50,25,10,5,10,0,0,0,
30276,48,70,130,157,108,48,109,35,59,58,54,58,41,30,30,10,0,5,0,0,
30276,21,73,84,122,66,150,80,35,101,78,44,86,87,60,25,5,0,5,0,0,
30276,0,30,93,99,101,117,96,83,90,45,51,40,54,35,26,0,5,0,0,0,
30276,34,48,132,86,150,140,100,46,67,63,56,56,40,25,15,13,5,5,0,0,
30276,28,155,27,83,158,77,91,61,35,49,64,55,28,35,25,23,0,0,0,0,
30276,27,25,111,69,138,86,104,95,44,67,79,54,30,30,15,10,0,0,0,0,
30276,67,133,94,81,68,147,39,58,70,83,31,50,42,20,15,10,10,0,0,0,
30276,23,82,145,155,106,84,51,105,102,40,66,35,53,20,28,15,5,0,0,0,
30276,0,88,101,126,62,86,87,85,79,72,49,98,55,43,20,20,15,0,0,0,
30276,20,81,133,145,91,100,86,112,38,104,58,72,46,30,20,10,5,0,0,0,
30276,92,184,70,37,114,74,73,26,83,40,56,38,58,45,38,18,0,0,0,0,
30276,52,162,140,97,73,92,140,78,59,35,30,53,25,43,15,15,5,5,0,0,
30276,0,84,118,200,137,110,66,84,118,60,73,44,45,66,15,15,5,0,0,0,
30276,102,165,87,57,98,90,128,93,56,69,60,25,27,41,35,5,10,0,0,0,
30276,79,155,129,117,101,50,53,94,73,96,66,28,50,25,15,15,0,0,0,0,
30276,89,50,147,81,101,112,84,89,61,46,78,61,33,10,25,10,0,0,0,0,
30276,17,54,56,160,101,68,90,100,88,96,38,58,45,20,5,15,5,0,0,0,
30276,26,54,143,98,81,92,57,70,80,71,60,90,43,30,15,5,5,0,0,0,
30276,0,108,134,120,122,72,56,72,94,54,66,25,25,35,31,10,0,0,0,0,
30276,0,74,88,167,107,174,141,48,112,97,40,43,15,20,20,15,0,0,0,0,
30276,0,126,172,113,114,105,60,71,83,83,30,64,36,33,18,15,0,0,0,0,
30276,132,38,192,180,139,91,92,66,64,64,66,65,33,35,15,5,5,0,0,0,
30276,49,110,113,85,91,47,139,111,48,66,35,35,68,20,18,15,0,0,0,0,
30276,177,149,130,104,85,67,84,71,82,62,53,75,35,30,20,10,5,0,0,0,
30276,52,82,142,153,81,139,34,96,62,76,113,73,33,33,25,0,10,0,0,0,
30276,65,199,169,163,86,77,67,125,82,91,71,50,33,20,15,15,0,0,0,0,
30276,20,144,115,76,71,54,79,86,87,89,52,40,35,15,20,0,10,0,0,0,
30276,17,145,122,125,112,98,52,73,83,30,50,46,35,51,25,15,0,0,0,0,
30276,0,131,35,94,94,126,129,67,49,51,48,31,53,25,21,5,0,0,0,0,
30276,0,101,130,170,109,96,41,66,43,84,35,71,56,50,20,5,0,0,0,0,
30276,0,145,124,81,90,118,143,74,50,65,92,67,60,10,30,10,10,0,0,0,
30276,81,132,103,256,100,86,28,51,59,81,66,95,25,10,25,0,5,0,0,0,
30276,23,162,119,113,131,127,126,103,91,92,52,72,33,20,18,5,10,5,0,0,
30276,26,125,145,128,124,65,106,96,63,58,56,59,45,53,10,10,0,0,0,0,
30276,159,111,123,133,90,119,85,70,87,61,96,33,20,5,20,20,5,0,0,0,
30276,0,85,212,106,190,102,101,92,79,91,33,68,35,38,25,10,0,0,0,0,
30276,25,61,121,131,109,109,116,63,85,52,49,56,20,15,33,10,10,0,0,0,
30276,129,140,60,101,83,66,112,78,80,95,71,48,65,15,20,5,0,0,0,0,
30276,48,71,113,179,79,95,87,107,92,33,35,38,30,15,20,15,10,0,0,0,
30276,14,85,105,168,182,77,113,80,132,33,35,29,41,43,20,5,5,0,0,0,
30276,0,143,187,165,78,114,66,92,55,51,53,20,58,28,25,20,0,5,0,0,
30276,141,167,128,69,122,85,79,55,80,58,74,33,34,25,23,0,0,0,0,0,
30276,17,57,143,96,165,60,74,87,58,76,50,55,30,20,28,5,0,0,0,0,
30276,103,58,102,137,125,64,116,107,64,53,82,35,45,20,5,0,5,0,0,0,
30276,123,70,53,128,128,101,54,133,84,96,85,53,54,45,28,10,5,0,0,0,
30276,37,25,73,109,108,64,97,68,40,41,63,61,43,23,36,0,5,5,0,0,
30276,110,100,160,143,88,76,100,23,85,63,105,51,39,45,25,0,0,0,0,0,
30276,108,62,68,164,155,135,70,65,92,81,49,55,15,25,5,15,10,0,0,0,
30276,63,76,116,129,86,113,72,78,70,105,68,42,58,25,10,0,0,10,0,0,
30276,60,55,120,109,75,77,39,55,73,48,51,30,29,30,33,0,0,0,0,0,
30276,0,97,113,62,40,130,54,72,73,54,89,50,31,25,20,0,5,0,0,0,
30276,19,190,109,68,115,93,62,74,91,91,64,96,10,30,10,0,10,0,0,0,
30276,0,199,138,127,131,126,104,70,111,81,40,85,30,38,20,5,5,0,0,0,
30276,34,112,105,164,132,31,74,114,56,80,102,45,73,25,20,15,0,0,0,0,
30276,61,146,144,101,42,117,68,53,99,84,59,38,60,25,15,20,5,0,0,0,
30276,64,69,134,177,86,186,72,38,56,94,46,45,35,13,0,0,0,0,0,0,
30276,34,90,141,106,137,92,92,81,90,59,36,51,21,30,25,0,0,0,0,0,
30276,26,84,59,123,91,108,80,64,126,90,30,64,33,15,35,5,5,0,0,0,
30276,69,56,108,86,92,114,60,67,81,55,84,43,30,20,20,0,0,0,0,0,
30276,0,131,123,81,113,191,72,100,110,76,40,39,43,38,15,0,5,5,0,0,
30276,17,55,80,128,112,76,65,111,94,67,53,48,25,41,15,10,0,0,0,0,
30276,39,182,141,65,96,86,64,131,90,136,60,61,53,25,25,15,0,0,0,0,
30276,20,52,46,109,133,76,75,105,64,76,67,79,48,48,10,20,5,0,0,0,
30276,184,139,98,145,142,93,92,80,53,80,40,42,42,38,25,0,0,0,0,0,
30276,43,122,123,214,112,86,131,115,102,94,68,38,78,28,15,0,15,0,0,0,
30276,17,95,32,207,124,83,55,84,58,39,65,74,45,23,15,10,5,0,0,0,
30276,0,122,160,120,128,38,104,96,59,63,58,111,30,45,36,10,5,0,0,0,
30276,23,48,158,81,79,136,121,74,75,78,98,84,46,30,28,10,0,0,0,0,
30276,0,110,56,106,116,94,118,152,108,95,48,52,25,20,23,10,5,0,0,0,
30276,0,100,101,194,75,84,107,73,47,71,48,45,45,38,20,0,10,0,0,0,
30276,55,123,85,100,98,31,130,119,31,99,50,35,28,53,20,0,0,0,0,0,
30276,8,42,100,107,66,60,49,116,96,82,50,38,59,28,5,0,0,5,0,0,
30276,17,159,91,82,87,123,118,44,94,101,53,86,30,38,35,20,0,5,0,0,
30276,36,58,108,59,89,80,53,41,40,98,75,45,28,28,18,5,0,0,0,0,
