Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
7,6,4,0,,,,,,,,,,,,,,,,,
151,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
0,0,29,37,98,54,99,39,74,38,95,18,18,53,15,10,0,0,0,0,0
0,20,75,42,60,72,56,58,38,32,30,38,31,20,20,5,10,0,0,0,0
0,100,0,89,92,76,56,46,38,47,18,52,30,25,10,18,5,0,0,0,0
0,0,53,63,30,48,33,45,48,41,32,28,25,35,15,10,15,5,0,0,0
0,31,141,36,72,60,19,25,33,41,34,36,0,31,10,5,0,0,0,0,0
26,0,56,109,59,18,25,38,38,47,56,26,20,13,5,5,0,0,5,0,0
0,0,48,117,74,42,35,62,48,31,21,35,41,20,10,5,5,5,0,0,0
0,86,92,60,42,46,37,55,41,41,30,20,31,20,25,20,0,10,0,0,0
0,17,72,36,72,19,37,57,43,57,31,38,23,30,20,8,0,0,0,0,0
0,59,59,58,77,60,31,41,74,13,39,15,25,35,10,15,0,0,0,0,0
0,11,8,79,28,23,32,54,56,41,39,30,33,15,15,0,5,0,0,0,0
0,29,135,22,130,28,26,10,35,47,33,18,20,20,5,5,0,0,0,0,0
0,0,47,60,71,62,54,48,24,36,15,25,41,20,10,0,5,5,5,0,0
0,0,44,48,59,47,62,36,53,57,49,25,45,18,5,0,5,0,0,0,0
0,22,14,121,49,87,43,36,43,30,44,25,20,35,15,10,0,0,0,0,0
0,17,0,77,77,54,21,76,34,30,61,20,23,28,10,5,5,10,0,0,0
0,8,85,56,47,21,31,67,38,60,38,24,13,20,15,10,10,5,0,0,0
0,44,84,117,68,101,28,25,20,56,13,43,5,35,20,0,0,0,0,0,0
0,40,39,65,45,20,44,27,13,52,31,38,58,20,30,20,5,0,0,0,0
0,0,34,43,38,38,20,26,31,75,39,15,23,33,13,15,10,0,0,0,0
0,0,54,35,75,39,45,65,33,64,30,20,33,10,15,0,0,5,0,0,0
0,38,5,110,45,37,92,10,16,53,25,53,15,0,26,0,0,0,0,0,0
0,47,30,41,84,54,28,66,99,74,25,28,20,10,18,5,0,5,0,0,0
0,27,22,52,69,77,16,34,27,56,31,58,5,10,38,5,0,10,0,0,0
0,0,64,10,62,24,60,40,33,25,30,48,10,20,38,5,0,0,0,0,0
0,17,70,70,44,69,38,46,38,73,26,30,50,25,13,5,18,0,0,0,0
0,0,125,86,0,29,46,15,25,89,23,26,30,49,5,25,0,5,0,0,0
0,0,47,92,83,127,44,10,38,31,31,20,25,25,28,5,15,15,0,0,0
0,19,133,51,100,76,73,41,10,25,20,33,13,20,15,18,0,5,0,0,0
0,17,24,70,18,24,16,48,31,34,10,23,35,15,26,5,5,0,0,0,0
