Lattice123x123.csv,,,,,,,,,,,,,,,,,,,,
7,6,4,0,,,,,,,,,,,,,,,,,
151,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
5045,1596,967,524,522,356,269,203,198,91,155,55,60,33,15,20,5,5,0,0,0
5060,1770,838,614,515,327,330,162,234,102,114,80,64,28,0,15,25,10,0,0,0
5052,1781,882,562,379,333,266,155,187,111,80,66,18,35,15,28,5,0,5,0,0
4769,1650,846,524,450,378,250,159,171,116,117,46,41,25,15,23,15,0,0,0,0
4981,1535,823,514,378,363,232,223,164,106,96,83,76,35,28,25,0,5,0,0,0
5161,1494,897,700,501,393,317,274,185,119,56,80,53,40,10,20,0,0,0,0,0
5372,1924,839,518,390,363,264,213,221,93,66,73,84,55,20,10,10,0,0,0,0
5262,1530,809,560,359,370,316,232,125,147,118,93,64,38,13,5,0,0,0,0,0
4869,1511,824,715,441,318,219,160,147,145,102,53,30,40,25,20,0,5,0,0,0
5069,1596,740,541,456,286,271,244,170,106,102,71,66,28,35,10,0,0,0,0,0
5844,1541,1045,462,433,267,304,241,113,111,109,82,43,28,10,10,10,0,0,0,0
4900,1875,823,576,447,314,202,131,129,145,157,116,61,35,25,15,5,5,0,0,0
5597,1409,994,654,514,324,230,151,123,154,56,63,79,31,43,15,0,5,0,0,0
4974,1711,1058,543,511,174,325,199,160,168,104,53,73,53,15,35,0,0,0,0,0
5003,1413,956,684,517,514,238,165,191,107,124,110,58,58,10,25,0,0,0,0,0
4920,1906,887,626,412,353,269,172,156,166,96,91,63,28,25,15,10,5,0,0,0
5552,1468,971,562,500,318,279,163,153,121,107,80,83,30,23,10,5,0,0,0,0
4737,1525,970,533,516,218,273,242,178,143,112,78,35,15,5,10,10,0,0,0,0
5242,1501,800,592,347,322,229,178,145,102,104,71,80,43,10,15,5,0,0,0,0
4985,1812,912,553,416,311,296,229,124,150,70,81,85,40,10,10,5,0,0,0,0
4913,1474,963,669,528,317,263,205,119,191,113,76,65,40,10,5,0,5,0,0,0
5302,1486,958,630,412,403,293,223,111,89,119,78,60,56,10,35,5,0,0,0,0
5171,1710,1010,586,401,258,274,181,154,124,75,83,63,15,10,10,0,0,0,0,0
5260,1534,922,565,419,295,251,173,122,144,124,71,40,18,25,10,0,0,0,0,0
4790,1529,924,580,405,327,240,184,147,73,109,73,89,20,20,10,15,0,0,0,0
4867,1807,1006,693,464,218,243,251,160,160,121,88,78,25,30,30,5,5,0,0,0
5027,1717,1058,628,384,313,214,240,206,141,105,59,40,0,30,10,15,0,0,0,0
5126,1814,957,616,430,323,287,168,161,140,123,61,87,30,15,10,10,0,0,0,0
5094,1597,853,737,479,325,225,209,184,141,116,83,40,20,30,15,5,5,0,0,0
5068,1685,802,568,298,322,183,205,200,173,78,110,65,38,25,45,10,0,0,0,0
4934,1643,955,620,448,281,216,166,191,113,92,77,50,50,15,15,0,0,0,0,0
4996,1696,923,636,446,245,309,190,190,173,114,63,78,31,20,5,0,0,5,0,0
5067,1517,792,507,495,294,302,236,208,113,94,73,48,48,10,5,10,5,5,0,0
