Lattice3x10092.csv,,,,,,,,,,,,,,,,,,,,
7,6,4,0,,,,,,,,,,,,,,,,,
303,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
0,0,53,184,116,179,52,95,71,72,76,48,30,30,44,10,0,0,0,0,0
0,17,135,68,82,138,40,82,75,94,48,84,31,18,30,30,20,5,0,0,0
0,74,28,166,146,119,58,59,73,109,83,59,56,33,28,0,10,0,0,0,0
0,136,77,123,77,180,92,71,40,58,91,57,43,66,50,10,0,0,0,0,0
0,0,61,75,124,89,101,53,91,44,33,44,48,40,43,35,0,0,0,0,0
0,95,39,188,151,122,93,100,73,46,55,113,62,55,28,5,0,5,0,0,0
0,16,78,99,76,91,122,68,76,54,70,48,50,20,0,20,5,5,0,0,0
0,0,42,108,132,86,128,125,83,61,85,38,52,56,10,35,5,0,0,0,0
0,36,52,154,56,114,74,89,65,43,59,65,36,15,45,20,5,5,0,0,0
0,8,83,122,51,168,102,59,54,81,87,78,53,30,35,15,5,0,0,0,0
65,51,91,105,77,119,103,89,99,58,76,82,43,40,28,15,0,0,0,0,0
0,5,93,78,125,104,114,135,111,91,75,56,50,60,33,10,5,5,0,0,0
0,23,96,70,153,137,64,57,73,51,100,65,69,35,15,18,15,5,5,0,0
0,70,82,208,65,44,63,71,74,98,68,46,61,35,36,20,10,0,0,0,0
215,46,88,58,83,71,74,106,78,63,64,73,51,15,18,15,15,0,5,0,0
0,64,108,79,82,129,58,103,59,91,96,66,39,28,25,25,5,0,0,0,0
0,27,60,69,119,121,60,98,136,96,101,50,68,53,25,10,10,0,0,0,0
0,17,142,139,96,52,39,81,104,48,97,65,68,40,30,30,5,0,0,0,0
0,66,129,73,90,111,129,91,75,48,63,66,85,55,20,15,20,0,0,0,0
0,0,190,151,89,99,121,113,76,60,78,103,46,23,40,20,10,15,0,0,0
0,14,52,72,97,79,97,75,135,121,53,66,65,15,15,20,23,15,0,0,0
0,0,78,110,104,125,111,85,96,50,88,96,48,66,35,38,0,5,5,0,0
0,0,24,74,198,72,117,88,58,18,51,40,50,25,5,10,5,0,0,0,0
0,8,222,61,118,103,108,97,55,78,43,75,38,46,58,18,5,5,5,0,0
0,64,22,137,120,106,124,54,74,141,67,49,64,43,55,30,5,0,5,0,0
0,0,130,182,78,109,124,111,44,55,107,56,43,43,20,15,0,5,0,0,0
0,11,109,91,147,52,106,84,65,72,74,86,45,54,73,20,25,10,5,0,0
0,78,65,113,148,122,72,146,53,67,53,68,35,45,45,8,0,0,0,0,0
0,5,195,124,113,79,129,79,95,66,82,44,53,51,30,35,10,5,0,0,0
0,114,45,113,127,153,109,97,51,61,91,76,23,30,43,33,10,5,0,0,0
0,14,199,132,138,121,118,52,119,56,55,44,64,58,5,31,15,5,0,0,0
0,49,110,86,129,66,95,98,87,41,64,84,53,62,30,10,20,0,0,0,0
0,0,85,160,119,61,90,99,95,78,52,56,89,30,10,35,20,10,0,0,0
0,113,59,96,132,85,52,132,111,78,44,56,53,40,58,15,10,0,0,0,0
0,33,121,194,96,60,74,112,124,53,56,81,71,45,25,20,20,0,0,0,0
0,0,24,68,72,116,52,74,76,63,65,53,53,59,30,15,5,5,0,0,0
0,70,0,98,138,112,135,102,103,43,60,48,48,25,25,0,10,0,0,0,0
0,61,170,139,154,158,49,110,97,119,54,62,49,71,10,25,5,5,0,0,0
0,11,73,139,113,90,86,62,52,64,15,88,39,63,25,40,5,15,5,0,0
0,88,40,128,176,149,156,117,77,56,77,46,50,35,20,5,5,0,0,0,0
0,106,64,94,130,63,101,48,91,110,44,92,58,61,35,33,25,10,0,0,0
0,17,108,123,125,99,137,61,105,70,85,56,76,50,48,5,10,0,0,0,0
0,0,89,182,184,153,65,74,75,53,77,50,43,43,25,10,5,5,0,0,0
0,11,147,164,48,106,155,98,100,84,43,65,53,58,18,15,10,5,0,0,0
0,63,46,95,115,117,123,63,41,64,78,54,57,45,20,25,5,5,0,0,0
0,35,100,87,143,115,133,117,66,70,57,78,66,28,50,20,10,5,0,0,0
0,39,81,141,133,124,132,74,84,82,80,72,88,35,28,15,15,0,0,0,0
0,50,73,61,56,64,31,112,90,63,72,57,53,38,30,5,5,5,0,0,0
0,25,128,153,42,116,94,41,104,107,68,88,35,55,15,5,15,0,0,0,0
0,94,91,164,133,94,68,176,41,41,85,59,43,25,36,20,10,15,0,0,0
338,68,150,148,200,83,92,77,33,75,77,53,83,56,35,15,0,0,0,0,0
0,13,37,126,105,120,102,73,74,78,33,45,35,55,21,18,5,0,0,0,0
0,0,141,137,96,79,115,59,47,39,53,40,25,35,25,10,5,0,0,0,0
0,107,134,104,109,101,31,49,96,62,68,43,76,40,40,5,15,0,0,0,0
0,67,155,144,166,131,69,63,138,49,89,76,55,72,20,5,5,0,0,0,0
0,0,52,147,103,88,82,77,86,63,48,120,35,25,25,10,15,0,0,0,0
0,48,125,157,81,56,78,130,79,76,71,35,80,40,40,30,20,0,0,0,0
0,36,98,165,160,124,156,116,65,73,60,84,50,34,43,13,15,10,0,0,0
0,49,56,132,124,119,92,78,46,67,94,44,69,48,15,15,0,0,5,0,0
0,126,168,91,106,77,67,68,64,51,91,60,84,40,46,25,10,0,0,5,0
0,216,102,149,172,155,61,81,81,70,65,77,50,15,46,30,20,5,0,0,0
0,83,98,92,115,90,128,114,79,103,65,87,45,58,5,10,20,5,0,0,0
0,20,64,116,123,128,133,130,48,53,103,63,49,38,29,25,5,5,0,0,0
0,22,68,92,88,68,130,91,56,67,77,28,65,45,40,30,10,10,0,0,0
0,0,172,123,68,73,62,72,46,104,53,25,68,40,28,18,5,0,0,0,0
0,51,85,154,147,63,82,83,142,72,43,63,53,45,30,25,30,0,0,0,0
0,0,142,84,89,102,97,96,100,78,41,25,45,23,23,25,0,5,0,0,0
0,0,33,125,106,86,92,95,107,46,74,76,20,20,38,43,0,5,0,0,0
0,0,60,137,74,96,61,73,54,71,58,61,60,50,30,5,10,0,0,0,0
0,0,118,83,81,70,100,61,61,70,77,64,60,59,15,48,5,5,0,0,0
0,17,74,65,144,142,34,96,102,66,78,60,54,71,15,10,10,5,0,0,0
0,8,113,145,68,96,61,68,48,81,100,64,93,60,20,20,20,0,0,0,0
0,0,110,69,135,58,119,94,62,107,101,90,81,31,58,15,0,15,0,0,0
0,45,162,118,109,80,84,80,56,79,61,57,79,35,30,5,5,5,0,0,0
0,150,161,190,72,103,127,60,105,100,100,25,41,66,5,20,5,5,0,0,0
0,70,166,88,99,100,131,57,48,58,70,43,49,28,30,15,15,10,5,0,0
0,14,87,136,173,88,65,94,53,55,74,63,70,50,50,10,15,0,0,0,0
0,32,91,93,110,112,132,106,69,61,41,92,63,50,69,20,5,5,0,0,0
0,81,52,103,116,89,138,106,60,139,66,88,44,48,15,5,0,10,0,0,0
0,41,119,92,128,85,109,67,110,53,63,48,40,35,13,10,15,0,0,0,0
0,0,36,107,200,118,103,46,76,80,61,63,25,40,43,10,10,0,0,0,0
0,11,140,104,110,128,41,105,89,71,84,104,58,69,25,15,10,5,0,0,0
0,43,100,97,104,79,68,57,42,65,86,66,45,33,28,10,20,15,0,0,0
0,0,62,72,79,97,88,177,63,89,129,50,43,49,33,25,20,0,0,0,0
0,22,55,85,114,118,89,105,62,82,103,75,70,33,20,10,0,0,0,0,0
0,0,57,117,133,96,133,88,62,72,75,90,25,66,35,15,0,10,0,0,0
0,0,141,163,137,90,74,62,93,84,68,87,50,60,10,33,15,0,0,0,0
0,52,67,133,158,150,65,56,84,67,100,76,65,48,25,15,5,5,0,0,0
0,59,65,199,113,107,63,89,81,101,75,39,33,55,35,40,0,5,0,0,0
0,62,41,67,48,134,118,43,54,48,71,56,90,25,35,15,10,20,0,0,0
0,8,90,80,65,55,123,118,55,70,45,64,55,55,10,10,10,10,0,0,0
0,0,28,135,158,112,102,84,93,125,55,72,66,15,48,15,10,5,5,0,0
0,43,13,142,97,71,78,86,106,63,58,98,61,35,33,18,0,5,0,0,0
0,44,17,46,99,90,86,113,40,128,79,45,52,45,15,15,15,0,0,5,0
0,101,72,111,86,59,95,77,50,118,53,89,53,56,45,5,30,0,0,0,0
0,62,119,125,117,139,45,47,59,66,84,44,83,33,10,25,5,5,10,0,0
0,47,43,79,72,100,79,111,114,130,74,82,15,28,40,30,5,5,0,0,0
0,77,41,109,58,144,56,89,123,39,62,53,60,20,45,20,5,15,0,0,0
0,5,86,169,120,108,116,60,76,59,86,69,30,25,49,20,5,5,0,0,0
0,42,178,137,147,115,129,106,79,88,102,72,53,40,23,10,8,10,5,0,0
0,25,114,211,95,142,106,116,69,54,68,55,48,20,18,20,5,0,0,0,0
0,28,189,158,89,134,71,75,56,103,60,75,53,36,30,10,5,5,0,0,0
0,66,142,213,65,196,87,84,45,91,48,53,59,38,35,40,10,5,0,0,0
0,22,72,151,155,119,111,60,69,70,89,40,86,55,30,13,10,10,0,0,0
0,23,84,110,101,121,57,100,126,43,53,100,45,48,64,10,5,0,0,0,0
0,72,181,86,124,147,74,53,75,85,81,40,45,43,30,15,15,10,0,0,0
0,31,42,153,111,136,92,105,107,82,108,80,55,30,30,20,10,0,0,0,0
0,17,171,121,89,108,81,125,91,54,53,56,61,30,40,13,5,15,5,0,0
0,52,95,54,159,107,84,100,111,123,64,75,56,60,38,23,15,0,0,0,0
0,72,99,161,48,55,41,61,96,67,101,49,54,30,15,15,0,5,0,0,0
0,51,93,50,69,65,94,66,110,63,78,63,53,61,20,25,5,0,0,0,0
0,0,29,101,162,115,109,97,96,56,78,53,75,57,35,15,20,0,0,0,0
0,40,124,190,55,95,78,62,44,53,93,66,68,33,25,10,30,10,0,0,0
0,19,120,132,67,105,126,82,63,67,28,66,53,56,28,20,10,8,0,0,0
0,87,117,65,195,68,94,61,69,61,95,43,46,41,30,10,0,10,0,0,0
0,119,96,208,147,107,112,88,91,84,69,35,20,25,45,15,5,5,0,0,0
0,42,90,99,131,120,68,48,74,41,63,81,83,44,55,15,5,0,0,0,0
0,103,52,130,139,84,77,80,67,91,70,41,60,50,15,13,20,5,10,0,0
0,29,55,116,54,111,83,125,77,77,48,75,86,41,15,15,10,10,0,0,0
0,19,69,64,115,162,102,70,84,62,84,66,66,73,20,20,5,5,0,0,0
0,0,123,96,107,93,68,108,61,46,60,43,70,13,40,15,15,5,0,0,0
0,28,120,101,134,159,70,102,66,93,50,50,58,40,28,25,5,5,0,0,0
0,31,122,75,154,108,50,51,120,86,76,94,60,75,25,5,20,0,0,0,0
0,37,134,78,74,117,56,125,69,36,71,51,46,45,30,15,20,0,5,0,0
0,59,48,114,66,130,85,72,89,77,74,55,28,30,20,5,20,0,0,0,0
0,47,52,102,161,95,80,102,116,89,69,74,61,55,30,30,18,0,0,0,0
0,52,101,177,138,104,70,75,110,100,54,56,71,35,10,18,15,0,0,0,0
0,5,168,146,98,109,79,111,80,121,68,40,30,25,23,5,0,5,0,0,0
0,58,103,97,145,64,128,106,67,66,62,76,30,46,28,23,25,0,0,0,0
0,25,96,77,67,129,100,63,58,55,53,25,78,35,20,25,0,10,0,0,0
0,50,106,112,131,87,60,103,89,130,53,45,53,28,35,10,10,5,0,0,0
0,0,44,82,117,92,80,51,43,61,104,58,50,33,24,8,15,0,0,0,0
0,11,141,151,129,135,149,74,95,70,62,109,53,43,33,35,15,0,0,0,0
0,45,98,144,107,63,77,78,66,83,44,61,58,35,25,15,10,10,0,0,0
0,70,35,126,149,126,75,83,101,60,55,58,69,41,15,15,10,5,0,0,0
0,66,16,129,111,107,85,56,68,89,40,93,46,69,0,25,5,5,0,0,0
0,17,73,140,124,120,116,125,64,31,180,45,54,50,10,18,0,5,0,0,0
0,49,66,177,98,120,243,95,72,78,30,46,58,30,5,15,0,10,0,0,0
0,41,101,117,166,148,57,73,139,51,97,78,43,45,20,20,15,5,0,0,0
0,46,43,157,86,145,83,110,102,117,66,59,20,48,25,13,5,0,5,0,0
0,0,58,93,146,78,96,73,70,108,95,51,71,30,53,15,15,0,0,0,0
0,17,123,173,102,192,66,100,99,69,60,72,35,26,35,5,25,5,0,0,0
0,102,101,147,121,85,62,67,83,84,62,44,71,35,20,25,5,5,0,0,0
0,0,65,103,166,66,171,126,66,67,60,50,73,23,20,30,25,0,0,0,0
116,35,71,75,142,106,119,105,70,50,80,35,58,34,30,33,10,0,0,0,0
0,11,162,73,100,56,103,99,54,62,63,81,33,47,48,30,5,5,5,0,0
0,11,179,68,114,67,123,108,76,46,79,93,67,72,30,15,15,5,0,0,0
0,14,21,120,104,153,94,92,75,65,48,56,13,55,28,15,0,0,0,0,0
0,42,54,88,93,107,115,77,81,82,89,81,47,35,28,20,35,0,0,0,0
0,52,58,162,130,109,58,91,55,71,53,91,86,86,15,15,5,10,0,0,0
0,102,56,126,167,106,101,113,34,97,40,66,43,25,20,5,5,10,0,0,0
0,43,90,80,151,118,61,119,71,59,41,71,35,55,48,20,0,0,0,0,0
0,20,104,144,174,109,97,70,79,106,52,81,30,30,30,15,10,0,0,0,0
0,17,111,158,104,148,107,100,107,67,80,76,53,35,30,20,15,0,5,0,0
0,11,92,72,107,96,85,90,70,93,62,72,18,30,18,0,10,5,0,0,0
0,63,44,139,128,151,67,94,53,41,68,77,48,56,43,15,10,5,0,0,0
0,0,85,169,135,85,135,76,76,35,95,55,68,37,18,50,0,0,0,0,0
0,0,80,122,70,82,130,83,75,114,51,67,76,25,41,15,10,5,0,0,0
0,0,22,144,242,70,79,91,94,73,45,54,53,25,25,40,15,15,0,0,0
0,31,218,172,90,132,117,75,56,91,76,57,41,30,40,25,0,0,0,0,0
0,54,19,91,138,106,109,102,108,54,90,66,57,50,28,15,0,5,5,0,0
0,140,173,227,197,136,112,134,71,84,97,46,35,48,23,35,0,0,0,0,0
0,48,110,142,155,111,160,99,85,82,84,51,86,35,20,25,15,0,0,0,0
0,11,31,104,71,89,93,85,73,37,56,43,50,20,40,43,10,0,0,0,0
0,0,118,148,136,68,101,69,49,76,68,54,25,41,35,5,10,0,0,0,0
0,91,89,103,93,105,142,89,82,72,55,75,25,45,23,10,5,0,0,0,0
0,94,41,77,97,102,67,71,144,53,43,43,38,40,5,30,23,10,0,0,0
0,0,97,85,115,90,67,108,86,74,117,38,45,73,38,5,10,10,0,0,0
0,142,110,131,93,192,98,101,92,108,25,43,37,25,28,30,28,0,0,0,0
0,20,78,135,60,86,107,109,69,46,52,61,63,44,63,20,0,0,0,0,0
0,83,127,148,136,91,72,100,43,77,105,50,60,38,28,15,5,5,0,0,0
0,0,149,99,123,50,74,74,36,69,72,74,33,64,36,48,0,5,5,0,0
0,52,82,173,94,165,96,78,73,60,38,45,84,50,50,25,23,5,5,0,0
0,29,137,80,138,48,112,96,82,85,35,49,60,41,50,5,18,0,0,0,0
