Lattice3x10092.csv,
8,7,3,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,23136.535,17519.85,13614.615,10947.495,9136.61,7655.36,6492.205,5342.685,4401.73,3540.97,2917.26,2423.61,1961.49,1808.045,1523.2,1818.49,1030.75,1.325,0.05,0.0,
30276,23110,17335,13699,11025,9080,7474,6794,4934,3556,2942,4226,1977,993,1230,2333,20,30,0,0,0,
30276,23220,17594,13228,10944,8849,7664,6731,6314,3895,4139,3178,1230,1092,774,130,45,5,0,0,0,
30276,23129,17410,13464,10570,9445,7748,6569,5641,3699,4010,2273,2939,761,671,4795,29,15,0,0,0,
30276,23132,17508,13737,11366,9067,7398,6367,5125,5670,3161,3309,1383,2632,484,112,30,0,5,0,0,
30276,22932,17539,13837,11059,9183,8308,6260,5226,4777,3719,2716,2563,1190,1369,2302,6097,10,0,0,0,
30276,22843,17517,13700,10959,9013,7675,6522,4384,4934,4661,2519,2415,809,281,478,50,5,0,0,0,
30276,23239,17631,13853,11241,9407,7907,6633,5971,5041,3542,4568,3433,849,657,974,12300,5,5,0,0,
30276,23127,17362,13399,10592,9625,7848,6067,4980,4624,3713,2603,2127,733,484,1324,27,10,5,0,0,
30276,23326,17320,13844,10969,9137,7507,6701,5595,4549,2690,3246,1337,1020,1094,116,25,5,5,0,0,
30276,23121,17634,14192,10765,9723,7495,6468,6610,4563,2745,3128,1470,2688,1477,172,17803,10,0,0,0,
30276,22917,17441,13569,10630,9102,7735,6448,4873,4768,2891,2183,2204,1197,1719,98,40,10,5,0,0,
30276,23010,17691,13320,10812,9048,7828,6712,4521,4708,3506,2926,2637,1483,206,85,3468,0,0,0,0,
30276,23142,17552,13513,11060,9675,7688,6085,5161,4395,3819,3444,2535,3562,2068,85,3480,0,0,0,0,
30276,23037,17638,13666,10841,9044,8061,6378,5213,4546,3473,5226,3020,2234,2097,1222,8756,15,0,5,0,
30276,23296,17899,13821,10939,8897,6821,5880,5172,2979,4457,1912,1984,3078,594,100,6141,5,0,0,0,
30276,23157,17432,13659,10933,9354,7778,6282,5412,3764,3609,2519,1254,1477,2460,6807,30,10,0,0,0,
30276,23042,17477,13749,10585,9033,8013,6316,4318,5360,3007,2274,2354,2086,702,8156,60,15,0,0,0,
30276,23203,17603,13759,10759,9385,8172,6448,4902,4064,3391,2548,2579,1307,714,135,1081,5,5,0,0,
30276,22997,17328,13414,11116,9529,7376,6099,4976,4568,3688,3480,1967,3281,654,2878,65,10086,0,0,0,
30276,23014,17339,13115,10930,9211,7425,6675,5028,5484,3510,2384,2235,2071,193,1163,30,2367,0,0,0,
30276,23277,17780,13764,10832,9146,7468,6098,5002,4285,3926,2451,1875,2542,2212,3760,54,5,0,0,0,
30276,23272,17563,13398,11130,9410,6917,6184,5330,4526,3793,4462,1834,2311,1870,3706,35,10,0,0,0,
30276,23264,17310,13930,11013,9484,7393,5867,5211,5145,3543,3067,2462,2241,1048,4598,55,5,0,0,0,
