Lattice3x5043.csv,
8,7,3,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,11565.235,8755.6975,6802.64,5479.6325,4534.065,3813.5075,3214.5125,2690.0825,2175.4825,1769.2175,1443.965,1169.125,1042.42,943.475,744.78,811.7575,334.5825,38.385,0.025,0.0,
15129,11648,8626,6790,5628,4403,4150,3072,2323,2310,1791,1453,2218,422,151,1039,14,0,0,0,0,
15129,11487,8579,6873,5439,4546,4167,3099,2376,2781,1676,2307,1113,879,4003,60,15,0,5,0,0,
15129,11506,8668,6637,5704,4371,4170,3746,2642,2416,2283,981,1163,1354,916,2168,2372,10,0,0,0,
15129,11615,8839,6772,5252,4501,3866,3529,2826,2524,2706,1306,720,653,120,65,13,10,0,0,0,
15129,11654,8549,6877,5256,4229,3866,2829,2902,1903,1740,2082,415,2147,2596,42,10,0,0,0,0,
15129,11507,8641,6888,5473,4487,3928,3434,2236,2334,1699,888,1207,263,1643,78,1901,5,0,0,0,
15129,11536,8637,7039,5350,4421,4400,3876,2642,1800,2053,1794,780,1376,140,1070,15,0,0,0,0,
15129,11511,8885,6799,5526,4803,3962,3198,2353,2180,1650,1874,1371,3183,464,40,5,5,0,0,0,
15129,11638,8753,6970,5778,4883,3692,3105,2148,2041,2117,786,808,956,750,357,50,0,0,0,0,
15129,11606,8720,6935,5530,4659,4155,3397,2817,1959,2089,1423,1476,2216,2497,2716,10,5,0,0,0,
15129,11682,8743,6526,5516,4628,3888,3303,2934,1838,2131,1370,2528,595,157,446,633,5,5,0,0,
15129,11580,8758,7048,5320,4270,3777,3460,3229,1687,1942,1988,626,1431,218,48,30,0,0,0,0,
15129,11587,8747,6522,5307,4479,3635,3584,2743,2104,1809,2004,798,1430,142,35,3459,10,0,0,0,
15129,11475,8894,6891,5333,4105,4092,3578,3393,2279,957,1933,479,847,2059,910,25,5,10,0,0,
