Lattice174x174.csv,,,,,,,,,,,,,,,,,,,,
8,7,3,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,23434.51,17888.23,13672.79,10583.58,8238.67,6473.47,4995.54,3831.96,2855.55,2044.68,1391.06,889.33,526.08,276.2,125.09,43.64,12.15,1.85,0.05,0
30276,23580,18150,13771,10696,8095,6544,4955,3946,2813,1867,1209,939,480,350,141,61,0,0,0,0
30276,23457,17953,13923,10393,8082,6613,4926,3662,2841,2070,1463,935,540,296,117,35,0,5,0,0
30276,23380,18295,13558,10438,8389,6278,4789,3741,2979,1870,1300,981,557,320,66,52,10,0,0,0
30276,23519,18182,13576,10637,7994,6284,5113,3958,2806,1972,1395,909,517,331,108,47,17,5,0,0
30276,23392,17854,13787,10525,8167,6003,5155,4138,2845,2093,1485,855,529,227,114,25,15,0,0,0
30276,23499,17923,13615,10464,8491,6518,5113,3831,2809,1919,1376,957,467,328,75,40,5,0,0,0
30276,23599,17911,13567,10601,8010,6471,4811,3914,2824,2038,1603,828,504,313,146,63,5,0,0,0
30276,23321,18096,13612,11008,8337,6384,5158,3933,2939,2041,1334,985,510,258,156,57,8,5,0,0
30276,23558,17789,13649,10653,8313,6621,4934,3653,2865,1995,1311,830,537,339,116,45,39,10,0,0
30276,23411,17753,13496,10386,8142,6530,5108,3773,2863,1927,1367,860,559,220,93,35,20,0,0,0
30276,23385,17995,13712,10471,8777,6403,5137,3865,2799,1935,1466,888,683,270,104,70,15,0,0,0
30276,23374,17631,13713,10441,8558,6349,4827,3946,2831,2310,1357,886,516,311,162,47,10,0,0,0
30276,23621,17583,13570,10691,8342,6423,5082,3738,2825,1980,1409,938,451,304,131,48,20,5,0,0
30276,23439,17806,13465,10341,8035,6121,5224,4063,3040,2191,1254,903,531,254,137,40,25,0,0,0
30276,23525,17812,13420,10426,7989,6562,5316,3472,2757,2182,1401,939,530,250,118,34,5,0,0,0
30276,23474,18007,13619,10603,7891,6381,5144,3880,2706,2133,1367,859,565,300,103,20,5,0,0,0
30276,23200,17953,13672,10258,7957,6497,5030,4092,2913,1836,1256,948,571,347,87,30,0,0,0,0
30276,23533,17815,13653,10982,8134,6837,4956,3878,2855,1983,1508,986,491,226,130,35,5,10,0,0
30276,23418,17686,14004,10871,8224,6287,5135,4016,2806,2150,1376,902,544,293,143,55,27,0,0,0
30276,23334,18019,13588,11141,8347,6503,4767,3649,2961,1972,1458,827,458,290,170,52,25,0,0,0
30276,23360,17781,13653,10543,8014,6436,5268,3760,2854,2108,1326,801,576,267,140,50,20,5,0,0
30276,23341,17660,13836,10238,8197,6539,4957,3950,2806,1969,1572,909,509,251,128,40,23,5,0,0
30276,23219,17672,14077,10252,8282,6573,4841,3735,3111,2088,1418,975,538,352,138,55,15,0,0,0
30276,23566,17998,14034,11168,8293,6508,4840,4040,2832,2057,1417,1042,549,271,137,15,15,0,0,0
30276,23367,17818,13600,10670,8039,6350,4789,3784,2746,1884,1444,927,540,261,100,102,10,5,0,0
30276,23442,17618,13823,10473,8347,6609,5159,3754,2836,2069,1490,949,460,305,126,53,15,5,0,0
30276,23433,17853,13686,10460,8128,6712,5043,3666,3022,2358,1310,999,541,235,135,55,15,0,5,0
30276,23310,18236,13534,10559,8281,6462,5013,3592,2619,1960,1412,928,496,318,164,34,0,10,0,0
30276,23256,18277,13783,10569,8025,6471,4737,3799,2956,1884,1440,890,485,226,117,43,5,5,0,0
30276,23585,17752,13557,10528,8343,6700,4932,3943,2563,2052,1164,903,537,224,144,45,5,0,0,0
30276,23535,17880,13684,10641,8211,6508,5150,3735,2718,1935,1399,790,532,322,135,38,5,0,0,0
30276,23530,18100,13636,10469,8452,6788,4905,3927,2857,2091,1474,933,503,356,158,56,10,0,0,0
30276,23428,17927,13459,10531,8042,6270,4840,3485,3000,2005,1328,825,582,321,113,53,15,5,0,0
30276,23384,17887,13997,10844,7890,6645,5169,3903,2662,2098,1506,942,482,286,154,57,15,0,0,0
30276,23534,18149,13471,10472,7914,6451,4750,3852,2899,2258,1394,855,511,222,110,67,20,0,0,0
30276,23403,17858,13916,10557,8423,6653,4783,4034,2797,2036,1387,864,522,313,126,40,10,0,0,0
30276,23372,17743,13568,10746,8465,6461,4874,3732,2839,1862,1352,910,513,183,136,33,15,0,0,0
30276,23447,17587,13779,10764,8168,6165,5073,3580,2799,2152,1358,895,564,275,130,35,10,5,0,0
30276,23371,17855,13772,10878,8597,6376,4945,3951,2937,2270,1404,823,558,231,116,44,15,0,0,0
30276,23462,17464,13626,10268,8489,6282,4693,3572,2941,2257,1327,793,541,348,107,63,10,0,0,0
30276,23455,17664,13604,10427,8411,6238,5163,3924,2968,2047,1376,921,439,245,138,50,21,5,0,0
30276,23506,17927,13659,10815,8051,6595,4950,3594,2850,2111,1413,891,534,371,122,35,5,0,0,0
30276,23569,17858,13752,10512,8408,6541,4980,3991,2797,2016,1369,930,533,188,157,42,27,10,0,0
30276,23383,17730,13396,10858,8394,6584,5014,3712,2735,2007,1338,932,502,258,89,39,10,5,0,0
30276,23446,17893,13469,10542,8177,6445,4877,3867,2819,2187,1446,873,493,278,154,60,0,0,0,0
30276,23489,17668,13220,10610,8416,6580,4915,3925,2902,2154,1404,870,623,292,124,30,20,0,0,0
30276,23481,17965,13589,10306,8246,6669,4964,3968,3026,2029,1332,869,533,349,131,42,20,0,0,0
30276,23545,17734,13926,10660,8207,6546,5097,3701,2693,1938,1360,819,465,273,160,85,5,0,0,0
30276,23470,18162,14138,10434,8281,6482,4567,3720,2871,2154,1420,794,571,231,146,47,13,0,0,0
30276,23496,17886,13956,10721,7968,6206,4867,3881,2692,1989,1293,919,544,228,126,50,15,5,0,0
30276,23321,17797,13804,10597,8078,6597,5042,3627,2763,2015,1350,822,516,243,109,63,13,0,0,0
30276,23325,17636,13786,10307,8176,6200,4776,3754,2925,2050,1411,825,490,325,155,45,20,5,0,0
30276,23384,18101,13792,10476,8500,6551,4941,3833,2981,2199,1404,949,512,277,136,38,10,0,0,0
30276,23549,17913,13802,10697,7876,6234,5091,3672,2895,2232,1327,932,573,309,139,18,10,5,0,0
30276,23497,17929,13425,10552,8669,6660,4894,3487,2802,1941,1299,858,524,250,105,37,15,0,0,0
30276,23300,17980,13905,10779,8017,6850,4889,4082,2933,2003,1352,985,610,275,114,12,0,0,0,0
30276,23325,17966,13801,10807,8280,6606,5263,4097,2545,2030,1405,959,586,292,127,28,5,0,0,0
30276,23456,18213,14292,10432,7966,6783,4880,3678,2714,2052,1300,798,573,189,92,40,10,0,0,0
30276,23410,17839,13413,10570,8288,6575,5116,3997,2837,2070,1347,905,524,286,146,32,18,0,0,0
30276,23484,18228,13892,10852,8363,6408,4909,3937,3094,2113,1550,874,564,253,85,30,5,5,0,0
30276,23374,17749,13552,10735,8338,6278,4621,3771,2927,2137,1420,917,529,252,104,44,5,0,0,0
30276,23263,18012,13911,10463,8137,6538,4754,3605,2875,2015,1373,869,561,213,127,30,20,5,0,0
30276,23453,17701,13740,10517,8052,6409,4984,3935,2837,2067,1405,951,517,236,154,30,12,0,0,0
30276,23578,17757,13571,10404,8579,6363,4939,4008,2932,1832,1374,875,508,269,124,20,0,0,0,0
30276,23327,18043,13546,10601,8272,6374,5168,3934,2841,1914,1331,795,580,279,79,41,5,0,0,0
30276,23308,18065,13765,10565,8133,6321,4918,3686,2789,2112,1266,882,488,366,142,45,13,0,0,0
30276,23392,18113,13438,10289,8272,6764,5151,3926,2719,2246,1385,900,568,254,141,44,10,5,0,0
30276,23403,17949,13232,10672,8268,6453,5098,3575,2906,2002,1546,876,512,243,130,48,0,5,0,0
30276,23197,17856,13771,10864,8400,6303,4882,3665,2855,1852,1597,836,451,274,102,54,30,0,0,0
30276,23381,17999,13519,10757,8327,6655,5204,3911,3093,1962,1444,831,541,245,108,60,15,5,0,0
30276,23649,18123,13235,10412,8338,6372,5075,4194,2869,2060,1396,888,532,256,97,15,10,0,0,0
30276,23420,17881,13542,10887,8542,6533,5402,3677,2896,1973,1363,969,521,274,58,37,20,5,0,0
30276,23509,17815,13700,11030,8378,6308,5041,4185,3127,2332,1161,951,513,288,102,45,0,0,0,0
30276,23358,18033,13570,10449,8091,6415,4999,3971,2900,2082,1517,793,539,287,120,55,9,0,0,0
30276,23353,17894,13310,10036,8247,6617,5202,3661,2759,1954,1398,922,568,302,156,30,40,0,0,0
30276,23219,17759,13677,10713,8051,6341,5075,3953,3066,2134,1315,850,544,288,128,70,13,0,0,0
30276,23410,17972,13890,10729,8368,6471,5197,4036,2911,2188,1419,890,468,262,75,54,5,0,0,0
30276,23539,17584,13482,10665,8117,6109,5109,3535,2839,2106,1485,837,468,257,107,57,7,5,0,0
30276,23563,17606,13309,10923,8160,6569,4948,3810,2891,2008,1275,773,545,286,123,52,10,0,0,0
30276,23551,17856,14048,10527,8143,6458,5006,3851,2866,1865,1219,921,506,309,172,30,10,0,0,0
30276,23475,17894,13549,10226,8097,6334,4807,3739,3119,2198,1466,1030,530,344,129,20,25,0,0,0
30276,23566,17971,13737,10618,8010,6428,4950,3823,2913,2223,1409,736,497,239,108,52,25,0,0,0
30276,23415,17869,13859,10701,8159,6703,5207,3898,2879,1882,1439,945,596,291,140,35,10,5,0,0
30276,23366,17899,13695,10531,8335,6511,5283,3787,2977,2002,1397,933,538,263,146,30,15,0,0,0
30276,23449,17921,13721,10120,8302,6623,4964,3750,2974,1967,1474,863,547,237,125,47,0,0,0,0
30276,23275,17791,13707,10551,8521,6317,5030,3840,2854,2000,1289,875,509,245,100,30,5,0,0,0
30276,23468,17819,13734,10459,8053,6728,4842,3833,2664,2054,1343,919,539,321,131,48,24,0,0,0
30276,23444,17671,13574,10795,8164,6383,5086,3414,2793,2126,1296,857,506,278,158,47,23,0,0,0
30276,23364,17723,13734,10717,8107,6615,4676,3887,3013,2119,1384,883,448,342,120,58,0,0,0,0
30276,23378,17939,13601,10357,8301,6686,4874,3578,2892,2117,1284,797,598,257,125,40,15,0,0,0
30276,23501,18199,13644,10618,8557,6521,5261,3822,2803,1952,1282,941,461,236,140,20,5,0,0,0
30276,23465,17824,13740,10551,8285,6294,5021,4018,2851,1923,1530,881,501,214,192,45,5,0,0,0
30276,23520,17884,13614,10878,8137,6431,4959,3914,2677,2144,1406,826,583,300,105,52,10,0,0,0
30276,23505,17676,13673,10554,8002,6239,4971,4251,2791,1711,1422,908,476,284,140,45,5,0,0,0
30276,23544,18080,13748,10508,8367,6715,5043,3931,2743,2139,1413,925,489,242,117,35,15,0,0,0
30276,23498,17871,13515,10742,8259,6174,5079,4033,2698,1877,1456,883,476,238,111,65,13,5,0,0
30276,23507,17758,13543,10674,8416,6456,4878,3743,2764,2088,1511,917,486,310,143,29,15,15,0,0
30276,23526,18201,13456,10322,8401,6529,5095,3865,2818,1790,1480,780,543,259,106,48,10,5,0,0
30276,23402,17836,13780,10290,8307,6500,5166,3826,2857,2107,1524,845,550,172,115,30,5,0,0,0
30276,23281,17813,13765,10298,8228,6591,4953,3966,2864,2014,1499,830,488,302,123,35,10,0,0,0
