Lattice123x123.csv,,,,,,,,,,,,,,,,,,,,
8,7,3,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,11706.12,8939.82,6825.62,5285.8,4105.36,3208.4,2510.99,1917.64,1432.26,1028.3,701.58,448.68,257.68,140.9,60.45,23.47,5.45,0.72,0,0
15129,11688,8943,6910,5291,4186,3238,2467,1759,1530,997,805,456,261,155,40,23,10,0,0,0
15129,11783,8804,7016,4991,4050,3264,2475,1899,1439,1084,668,439,270,117,72,23,10,0,0,0
15129,11695,8855,6702,5289,4301,3223,2506,1900,1473,1213,631,428,216,144,69,10,10,0,0,0
15129,11621,9012,6689,5096,3837,3181,2535,2071,1324,961,769,565,294,172,75,20,0,0,0,0
15129,11711,9071,6820,5022,4112,3238,2398,1786,1548,1056,805,478,291,104,60,12,10,0,0,0
15129,11751,9076,6933,5127,4177,3298,2513,1922,1388,1047,656,405,242,174,47,35,0,0,0,0
15129,11660,8937,6968,5274,4091,3205,2658,1811,1469,954,585,422,259,157,58,47,10,0,0,0
15129,11710,8809,6895,5277,4002,3259,2341,1773,1479,953,841,440,220,128,50,20,0,0,0,0
15129,11694,9058,6842,5152,3927,3037,2388,1913,1380,993,711,488,303,157,64,34,7,0,0,0
15129,11659,8784,6710,5401,4075,3272,2554,1817,1578,864,745,410,240,148,70,22,10,0,0,0
15129,11651,8992,6550,5372,4206,3176,2534,1975,1312,1099,845,432,315,122,65,20,5,0,0,0
15129,11776,8984,6823,5169,4447,3089,2774,2158,1504,1091,650,435,251,175,72,10,0,0,0,0
15129,11681,8852,6968,5305,4165,3180,2600,1963,1417,1034,658,463,240,121,85,10,0,0,0,0
15129,11671,8916,7026,5257,3993,3164,2451,1892,1363,1066,773,347,221,171,80,25,0,0,0,0
15129,11777,9089,6703,5196,3729,3104,2494,2001,1280,910,581,389,215,110,112,40,23,0,0,0
15129,11630,8824,6671,5347,3855,3328,2429,1947,1415,1126,661,443,241,147,55,29,5,5,0,0
15129,11828,8785,6902,5156,4106,2945,2513,1936,1566,1119,676,330,235,173,65,43,0,0,0,0
15129,11780,8786,6981,5084,3900,3397,2407,2007,1459,988,666,500,296,184,44,43,0,5,0,0
15129,11649,9051,6728,5227,4152,3262,2625,1924,1545,1054,809,473,192,191,85,30,10,0,0,0
15129,11868,8895,6969,5487,4048,3106,2477,1870,1520,1068,753,431,266,172,53,15,0,0,0,0
15129,11720,9056,6860,5563,4076,3195,2471,2036,1444,959,851,498,277,130,72,31,5,0,0,0
15129,11701,9065,6852,5367,4102,2990,2512,1993,1382,858,807,497,311,126,52,15,5,0,0,0
15129,11692,8865,6726,5396,4348,3254,2606,1682,1297,1006,783,501,291,135,62,25,7,0,0,0
15129,11778,8910,6444,5456,4108,2974,2550,1769,1489,982,752,446,292,137,96,45,5,10,0,0
15129,11689,8961,6497,5302,3977,3233,2545,1693,1547,1012,705,491,318,175,72,25,0,0,0,0
15129,11749,9082,6706,5464,3869,3026,2517,1939,1439,1041,690,399,251,116,72,10,0,0,0,0
15129,11614,8870,6926,5408,4169,3251,2347,1989,1373,1017,642,524,277,196,114,20,5,0,0,0
15129,11684,8992,6775,5360,4150,3060,2299,2032,1427,1144,712,478,247,164,37,32,0,0,0,0
15129,11729,9072,6851,5492,4097,3131,2493,1902,1481,1047,745,486,247,138,49,20,25,0,0,0
15129,11660,8947,6868,5129,4124,3378,2365,2020,1299,1028,731,429,294,169,45,44,0,0,0,0
15129,11646,8856,6855,5131,4006,3509,2458,2016,1490,1135,693,350,293,90,102,5,0,0,0,0
15129,11771,9239,6929,5219,4023,3256,2615,1922,1251,1192,654,444,222,90,43,21,5,0,0,0
15129,11711,8903,6875,5238,4082,2999,2488,1967,1499,1017,820,473,235,100,65,20,10,7,0,0
15129,11738,9051,6721,5308,4050,3320,2360,2053,1468,1061,661,422,136,158,43,32,0,0,0,0
15129,11716,8917,6779,5484,3900,3272,2520,1891,1396,974,735,484,258,121,54,35,0,0,0,0
15129,11751,8764,6801,5483,3817,3302,2605,2062,1419,1062,669,455,257,139,65,27,5,0,0,0
15129,11681,9022,6818,5325,4095,3441,2341,1800,1499,1180,676,440,323,166,66,15,0,0,0,0
15129,11737,8919,6787,5242,4041,3301,2655,1967,1480,1106,601,452,257,149,40,20,12,0,0,0
15129,11730,8696,6898,5304,4151,3085,2385,1867,1496,1010,704,479,206,128,71,10,0,0,0,0
15129,11664,8774,6684,5240,4142,3194,2636,1836,1389,1038,764,398,247,163,30,10,5,0,0,0
15129,11797,9114,7120,5357,3962,2992,2493,2012,1530,1045,662,431,302,152,65,5,5,0,0,0
15129,11824,8997,7076,5244,4239,3194,2431,1881,1368,997,695,480,194,179,66,23,5,0,0,0
15129,11688,9147,6918,5064,4171,2950,2478,1977,1401,1083,880,504,268,149,103,20,7,0,0,0
15129,11705,8879,6919,5123,4233,3149,2457,2031,1416,999,674,490,267,142,32,42,5,0,0,0
15129,11658,8764,6781,5507,4032,3400,2520,1882,1334,1039,814,474,222,143,45,20,0,0,0,0
15129,11712,8962,7059,5180,4154,3232,2619,1785,1431,976,739,499,281,122,50,25,0,0,0,0
15129,11806,8986,6781,5291,3992,3158,2589,1967,1462,1025,736,515,243,174,60,32,0,0,0,0
15129,11624,8962,6994,5176,3804,3316,2483,1967,1465,1062,640,444,288,164,33,18,0,0,0,0
15129,11738,8989,7055,5472,4143,3187,2528,1787,1527,1091,708,479,322,150,78,10,0,0,0,0
15129,11816,8922,6607,5177,4313,3157,2402,1861,1395,1021,754,393,295,136,60,34,0,0,0,0
15129,11757,9031,6765,5369,4016,3155,2491,1964,1407,1017,733,437,268,98,48,45,0,0,0,0
