Lattice123x123.csv,
8,7,3,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,11722.26,8945.54,6830.86,5300.17,4129.71,3239.73,2510.48,1921.47,1440.74,1019.0,697.46,439.31,258.91,135.97,61.75,22.77,6.52,0.79,0.0,0.0,
15129,11757,8998,7002,5341,4214,3285,2513,1787,1533,952,642,489,285,130,58,18,0,0,0,0,
15129,11658,8650,6975,5257,4033,3259,2384,1820,1377,866,682,494,196,123,75,15,10,0,0,0,
15129,11794,9002,6830,5313,3965,3291,2547,1951,1556,1005,824,552,294,138,20,27,0,0,0,0,
15129,11741,8807,7021,5361,4041,3156,2310,2009,1579,1083,639,490,224,68,85,25,15,0,0,0,
15129,11714,9178,7013,5315,3931,3068,2393,2025,1473,978,738,450,212,160,78,22,0,0,0,0,
15129,11760,9115,6772,5105,4022,3452,2508,1803,1422,1074,642,323,281,105,47,20,0,0,0,0,
15129,11754,8624,7170,5265,4070,3269,2514,1938,1439,873,734,390,235,123,64,25,0,5,0,0,
15129,11675,9037,6657,5314,4390,3295,2401,2032,1450,1120,735,361,293,173,45,25,14,0,0,0,
15129,11727,8786,7089,5736,4206,3241,2743,1933,1424,1021,792,421,231,153,76,30,10,0,0,0,
15129,11773,8965,6720,5656,3962,3295,2523,1807,1276,1038,639,345,245,127,45,25,5,0,0,0,
15129,11744,9139,7023,5392,4191,3163,2461,2002,1357,1164,678,348,277,118,75,20,5,0,0,0,
15129,11696,8973,6964,5181,4276,3277,2605,1784,1512,1025,656,448,191,134,32,27,10,0,0,0,
15129,11626,9046,6968,5407,3805,3129,2552,2056,1434,1082,696,476,237,135,48,20,0,0,0,0,
15129,11659,8973,6968,5288,4123,3367,2519,1927,1573,931,678,435,256,101,48,5,5,0,0,0,
15129,11769,9123,6961,5190,4167,3114,2663,1881,1514,1051,755,474,256,132,70,30,15,0,0,0,
15129,11787,8775,6686,5226,4365,3154,2465,1994,1332,1027,760,559,315,133,43,10,10,0,0,0,
15129,11734,8768,6895,5369,4210,3198,2518,1848,1412,999,729,435,283,116,65,25,5,0,0,0,
15129,11689,8971,7077,5322,4082,3279,2699,1871,1427,1028,713,433,261,164,60,20,12,0,0,0,
15129,11698,9055,6529,5435,4033,3077,2630,2256,1447,1040,733,452,214,145,42,39,10,0,0,0,
15129,11697,9038,6997,5051,3839,3187,2731,1870,1351,1020,680,566,282,166,30,0,5,0,0,0,
15129,11707,8915,6744,5146,3983,3230,2389,2025,1465,895,710,465,324,166,50,18,0,0,0,0,
15129,11747,8932,6960,5060,4049,3152,2430,1949,1437,945,754,395,289,124,75,25,5,5,0,0,
15129,11758,8867,6770,5089,3985,3219,2559,1970,1265,1007,735,432,221,206,80,39,15,0,0,0,
15129,11747,8852,6947,5260,3897,3218,2658,1781,1426,947,558,479,211,122,92,42,10,0,0,0,
15129,11593,8990,7048,5200,3969,3417,2432,1728,1420,929,659,422,206,101,44,18,7,0,0,0,
15129,11690,8959,6840,5346,3985,3293,2629,1877,1508,971,641,427,233,168,70,33,18,0,0,0,
15129,11766,8807,6683,5161,3878,3256,2413,1909,1478,904,656,382,262,90,67,19,5,0,0,0,
15129,11765,9050,6778,5359,3991,3257,2578,1966,1436,1014,810,405,242,135,54,20,5,0,0,0,
15129,11781,8988,6650,5365,4026,3323,2525,1994,1429,939,665,393,256,163,42,33,0,0,0,0,
15129,11652,8963,6615,5246,4148,3222,2444,1756,1511,1067,713,387,319,123,90,15,5,0,0,0,
