Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
8,7,3,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,11565.59,8752.48,6783.59,5502.63,4544.77,3792.52,3244.55,2637.66,2221.12,1781.01,1388.97,1130.84,861.41,952.82,610.78,566.52,157.61,152.1,0,0
15129,11522,8701,7213,5520,4750,3912,3296,2708,2286,1732,1138,1438,609,967,335,529,0,0,0,0
15129,11527,8685,6634,5241,4522,3666,2819,2659,1865,1756,770,462,199,3024,50,15,0,5,0,0
15129,11460,8756,6990,5458,4351,3789,3047,2557,1930,1488,1738,985,1464,864,62,5,0,0,0,0
15129,11681,8735,6616,5274,4580,3364,3343,2697,2010,1739,920,1749,409,2299,37,10,15,0,0,0
15129,11555,8785,6591,5566,4760,3496,3213,2299,2340,2137,1357,852,366,435,1178,20,5,0,0,0
15129,11537,8841,6924,5986,4608,4098,3523,2913,1869,1223,1139,810,1476,920,1469,5020,10,0,0,0
15129,11494,8693,6819,5472,4336,3918,2667,2679,1876,1670,2312,586,947,134,895,25,20,0,0,0
15129,11370,8822,7012,5624,4524,3706,3135,2579,2570,1453,1130,1193,310,135,65,5,10,0,0,0
15129,11615,8895,6655,5261,4820,4370,3573,3184,2038,1824,1878,678,469,1338,42,0,0,0,0,0
15129,11568,8735,6993,5144,4488,3846,3140,1921,2008,2257,1717,672,728,4385,363,15,5,0,0,0
15129,11609,8856,6727,5509,4449,4023,3070,2577,2161,1251,742,1592,244,617,56,15,0,5,0,0
15129,11522,8870,6680,5616,4586,3915,3005,2551,1975,1533,1774,580,366,1248,299,17,30,0,0,0
15129,11605,8651,7008,5525,4156,3959,3523,3094,2444,1395,1817,735,2143,226,1996,32,0,5,0,0
15129,11665,8701,7075,5517,4484,4173,3029,2783,1612,2002,1682,941,775,3032,733,10,0,0,0,0
15129,11579,8848,6768,5709,4518,4076,3184,2312,2890,1369,1213,1074,1548,134,57,7563,5,0,0,0
15129,11648,8755,6684,5588,4656,3480,3398,2755,2461,1719,2045,783,1872,2251,2462,5,5,0,0,0
15129,11477,8714,6802,5657,4356,4010,2835,2763,2658,1586,1124,1652,2187,110,27,47,0,5,0,0
15129,11547,8880,6602,5423,4349,3822,3339,3064,1906,1246,1353,950,258,120,4577,7841,5,0,0,0
15129,11588,8928,6717,5474,4582,3661,3194,2443,2207,2155,1567,2251,672,1915,929,30,15,0,0,0
15129,11478,8688,7077,5676,4883,3821,3527,2775,2571,1651,2390,405,517,344,89,15,22,0,0,0
15129,11457,8747,6604,6107,4787,3791,3217,2591,2503,1361,1354,600,665,2590,203,15,5,0,0,0
15129,11588,8798,6550,5579,4406,3951,3637,2304,2177,2067,1270,2157,1343,97,45,822,10,0,0,0
15129,11583,8838,7144,5291,4549,3785,3141,3219,2018,1806,1291,442,475,2051,32,15,14,10,0,0
15129,11563,8673,6803,5564,4551,3390,3674,3056,2754,1558,1860,1116,360,782,53,5768,0,0,0,0
15129,11515,8846,7040,5641,4395,3553,2770,2492,2322,1594,1683,1173,374,2346,1278,20,10,5,0,0
15129,11776,8461,6801,5761,4573,3538,3118,3099,2286,2224,2028,943,519,1067,58,10,20,0,0,0
