Lattice3x5043.csv,
8,7,3,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,11556.39,8773.71,6800.015,5466.82,4529.215,3809.97,3206.575,2667.625,2183.015,1776.27,1417.05,1165.365,1015.46,955.125,521.685,732.555,323.545,151.775,0.05,0.0,
15129,11715,8831,6939,5315,4379,3842,3499,2489,2369,1496,1224,1186,2628,2463,65,10,15,5,0,0,
15129,11700,8751,6708,5235,4344,3354,2718,2419,2362,1546,868,1718,229,140,48,38,5,0,0,0,
15129,11700,8875,6753,5316,4698,4215,3239,3195,2037,1234,1725,1315,714,156,59,20,0,0,0,0,
15129,11464,9018,6750,5264,4453,4220,3171,3432,2164,1672,1503,919,259,183,35,9620,0,0,0,0,
15129,11558,8728,6715,5003,4599,3982,3174,2565,2266,1396,2305,875,463,85,92,25,0,0,0,0,
15129,11542,8993,6738,5494,4448,3934,3185,2328,2041,1401,1629,2164,586,935,54,24,10,0,0,0,
15129,11602,8713,6715,5009,4151,3998,3005,2652,2864,1534,1809,724,344,775,2207,20,0,5,0,0,
15129,11425,8776,6879,5572,4793,3792,3452,2481,2247,1392,1103,846,849,2158,1272,20,15,0,0,0,
15129,11573,8937,6485,5628,4292,3920,3458,2415,1844,1826,763,870,623,975,118,25,5,0,0,0,
15129,11611,8826,6618,5357,4209,4367,2994,3147,2623,2589,1666,1282,322,345,48,25,1647,0,0,0,
15129,11542,8832,6804,5386,4476,3704,3379,2619,2265,1610,1765,980,216,128,35,30,0,0,0,0,
15129,11566,8801,6765,5528,4400,4198,3412,2663,2048,2000,2233,586,488,517,5224,15,5,0,0,0,
15129,11522,8964,7050,5392,4535,3706,3757,2446,2122,1126,982,1136,327,2615,55,25,5,0,0,0,
15129,11562,8791,6675,5440,4468,3470,3275,2842,2265,2543,896,1149,1717,139,4832,15,5,0,0,0,
15129,11538,8954,6930,5523,4672,4322,2978,3009,1846,2526,2205,2468,1262,87,75,30,0,0,0,0,
15129,11555,8731,6988,5497,4590,3865,2906,2640,1932,1606,1498,1136,860,156,463,35,0,0,0,0,
15129,11668,8736,7034,5616,4471,3640,3541,2661,2014,2087,2057,822,2529,3030,760,20,0,0,0,0,
15129,11692,8729,6838,5277,4594,3883,2835,2356,2396,2195,1789,2029,961,1855,464,10002,10,0,0,0,
15129,11573,8854,7177,5350,4499,3905,3445,2501,2452,1618,1022,1552,525,3520,48,2771,10,0,0,0,
15129,11544,8921,6824,5811,4793,4262,3268,2494,1936,1302,2444,962,1091,122,45,25,15125,0,0,0,
15129,11596,8711,6956,5344,4152,3523,3470,2471,2110,1688,1009,875,890,1163,50,35,0,5,0,0,
15129,11638,8885,6717,5426,4411,4517,2844,2590,2050,1266,1131,665,172,87,83,10,0,0,0,0,
15129,11557,8830,6623,5574,4851,3393,3157,2473,2410,1857,1147,2191,766,1095,78,1844,0,0,0,0,
15129,11608,8755,6782,5460,4427,3892,2774,3044,2836,1632,1876,817,762,352,45,15,10,10,0,0,
15129,11467,8463,6696,5502,4540,4100,2717,2688,2054,1140,1321,2112,1532,256,57,4583,10,0,0,0,
15129,11551,8805,6808,5558,4299,3990,2778,2807,2614,1726,539,459,1923,1648,2515,593,0,0,0,0,
15129,11601,8779,6814,5480,4728,4045,3394,2681,2079,1821,1711,1209,1007,594,25,10,10,0,0,0,
15129,11656,8709,6827,5407,4663,3743,3432,2575,2511,1956,1580,1464,956,206,40,20,10,0,0,0,
15129,11486,8753,6793,5948,4768,4132,3291,3190,2019,1547,1199,990,1018,390,714,17,10,0,0,0,
15129,11521,8645,6740,5638,4836,4111,3402,3281,2268,2493,1591,2247,610,92,112,1131,5,0,0,0,
15129,11531,8687,6989,5384,4496,3706,3337,2515,2975,2337,1332,1784,1198,1166,1590,15,5,0,0,0,
15129,11472,8754,6819,5431,4757,3669,2942,2088,1823,1536,1210,1319,2034,679,57,23,10,0,0,0,
15129,11666,8905,6860,5376,4456,4234,3391,2663,2054,1354,863,1125,545,162,906,20,5,0,0,0,
15129,11591,8712,6797,5362,4351,3814,3290,2721,2282,1189,1663,1214,2636,444,76,772,0,0,0,0,
15129,11627,8945,6634,5327,4386,3677,3197,2034,2187,1651,1678,938,990,1974,45,25,15,0,0,0,
15129,11489,8737,6661,5576,4247,3874,2920,2634,2099,1475,786,1657,2623,127,30,15,10,0,0,0,
15129,11447,8737,6548,5334,4302,3622,3024,3177,1726,1634,1764,1417,411,127,1233,15,10,0,0,0,
15129,11596,8682,6870,5866,4373,3577,3603,2561,1885,1334,804,627,1865,2865,202,10,5,0,0,0,
