Normalize 64c.csv,
5,3,1,0,
0,259,518,777,1036,1295,1554,1813,2072,2331,2590,2849,3108,3367,3626,3885,4144,4403,4662,4921,
5174.0,5174.0,2173.08,465.66,51.74,51.74,51.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
