Normalize 64c.csv,
5,3,1,0,
0,259,518,777,1036,1295,1554,1813,2072,2331,2590,2849,3108,3367,3626,3885,4144,4403,4662,4921,
5174.0,5115.7475,2134.4975,735.13875,155.22,38.82625,0.0,0.0,0.0,0.0,0.0,6.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5174,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
