Lattice3x10092.csv,
10,7,1,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,663.91,2183.455,2646.175,4143.145,6128.16,5925.87,6697.75,6016.505,5540.545,5285.385,6130.045,6829.84,7501.795,8608.27,10136.015,10872.25,11494.165,11925.3,11809.575,0.0,
30276,63,1846,160,3881,2914,11349,13669,106,7109,2598,4833,6923,11785,5510,15776,8157,12654,13332,10,0,
30276,42,168,3095,1889,3657,1275,3076,4559,17615,3765,8846,140,6576,4487,8287,13761,9480,18601,0,0,
30276,60,104,258,9391,12093,16773,7751,7920,12546,550,9374,4690,3187,2541,13376,6115,12848,25815,30266,0,
30276,16,5402,177,8018,5290,9358,8981,2544,4832,3897,19614,8492,1948,13144,12445,14424,4999,37,15,0,
30276,135,193,109,4830,1885,6058,7718,7086,12402,5868,4557,2796,6444,4098,7032,11233,10970,14081,15,0,
30276,107,94,2792,6800,2355,5719,240,3755,5016,85,1504,2958,3852,11161,3593,20324,20773,6800,6714,0,
30276,58,1693,152,3729,5264,5813,2949,14853,2631,8678,9510,111,9956,9687,14242,8143,5906,6438,9,0,
30276,64,205,172,5164,1627,12207,12417,13204,6957,101,6411,9320,10311,12932,10005,13663,10324,20098,30266,0,
30276,0,140,16106,709,650,108,6285,139,8073,8213,5579,6183,20655,16339,5383,9395,6822,16130,15600,0,
30276,0,66,111,4466,2936,4375,11446,162,3912,19303,16372,9320,5092,6356,7705,11531,21607,7765,30266,0,
30276,26,156,216,1787,1891,7563,2445,4930,2902,3465,3135,8583,7290,10719,8213,15016,14682,10790,25751,0,
30276,43,94,1844,5543,4937,4602,2747,5791,7897,4248,8746,6420,1633,4351,14613,14860,16354,17327,17,0,
30276,100,107,253,119,3400,6011,6162,801,6341,11669,203,11502,10549,7128,6625,22945,5861,12310,19,0,
30276,82,480,817,110,10464,899,14211,2519,10399,1359,5131,5785,4333,11960,23935,19647,11688,14578,15,0,
30276,70,153,127,1124,1398,8801,54,2591,6399,5607,1136,11972,11617,10452,8626,10037,2550,6634,30266,0,
30276,77,7019,112,509,1826,7237,9045,8553,13581,6235,5332,6298,4888,18313,4404,10323,10706,16093,25,0,
30276,47,144,343,297,15663,4300,3018,11152,4666,1840,3460,9689,2610,11544,10508,8940,2640,8197,21775,0,
30276,158,86,4138,9094,66,6450,7724,3760,715,983,11579,8259,8629,10134,15253,13190,8219,15105,30266,0,
30276,0,146,65,2458,4958,415,4014,4286,7006,1900,3220,11982,13316,2050,19813,6827,14560,11240,9,0,
30276,35,101,318,3462,5870,91,2560,1765,9824,3183,12298,9965,14398,6338,3499,17924,8875,9841,30266,0,
30276,0,6753,194,1265,389,6605,7323,3691,13441,17385,9835,12605,16493,7641,10237,11409,10812,13200,15,0,
30276,19,118,117,2737,6719,19749,119,5724,6474,1533,16185,6735,4888,8630,12051,7289,3183,10651,14,0,
30276,86,189,13496,9365,9219,4364,3418,13418,9171,8613,6530,4576,19131,11593,10813,6946,18213,30251,25,0,
30276,69,5833,130,9149,56,6990,14133,11263,3308,1757,20622,4129,9053,6656,15923,9827,11278,14863,9,0,
30276,32,1598,5923,8808,7122,12768,6530,15048,2307,13301,3959,11648,124,5803,7254,5722,14510,89,20,0,
30276,63,177,441,7122,1687,3979,9762,3400,4055,1390,3339,11447,12166,5993,9474,13343,9445,12374,19375,0,
30276,34,128,234,2352,5092,8775,124,8724,763,822,3465,8400,2242,2887,11556,13532,14667,6945,12604,0,
30276,14,100,230,5192,80,6958,3112,5654,5091,7840,1298,4747,9080,3987,12518,5806,14195,5511,30266,0,
30276,13,8781,179,6477,211,3986,156,11235,10541,6748,4001,13152,5017,2301,11475,11228,20024,15806,10842,0,
30276,89,111,152,2888,14199,4054,18767,1194,12858,3771,12913,3832,5160,3994,6958,6530,14376,18066,30266,0,
30276,23,147,146,2681,10601,9148,23859,8981,134,1107,8265,500,5294,12313,2008,8081,11884,5961,30271,0,
30276,36,143,183,6275,12237,3344,13267,4139,14377,4107,5131,5765,8043,7676,6222,12007,18853,5562,10,0,
30276,13,114,251,675,320,8196,16851,5094,1786,1865,7699,4657,3400,7166,8645,3645,8153,19710,10,0,
30276,105,88,2478,8802,4398,2725,3301,16687,93,15129,12190,2698,9515,4322,9209,3664,9226,14349,9,0,
30276,81,17745,135,10126,3098,6105,8661,17213,5955,2393,13069,4160,6260,4174,5674,4709,5831,11361,24,0,
30276,102,9792,145,734,4560,45,9600,4611,1212,2529,6217,4860,2817,6863,11403,6022,11461,62,30266,0,
30276,33,199,148,5126,2024,663,3518,3146,5195,4545,10845,4095,11054,11374,10019,8897,12001,18897,27861,0,
30276,0,1873,178,153,11934,6047,1479,9229,363,7878,13223,4347,6164,7510,5807,13937,15498,4370,30266,0,
30276,85,10193,2871,10394,139,744,19173,7108,1714,2516,13249,6643,6287,4654,9389,8746,6849,14128,25063,0,
30276,61,239,9302,9933,9582,1581,5877,99,99,3365,11493,6165,9593,8331,9727,5946,3870,11049,24,0,
30276,54,38,159,709,5516,557,5692,5377,4537,1979,504,4206,7669,16257,11025,9879,6378,9596,30276,0,
30276,89,157,5157,6711,2485,13970,16652,5537,2981,2872,5619,2704,10298,5930,7094,3506,20580,10260,12103,0,
30276,4363,3524,10921,3560,8327,730,2271,1749,3049,126,3063,8337,9635,17221,16172,13955,17187,7887,10,0,
30276,140,144,278,5813,10891,112,7162,7631,4582,8835,9902,7670,5651,7753,7911,10086,11246,14159,16306,0,
30276,35,194,8131,176,1124,3743,10377,17987,15902,2957,2195,10963,2642,4954,7939,9173,7914,5358,30266,0,
30276,68,233,4441,9983,17127,7436,26239,8785,10745,1712,4401,5430,13264,12292,15027,5452,13620,26227,13,0,
30276,17,180,2104,7820,1031,960,5874,533,30,2793,6713,5238,14607,8215,6549,19681,10648,10302,0,0,
30276,0,165,3643,760,18958,9684,16129,2131,8150,3253,4300,1740,4857,8648,22426,11382,7415,10963,20,0,
30276,76,981,176,9984,4452,4769,195,1451,5755,8569,4765,4801,3486,4200,10162,7460,4219,13832,20,0,
30276,0,110,12250,1844,9994,430,9723,4065,12071,45,5324,19190,5209,7853,10798,14598,7068,7652,30266,0,
