Lattice3x5043.csv,
10,7,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,441.55,1395.79,2151.7,2059.92,3243.32,3496.01,3386.73,3041.79,2907.78,2976.72,2632.77,3584.22,3563.46,4304.59,5228.43,5778.15,5720.68,6082.25,5013.65,0.0,
15129,120,8955,15124,97,116,9458,2629,52,63,1835,68,9550,2583,4162,5131,4221,65,2975,4,0,
15129,0,147,100,6154,131,35,2081,570,68,8958,1597,1505,770,6371,3113,8526,4752,4929,5,0,
15129,49,27,389,174,2473,3638,2086,79,3357,3749,1830,2219,4089,4339,7760,11819,12537,22,15129,0,
15129,58,40,4806,117,121,444,23,78,2884,41,1368,2630,4999,1265,3330,6985,8601,11860,15119,0,
15129,15124,19,161,6969,3420,1204,2865,3440,1871,65,77,3307,4593,13275,5835,1059,6560,32,5,0,
15129,58,34,84,92,114,234,1267,1148,5967,9044,2102,2704,7841,12233,3617,9109,328,10627,5,0,
15129,85,25,56,3051,80,15119,7481,1660,5191,9631,2781,6443,7976,2445,8979,5327,7327,57,0,0,
15129,0,73,12348,11894,39,5594,4649,10117,1169,1389,505,5832,6017,711,5150,5190,1615,48,5,0,
15129,25,1141,114,48,5208,737,4034,42,2063,9080,2934,3562,271,2954,71,9032,13995,11331,4,0,
15129,0,65,87,6270,266,5766,10674,6405,6181,4301,6203,2685,8910,62,8263,5642,5661,11049,0,0,
15129,0,97,127,145,107,76,279,934,565,6015,5532,193,1050,1586,376,7621,8448,20,11722,0,
15129,19,79,90,104,170,13,18,5419,4996,1398,3355,1848,4685,7153,1966,3042,7655,42,10,0,
15129,36,8357,1318,1075,113,1608,218,6703,9526,676,79,3694,4211,28,4378,5154,5114,34,18,0,
15129,23,79,10399,28,7502,80,3227,40,1631,82,1449,5505,4159,1264,6325,10352,4800,40,15119,0,
15129,0,89,72,8654,5520,12192,105,12789,85,230,1578,12256,4315,4390,10278,4271,3212,1638,0,0,
15129,34,6062,2273,6645,1554,8840,16,844,4843,3155,65,89,2427,657,7178,486,2253,8086,5,0,
15129,68,38,8031,70,4696,1878,5343,61,3208,63,2007,1180,892,3753,6770,6232,7819,15119,15124,0,
15129,11,51,102,128,5503,113,9508,49,11188,3063,75,10503,422,5772,6432,74,4114,3152,19,0,
15129,11,1496,72,3517,3222,1200,2690,9097,154,2445,958,6070,4868,1404,3886,3200,6938,3333,0,0,
15129,11,46,2956,125,981,4820,10680,1937,74,1384,338,1147,6035,992,8626,7183,7302,4410,5,0,
15129,0,116,1799,1659,8538,149,11197,11067,6253,2909,4205,86,2916,9242,3595,9311,4491,15109,15119,0,
15129,0,44,134,71,58,10667,476,5589,2766,4652,5252,167,1884,2722,5219,2063,3022,4693,5,0,
15129,57,27,13778,77,3671,3006,82,3156,4915,3692,2127,5627,1772,2586,4790,1237,9762,17,5091,0,
15129,0,32,76,60,4810,3611,2934,37,2164,9416,5456,3937,2142,10321,11106,2256,73,20,15119,0,
15129,48,19,79,150,1092,1685,6283,5132,67,1678,75,78,7556,2969,12046,70,8894,41,15119,0,
15129,128,47,148,904,55,31,9101,95,987,82,1049,1691,6179,6712,4451,1627,1620,42,19,0,
15129,0,1789,1334,1971,57,1153,1994,547,8054,7864,1245,599,4588,4702,2558,9538,12791,892,5,0,
15129,0,10743,7075,4473,1111,86,3196,979,1607,3575,1166,7037,3858,5936,8848,5035,9443,9693,10,0,
15129,44,43,91,145,111,1910,298,6596,10598,3140,2657,5721,4467,4354,2698,10362,9146,43,5,0,
15129,0,2023,355,3084,2697,1086,4933,10016,41,131,2380,2613,78,59,8762,4448,6448,13796,4,0,
15129,28,11,70,128,4944,1675,61,56,7403,5639,1281,5645,2826,6078,11376,6784,55,2312,0,0,
15129,0,43,544,55,2724,1419,10547,62,1265,75,8889,6412,704,44,3210,5987,6445,8766,5,0,
15129,0,30,773,1678,47,7736,64,3029,62,270,62,3448,92,9624,1053,5441,7405,8237,18,0,
15129,19,433,506,3771,1291,9646,1352,8129,5465,3716,50,1080,965,1547,3336,8212,6242,19,15126,0,
15129,0,69,137,2219,4900,66,1236,8523,749,1814,4094,7134,4381,8139,5476,1812,2831,5323,13840,0,
15129,69,58,1110,5656,4045,5726,7238,22,4502,1678,2750,7816,2781,3152,1999,11020,6204,7721,5,0,
15129,58,78,3055,8756,92,6157,1493,57,1964,7343,761,695,4103,7940,6802,8260,8369,13728,0,0,
15129,111,59,500,974,4824,2571,3865,4339,56,1225,248,9226,4816,10204,1044,7764,4986,9083,14,0,
15129,91,43,760,1375,81,3941,1282,3806,4734,4741,73,3359,4730,11389,5736,10170,3338,8860,15119,0,
15129,53,28,2759,127,10956,1370,2695,1668,1025,68,52,4827,1654,2149,3002,8014,8939,12489,12597,0,
15129,29,114,725,5240,58,4070,4827,12056,2294,3897,3874,645,9738,3038,84,8442,10989,4561,15119,0,
15129,79,72,67,2518,72,234,4226,2360,422,102,2584,3147,6635,6229,4460,3896,3306,33,15126,0,
15129,144,7956,257,1018,96,427,2514,2438,1802,3054,56,4771,2954,2663,367,8219,3593,3637,4,0,
15129,71,25,48,745,2119,8995,7551,39,2782,15,2090,124,4904,8147,1318,7600,7859,15126,5,0,
15129,43,40,1300,261,4848,3151,1010,3789,701,4410,1142,6564,44,6526,4611,10841,7943,2592,5,0,
15129,0,109,3312,85,4319,3687,684,76,1540,61,90,3385,1466,2454,5593,5004,11024,34,15119,0,
15129,103,31,94,70,1953,60,6071,2252,1035,2026,1674,809,11887,11037,6235,7591,7089,1071,0,0,
15129,0,100,730,2214,7805,6514,78,2183,890,572,292,5698,1590,3936,4270,9772,1881,10671,7295,0,
15129,40,82,36,59,3132,801,2111,1180,5078,47,1947,5220,5084,261,10135,902,43,6150,5,0,
15129,0,88,91,3092,522,968,2115,2182,2238,5480,3175,4131,5377,5486,9147,3338,8970,11821,5,0,
15129,152,44,95,151,6307,6584,2800,821,6731,696,5530,7174,6907,4963,7293,5703,6448,25,15126,0,
15129,0,7823,106,130,72,1833,4490,599,3823,1800,3612,421,11055,977,9473,2202,35,8390,15116,0,
15129,51,94,5215,53,3337,2220,861,44,61,10640,3352,7778,5979,5032,5323,4834,5487,2701,10,0,
15129,0,43,6836,3429,10998,3176,6573,3545,10965,557,3038,68,790,1736,5759,9056,15096,28,10,0,
15129,173,61,7337,47,7533,13870,3036,50,1824,1085,120,4084,66,2793,1823,9019,7442,2847,15119,0,
15129,19,36,4212,1417,4070,4266,4826,102,7215,2800,3977,1267,2193,7774,5871,1951,3869,10297,4,0,
15129,70,66,3393,4000,3134,2716,9965,3795,389,525,5382,2952,5269,2401,10803,8419,3643,2134,15119,0,
15129,43,53,953,865,7302,4173,4582,76,74,2660,4876,1160,3054,3260,4966,8299,5863,15109,0,0,
