Lattice3x10092.csv,
10,7,1,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,722.28,2150.0,3257.34,5036.01,5339.31,7714.57,6136.07,5752.34,5470.75,6494.06,5753.34,6792.84,8381.74,8821.19,9871.95,10660.93,11631.65,12005.0,11045.84,0.0,
30276,10131,214,2227,152,4057,2623,13332,1462,5448,2064,5705,1039,1756,9136,3613,14595,12042,7205,30270,0,
30276,16,167,1689,5197,7153,2146,17017,5559,14718,6881,1234,8776,18079,9802,5267,12975,7965,8736,18622,0,
30276,21,7080,15296,8890,4786,7900,1286,2733,5111,6762,1349,4584,6266,11822,11042,11355,20005,17325,20,0,
30276,106,188,2236,4388,4594,4267,12332,15998,4887,3177,6692,10161,3857,4264,3124,7370,8546,15672,6069,0,
30276,166,56,3106,5972,2560,8233,2059,11782,10214,10201,5530,130,1458,5694,18606,5228,3693,4532,30273,0,
30276,28,139,223,4332,6999,483,4918,19516,7292,8162,11390,12860,14710,7071,16994,14935,15601,9200,15,0,
30276,106,59,1651,5689,3693,6567,9497,3399,13852,382,373,7655,17524,9243,18510,20196,9973,10416,5,0,
30276,131,175,338,504,1492,14374,2026,5066,2917,6112,2460,9473,4338,6524,9890,10922,7075,8005,30077,0,
30276,0,74,106,197,3468,3896,2179,10751,13955,3913,19996,1472,11149,2822,6316,7166,7121,20512,19,0,
30276,33,926,2814,6308,1145,4134,12416,4098,16502,10782,7110,12510,4851,8068,5562,5161,11598,4115,14,0,
30276,64,20666,9531,7300,4485,18865,11678,7897,6549,101,4203,7225,9351,15459,6490,7990,17238,30261,30266,0,
30276,0,151,155,161,3380,9008,6211,14640,1042,973,3787,6606,13426,11891,8046,18492,1284,11770,30266,0,
30276,149,3209,7835,9287,9499,5535,8227,3781,84,6499,3948,1279,6975,3121,6790,8458,14701,18023,3045,0,
30276,91,168,625,2984,14969,19541,473,6646,1354,8370,4362,10733,10368,12149,18457,4068,9401,17808,0,0,
30276,78,127,131,886,3727,9944,76,10299,7679,112,5818,7541,4846,4264,5646,12202,14455,15262,10,0,
30276,48,190,112,1906,1776,7495,123,5976,121,2213,6073,168,10142,4749,5497,12301,3151,15575,10,0,
30276,96,64,133,1025,924,9902,8476,1494,12799,11551,296,7220,12643,8043,9839,14789,15104,10954,14,0,
30276,106,179,9300,9404,559,9415,3004,2483,3242,6832,1852,11466,4848,7060,17217,12694,11995,6999,19180,0,
30276,180,301,4812,2286,603,4567,6891,11361,6840,14969,5343,269,18596,9492,7364,8341,6097,8437,15,0,
30276,46,42,1697,1599,413,3605,2115,6170,1884,9409,3472,2283,4924,8797,15338,9397,3248,4400,30273,0,
30276,89,78,293,6092,274,2252,4699,6495,8382,11422,6166,10048,10677,4918,5293,94,9295,25767,30266,0,
30276,72,3478,10583,11174,3026,2386,5198,137,2226,6222,1714,4032,13285,13817,4080,8131,8922,2063,18,0,
30276,74,193,161,13181,9572,16609,5577,4245,2757,9573,154,17247,12478,14462,8306,7852,20534,5866,6721,0,
30276,0,200,306,2154,3380,1102,1437,1660,7659,11552,3812,8988,7649,6427,13411,14318,12772,689,30266,0,
30276,59,158,1560,733,6900,4913,14531,7461,4476,11142,4323,12064,8761,7681,9086,6725,12910,17249,20,0,
30276,24,84,1504,3449,451,12327,14600,2639,11850,12740,4762,7449,3041,4936,15292,5626,19439,18961,14,0,
30276,19,168,178,5884,1744,603,6029,8774,4114,3093,4133,15701,6418,11566,14839,12501,12719,38,0,0,
30276,145,129,79,177,14103,5097,128,1561,850,3299,2679,7409,9221,5715,18106,3409,6188,50,15,0,
30276,19,121,4105,9262,10916,11171,13263,92,5319,1057,606,186,8824,10074,6403,5325,7703,25274,33,0,
30276,149,169,1327,4317,801,9331,3729,501,3525,7398,4243,3004,7803,8683,4469,11382,4940,7535,18,0,
30276,78,5120,170,571,10828,14102,628,100,1310,6788,8571,6093,6140,11677,8395,2747,5936,23866,10,0,
30276,44,104,9797,2032,268,2011,9349,1197,4698,4724,2409,10657,13654,6341,10889,2222,22463,8511,9,0,
