Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
10,7,1,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,483.45,1366.05,1857.27,2599.08,2817.18,3742.66,3375.07,3230.99,2968,3180.7,2691.39,3731.32,4414.35,3783.22,5134.61,5354.2,5378.58,5508.68,3214.73,0
15129,5,38,80,81,70,5933,83,144,1041,80,48,2727,2728,11187,4376,3546,8775,7580,10,0
15129,5,89,124,4964,110,27,6687,2214,32,82,3398,166,3697,6765,3989,7051,3792,10194,0,0
15129,0,80,155,97,5630,486,3161,92,171,2675,592,4355,3145,8489,6825,7143,2231,4759,10,0
15129,8,121,458,2187,680,2150,696,4695,1729,2904,4201,3516,5596,1316,3583,1107,1706,0,10611,0
15129,46,58,131,1392,3129,12145,4835,11611,40,3711,1021,6950,5250,5841,3167,3712,4406,55,0,0
15129,31,94,21,11490,778,4695,52,4218,70,390,82,895,2935,65,3450,10257,6483,30,14,0
15129,103,60,89,1749,3292,7027,5326,571,1565,2569,67,47,3909,4767,5011,6277,10098,30,18,0
15129,8,13,141,1067,97,13801,51,3085,6567,2750,46,2739,6732,4605,8462,9080,7401,19,15123,0
15129,8,28,2580,1716,19,57,3428,7438,1244,2539,2623,5391,1976,7266,866,5710,12386,11447,10,0
15129,14,11420,8881,1773,62,58,7399,59,58,1552,63,11920,1468,3321,74,7742,9073,15114,5932,0
15129,18,56,48,801,11925,5437,44,34,1051,3567,1731,2093,11197,1723,3081,3310,1262,5049,15119,0
15129,46,3639,34,2636,2219,9312,6206,47,67,5607,6389,61,6006,5740,2165,900,7131,7510,15,0
15129,0,29,82,2001,4784,4066,1901,14218,1221,3130,1431,5213,6885,4639,11210,74,15111,9905,15,0
15129,5,92,5893,300,71,219,1269,10152,2471,10327,566,4655,8699,412,3530,6206,1651,1792,8,0
15129,66,52,1182,642,9579,91,2848,1182,6502,1246,259,8782,7199,5108,15116,8430,43,13945,5,0
15129,42,77,135,166,79,4217,8215,62,243,6064,39,67,7656,4284,4200,11065,2048,23,10,0
15129,44,30,52,6689,10012,51,2384,2799,321,3670,8961,5548,5402,95,3291,5850,10598,15,15119,0
15129,26,92,64,3350,40,4209,1511,6959,201,1894,6824,2989,11843,10136,86,2877,6429,13675,15123,0
15129,81,106,1420,291,5531,1090,284,97,6189,4175,390,10691,10096,91,4883,2306,8548,2949,5,0
15129,187,37,116,8275,80,9081,3585,1758,400,2301,74,112,780,4280,2732,2889,1095,11590,10,0
15129,0,119,1783,2752,81,13377,3483,60,9665,1791,1885,2122,3644,1895,11567,6994,5304,32,16,0
15129,0,84,79,5067,2427,30,1923,64,10597,1103,2125,1125,2607,3333,5143,1664,44,3895,8,0
15129,40,35,105,2701,4927,8695,813,5169,8711,576,9505,12404,4291,1823,12759,14307,3469,10591,9,0
15129,46,85,125,70,46,6746,12091,88,3187,1707,82,4930,74,2773,4179,12348,8246,7441,5,0
15129,44,79,97,4447,3554,20,9393,12648,5149,73,119,648,3577,6753,3456,4455,3828,5843,4,0
15129,137,28,118,4369,2442,39,82,584,280,8506,1903,7287,6513,3763,3522,1368,37,37,7758,0
15129,0,48,8,81,135,94,76,1301,4057,9633,3561,510,4546,1624,3183,8637,68,44,9,0
15129,5,138,61,7071,3347,4437,1386,6671,4924,2372,6163,77,46,6278,1302,6845,9537,10156,0,0
15129,0,93,790,660,2495,3883,57,475,11267,1697,7237,12119,7203,5722,9748,6624,3564,8599,10,0
15129,0,1024,429,1299,4973,3786,1873,2377,61,52,1225,379,2017,2994,2176,11478,5643,33,15119,0
15129,5,145,6667,13620,94,5717,2395,11283,81,8239,592,80,255,3474,13139,3735,9646,19,15119,0
15129,0,46,75,445,595,7569,79,2542,2565,7423,58,1675,8921,6473,2849,5039,4588,3651,15109,0
15129,15124,153,105,39,23,94,11852,4919,1258,90,91,68,1258,5819,52,3015,7795,9791,9,0
15129,72,115,238,120,3473,58,42,12964,6261,38,70,6653,8373,2154,7093,1069,8952,12294,363,0
15129,0,43,121,703,6704,79,3736,382,1710,487,1485,86,7609,2561,2291,6379,10189,1852,0,0
15129,46,49,67,4043,3138,4146,42,18,3845,3305,107,1653,4763,6149,10434,4512,12613,4488,9,0
15129,20,146,54,132,815,2939,2005,1321,2653,680,2676,2468,47,3330,3565,4148,70,5051,10,0
15129,0,12296,152,82,72,11731,68,511,1078,65,1164,44,408,4269,6504,7134,13858,10566,15,0
15129,32,615,168,7884,111,5369,8257,3603,777,55,6152,30,1495,2541,5331,3913,51,8215,15129,0
15129,0,56,114,107,15114,71,5680,4139,5508,1206,9668,3342,461,3709,1221,2855,2383,38,10,0
15129,17,54,416,9400,6343,34,4556,40,931,2279,7351,6886,7696,2266,6205,4410,8600,10568,10,0
15129,0,111,86,48,125,9463,56,4467,69,69,3888,44,3604,664,3721,4376,58,39,0,0
15129,77,39,14122,9988,3091,981,83,6141,18,1880,6826,367,4965,1372,7564,7879,772,48,4656,0
15129,10,30,131,5518,7150,1224,2206,55,94,4290,208,4151,873,606,520,877,709,3693,5,0
15129,0,85,3627,3492,3286,3750,2031,7365,2916,3355,1550,7647,91,3874,7664,6086,2369,2243,9,0
15129,35,7017,4273,60,36,5355,10141,6775,459,5296,1353,2976,6875,104,3012,9370,85,4552,9,0
15129,25,118,96,2053,5852,6152,3244,49,6783,4839,3954,3586,82,1754,1546,6389,8005,27,9,0
15129,39,25,971,892,58,337,13311,2386,999,2574,76,5425,5586,2147,2098,3435,9725,13357,9,0
15129,46,30,9370,1293,4066,42,3751,73,2204,5219,783,995,2520,1746,8497,1913,13090,39,5,0
15129,104,9797,85,86,44,976,10705,11148,59,4500,9107,2805,5510,14112,10215,6878,10883,26,11770,0
15129,0,46,11122,73,3007,3117,11280,70,3967,7376,748,94,2029,6533,3708,1506,4566,11489,15123,0
15129,0,33,5140,2561,4703,5,753,5711,7552,32,3271,1416,1308,1373,3630,3297,3438,40,10,0
15129,0,68,37,2759,110,60,7748,3184,2771,75,34,3482,69,7206,7984,1457,10665,7925,15119,0
15129,0,126,120,69,1503,795,3290,384,5300,2812,2347,4709,2593,3271,7033,3256,1720,2888,5,0
15129,82,9480,91,4005,98,3422,1371,3636,459,33,4771,62,1641,224,93,8963,90,3201,5,0
15129,0,15121,132,116,572,81,57,2098,291,665,98,14446,3847,8841,5801,7314,187,4338,0,0
15129,53,70,128,5016,2177,10130,42,343,4653,64,1748,69,6563,1988,4150,6407,58,13192,5,0
15129,57,102,159,9007,18,3381,4280,3683,68,57,420,3566,5425,2606,12862,3428,4836,37,9,0
15129,41,33,94,138,3374,2802,2542,5996,3298,746,697,6162,5308,532,5397,6768,10395,8705,15129,0
15129,0,148,45,1347,1735,5507,99,14212,2913,2391,511,4749,8024,2707,3410,3943,987,10399,12595,0
15129,23,68,2595,1578,2857,9312,39,33,5340,2433,1700,799,855,6580,2872,4411,10250,4051,4,0
15129,51,1753,778,1591,39,6767,1967,15124,4849,3008,1188,1120,7453,4954,8613,7682,6894,5384,5,0
15129,31,38,172,2310,5418,4891,4991,6810,2813,3375,9368,12064,5503,8383,2855,6458,3665,2353,5,0
15129,60,28,15124,2101,78,26,1159,15111,5127,2654,3724,8252,3134,3901,5738,8732,4156,6053,10,0
15129,48,4614,81,3477,6072,1542,74,558,5943,70,65,2303,912,1388,11925,5498,4770,6442,0,0
15129,0,57,113,89,5735,886,52,3012,7666,71,1161,3178,4448,85,9740,9218,10151,4347,15119,0
15129,23,35,124,1710,3170,556,83,26,87,179,74,3112,8942,74,826,4402,5612,10726,15109,0
15129,0,62,1949,3868,6700,4850,609,5068,74,8681,5739,2442,3651,3608,7061,258,4052,9757,0,0
15129,126,64,79,42,6923,109,1316,939,1011,3852,2426,161,8915,6954,6558,7047,1072,7653,15129,0
15129,14,25,129,1618,151,94,1454,37,919,1884,1993,7799,4241,72,109,12246,5154,12569,10200,0
15129,8,33,39,95,4451,2219,15124,104,88,23,1104,2084,76,2616,5575,1114,4768,36,8,0
15129,25,7382,4101,3582,4098,2855,66,99,15124,14213,12042,4183,5388,4010,5343,8780,5147,6252,15129,0
15129,0,11065,2103,3587,6382,3367,1261,820,116,1618,62,7405,7768,2651,2369,7407,9590,32,5,0
15129,41,45,8201,6228,56,66,69,45,9269,3085,4225,1725,3286,1363,8616,6363,6394,11781,19,0
15129,72,116,67,7164,1610,73,10392,2919,34,1372,2631,5019,4136,93,2421,7491,4914,35,4,0
15129,0,124,21,3779,914,9645,6375,1076,3255,540,68,10394,781,2904,3481,91,1613,37,5,0
