Lattice3x10092.csv,
10,7,1,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,659.7575,1679.1525,3236.7125,4256.41,5930.38,6653.4875,6727.6625,6452.1825,5610.4825,5399.8025,5575.4225,6540.275,7640.615,9285.5475,9682.095,10759.4575,11797.82,11143.2525,11220.6125,0.0,
30276,60,26,157,12910,2553,12792,6524,107,11946,5325,1302,7963,4604,13033,3853,10859,15930,8919,25,0,
30276,130,93,297,4280,10086,3321,3260,5597,5013,5760,3509,9713,8756,8983,5883,11955,10566,16598,14,0,
30276,0,871,5109,9333,5318,17679,3880,7209,13462,5281,1958,2498,11711,5874,7605,7188,15831,21625,12663,0,
30276,30,141,224,8231,15682,5409,121,134,3289,102,7812,477,4997,3865,8743,5424,15658,9836,14,0,
30276,5588,188,12620,13331,2294,5201,5364,7716,3884,4272,4018,10694,2590,8054,4521,5868,14679,5501,12378,0,
30276,75,126,3200,72,3484,13103,11151,16814,5442,804,3368,9821,1069,10724,10151,9413,10719,16420,14848,0,
30276,32,55,931,11453,3221,1847,1467,18812,10772,4435,9418,1612,11327,13328,13707,11491,5315,3357,18,0,
30276,24,246,6702,450,17410,14855,6518,653,4838,12376,12412,717,10725,1685,7598,12982,9294,89,30266,0,
30276,67,115,213,2641,10077,19776,3176,1667,6261,5100,2267,11617,10212,7212,3879,13235,20196,3155,30256,0,
30276,179,125,1953,6358,4670,7929,1921,5366,7079,13685,99,9425,4888,4625,7195,11768,17775,27718,30266,0,
30276,10271,222,216,8139,4888,151,10483,7283,4177,3620,6659,366,8649,5906,7793,7605,13419,17143,24,0,
30276,204,117,2746,3829,8962,5691,3366,6255,978,3524,8923,8258,18313,4295,7994,14312,4353,15026,11800,0,
30276,66,12288,802,6674,5056,3487,12125,4915,3295,1435,73,9307,8269,14480,6221,5009,20048,10745,5,0,
30276,14,153,237,281,14331,6704,8906,5666,716,8401,147,10736,8456,15403,6704,17136,10119,7807,19,0,
30276,70,2902,266,1444,10415,540,16082,8326,1736,6328,3410,12698,15350,8349,8047,16737,12849,22317,30276,0,
30276,49,9588,3465,178,169,4242,13499,17307,8500,156,8649,8415,7713,7472,11979,11817,18998,7721,20,0,
30276,186,201,239,159,2918,8373,3361,7416,4096,4377,4156,6881,2072,10531,6071,5619,15760,54,10,0,
30276,29,169,148,2474,10432,4266,94,17296,6254,5825,9798,7333,12851,16016,9057,10496,6360,17158,10,0,
30276,23,159,8916,125,4547,3899,9002,4119,9151,3845,124,17942,6410,4310,7465,10941,10898,954,30276,0,
30276,85,12328,7554,105,11321,10232,1830,8377,9411,4681,8630,5093,9389,8270,9176,8623,7831,9263,9,0,
30276,127,131,203,114,12575,12393,10766,2073,10877,2442,356,1849,6265,5701,3498,9664,10257,19891,30266,0,
30276,41,47,4019,173,932,6770,1583,6680,6417,2141,1254,2406,3803,4684,13337,9870,16934,13691,19,0,
30276,15104,139,5664,4654,151,680,1430,3718,7175,8944,7858,14726,12110,22352,7099,16073,7115,43,22108,0,
30276,50,928,8025,10007,11410,8604,282,2176,2954,12397,1997,10068,15641,8817,10650,12519,20216,46,30276,0,
30276,0,2392,1736,1139,11338,4439,148,5172,2707,3500,6292,5846,4203,11989,17060,13245,154,15016,20128,0,
30276,67,4167,573,3022,5472,1052,3400,376,5836,9697,279,6376,11291,3858,7800,6874,18387,13189,29376,0,
30276,55,147,178,9074,1346,21817,8109,6179,3244,2745,3030,3817,1138,8200,16507,8520,4829,12373,30263,0,
30276,42,205,1252,6245,127,21771,13592,9534,4449,11474,1473,4920,13190,16145,19403,10458,4771,4660,10,0,
30276,0,151,20145,1416,5360,5614,7734,9504,6862,3232,2601,3419,9326,9447,14474,9071,2563,18972,23872,0,
30276,0,201,109,8147,998,3125,6254,10630,1484,1207,2758,608,2328,2152,4695,14774,5621,12292,15,0,
30276,17,67,5648,2887,8672,106,5487,13006,4806,5019,1482,4751,5651,3752,2556,6489,3632,14985,7281,0,
30276,77,86,305,17963,1876,10498,8592,2628,17339,4410,92,2195,6087,7969,14028,10561,21835,13423,30276,0,
