Lattice3x5043.csv,
10,9,5,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,11563.7625,8774.22,6805.3,5493.6925,4553.7475,3834.6275,3240.0825,2688.1025,2210.3625,1798.3775,1444.2225,1187.91,990.36,829.7575,856.8325,594.455,379.1325,155.1225,0.0,0.0,
15129,11557,9114,7096,5431,4401,4442,3503,2562,2994,1613,1386,2777,226,108,70,5141,0,0,0,0,
15129,11486,8930,6757,5335,4506,3897,3456,2595,2033,1237,1946,2652,540,133,50,15,15,0,0,0,
15129,11535,8843,6706,5324,4425,4390,3043,2692,2002,2359,1901,655,1499,70,50,20,15,0,0,0,
15129,11665,9054,6731,5673,4946,4397,3551,3030,2199,1498,1189,1133,201,801,52,23,0,5,0,0,
15129,11485,8960,6712,5458,4681,3845,3447,2762,2016,2073,885,903,2139,84,65,15,10,0,0,0,
15129,11543,8832,6843,5361,4786,3766,2935,2460,2121,1469,1121,1242,757,170,34,35,10,0,0,0,
15129,11541,8712,6747,5507,4280,3556,3362,2352,2018,1342,1170,1468,742,1785,65,20,0,0,0,0,
15129,11519,8672,6831,5298,4608,3604,3548,2457,2706,1417,833,1498,327,1341,75,5,0,0,0,0,
15129,11500,8808,6671,5529,4479,3950,3077,2821,2154,1453,1027,2544,1297,125,83,20,10,0,0,0,
15129,11432,8749,6866,5424,4856,3914,2902,2593,2550,1472,1403,434,1780,1197,65,10,0,0,0,0,
15129,11570,8913,6554,5388,4577,3619,3158,2646,1978,1622,1293,467,220,1654,28,3208,0,0,0,0,
15129,11562,8630,6793,5626,4606,4041,3135,2441,2576,1774,1086,1199,764,314,2461,20,0,0,0,0,
15129,11545,8546,6425,5464,4307,3980,3342,2622,2140,1567,1940,674,3115,278,65,15,5,0,0,0,
15129,11500,8596,6794,5610,4476,4111,3184,2370,2427,2286,1806,1850,251,145,75,15,0,0,0,0,
