Lattice174x174.csv,,,,,,,,,,,,,,,,,,,,
10,9,5,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,23404.27,17898.1,13696.66,10550.59,8246.37,6457.02,5043.31,3850.13,2856.76,2057.84,1395.91,896.64,516.48,278.05,121.93,43.37,11.18,1.43,0.1,0
30276,23431,17866,13805,10260,8407,6498,4994,3746,2974,2001,1499,859,550,213,147,40,0,0,0,0
30276,23362,17793,13702,10650,8272,6759,4984,3957,2832,2015,1514,891,552,265,94,57,10,0,0,0
30276,23544,17805,14011,10630,8134,6508,4877,4051,2948,1934,1321,980,532,248,122,45,5,0,0,0
30276,23467,17984,13756,10512,8188,6461,4994,3989,2876,1943,1482,967,532,232,108,30,15,0,0,0
30276,23445,18291,13611,10900,7758,6461,5023,4015,2737,2289,1374,887,441,226,116,57,10,0,0,0
30276,23328,18032,13824,10123,8382,6519,5101,3892,3106,2050,1378,780,523,299,164,36,32,5,0,0
30276,23451,18235,13762,10470,8672,6096,5153,3681,2861,2199,1379,968,515,281,105,35,5,10,0,0
30276,23377,18009,13412,10290,8442,6427,5028,3948,3076,2155,1182,848,672,241,97,40,15,5,0,0
30276,23330,17960,13520,10736,8494,6477,4952,3469,2754,2032,1398,836,537,253,113,77,10,0,0,0
30276,23404,17799,13787,10306,8124,6313,4822,4014,2955,2191,1313,849,505,233,163,66,5,0,0,0
30276,23509,17663,13661,10508,8164,6502,4892,3583,3037,1989,1336,858,511,299,163,37,8,0,0,0
30276,23251,18189,13895,10437,8177,6362,5059,3971,2787,2227,1508,773,485,252,144,40,15,0,0,0
30276,23508,17885,13625,10381,8424,6389,4958,4011,2878,2244,1534,909,537,285,84,80,12,0,0,0
30276,23453,18155,13506,10597,8308,6370,5046,3652,2984,2097,1498,857,503,324,131,74,15,0,0,0
30276,23293,17966,13684,10581,8475,6631,4983,3644,2838,2072,1516,853,569,308,96,47,23,10,0,0
30276,23336,17735,13638,10676,8545,6355,4801,3757,2754,2066,1527,900,626,237,95,65,8,0,0,0
30276,23251,17877,13491,10371,8252,6096,4967,4146,3096,2072,1275,872,485,263,113,25,17,0,0,0
30276,23397,18054,13703,10400,8002,6583,5156,3818,2690,1986,1288,997,488,214,145,25,15,0,0,0
30276,23218,17981,13572,10536,8734,6444,4883,3837,2766,1929,1413,936,569,249,85,59,10,0,0,0
30276,23210,17739,13697,11063,8021,6606,5092,4092,2751,2091,1283,868,614,273,96,20,0,5,0,0
30276,23325,17881,14073,10897,8262,6419,4908,3878,2927,1819,1433,742,570,327,137,39,5,0,0,0
30276,23512,17567,13416,10382,8122,6600,5553,3782,2868,1972,1490,906,490,281,130,30,5,0,0,0
30276,23258,17766,13671,10444,8639,6515,5095,3923,2787,1889,1380,865,584,362,107,25,15,0,0,0
30276,23360,18019,13729,10515,8249,6768,5072,3948,2776,1915,1440,951,553,345,111,25,20,0,5,0
30276,23409,18123,13198,10456,8181,6817,4993,3700,3085,2005,1492,856,419,245,168,43,5,0,0,0
30276,23628,17803,13767,10587,8397,6329,5079,4038,2974,1892,1318,981,494,359,164,50,29,8,0,0
30276,23320,18031,13878,10922,7826,6484,5097,3943,3027,2144,1353,948,539,320,103,32,10,0,0,0
30276,23379,17919,13655,10455,7983,6422,5072,3783,2952,1942,1349,814,454,288,135,50,5,0,0,0
30276,23599,17754,13527,10262,8241,6646,5078,3912,3040,1974,1364,786,458,270,127,45,10,5,0,0
30276,23402,17851,13590,10952,8410,6500,4880,3586,2969,2035,1334,1031,478,300,126,22,10,0,0,0
30276,23552,18138,13541,10927,8589,6590,4968,3561,2943,2111,1478,908,477,383,125,40,5,5,0,0
30276,23532,17869,13567,10661,8267,6748,5026,3839,2821,2126,1258,1082,531,237,85,68,5,5,0,0
30276,23433,17852,13250,10141,7938,6507,5235,3859,2711,1954,1365,995,447,281,124,56,10,0,0,0
30276,23370,18058,13969,10392,8334,6171,5002,3860,2921,2212,1306,754,559,242,132,44,10,5,0,0
