Lattice3x5043.csv,
12,11,3,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,12450.63625,11299.83375,10765.11,10428.38375,10099.48625,9792.5925,9444.865,8979.2625,8469.2625,7987.51375,7554.0825,7247.40125,7355.025,7586.30125,8119.535,8812.6825,9331.83375,9598.92125,6167.18875,0.0,
15129,12478,11373,10796,10486,10212,10114,10060,9409,8241,8473,7902,7229,8563,7358,9572,9543,10997,2712,5,0,
15129,12586,11264,10646,10913,10174,9393,10066,9040,8674,7380,7231,8680,8215,9285,7612,6584,8577,13865,4167,0,
15129,12528,11272,10539,10667,10006,9428,9719,9197,8288,8309,6206,8029,6698,6800,10730,8710,7523,13714,15129,0,
15129,12528,11230,10847,10526,9966,10073,8891,9353,8175,7928,7626,6500,5854,10116,7787,6740,7917,13976,10,0,
15129,12430,11468,10601,10241,9749,9711,9220,9092,7455,7756,7073,7224,7086,7027,6490,6114,6903,8308,0,0,
15129,12465,11239,10730,10872,10057,9967,9776,9123,8969,7159,6348,7155,6830,7647,10027,10262,13036,14689,15122,0,
15129,12386,11283,10769,10077,10443,9621,9674,9715,8426,7851,7830,7431,6466,7057,8467,8001,6616,14947,5,0,
15129,12474,11258,10727,10401,9812,9277,9807,9122,9381,7867,8686,6487,7500,7551,8062,9681,8092,15121,10,0,
15129,12413,11343,10678,10604,9657,9887,10127,9095,8618,8436,8434,7307,6288,7675,7647,11142,9191,8193,15129,0,
15129,12449,11330,10783,10405,10175,9484,9297,9291,7938,8054,6926,6523,7756,8388,9318,6027,11843,715,15125,0,
15129,12469,11390,10989,10229,10256,10566,8869,8564,9118,7003,7705,8095,8217,4524,7156,8076,10933,10367,10,0,
15129,12403,11269,10640,10489,9959,9606,9400,8885,9253,7896,7143,7418,7368,5214,7999,9496,8442,10769,4144,0,
15129,12429,11214,10833,10600,10595,10283,9175,8094,8652,7846,6094,7471,6976,8977,8896,11896,8615,7449,15129,0,
15129,12504,11336,10913,10483,10363,9923,9740,8948,7660,7354,7668,9071,6866,6742,8713,7057,7594,14964,20,0,
