Lattice3x10092.csv,,,,,,,,,,,,,,,,,,,,
12,11,3,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,24925.22,22629.48,21543.79,20888.92,20266,19511.68,18927.48,18035.43,17097.53,15926.77,15014.33,14544.13,14511.33,15200.8,16157.17,17350.06,18661.05,18905.84,14294.51,0
30276,24981,22752,21674,20758,20487,19836,19076,18247,17800,16406,14791,15322,12975,14374,18135,17358,20673,10663,30272,0
30276,24988,22526,21290,20945,20686,19054,20038,17895,16792,15910,14304,13011,15237,16944,16270,18127,17295,15652,30268,0
30276,24714,22665,22164,21807,19841,19271,19935,18800,18494,17022,14399,12168,13730,15118,14593,19442,15209,27839,25,0
30276,24827,22759,21537,21037,20138,18957,18189,17759,16643,16158,13761,14497,11726,14096,17887,22389,17603,24421,0,0
30276,24928,22371,21791,20813,20317,19802,18270,18120,17418,14656,16197,13806,12975,13024,18668,17943,17399,13157,5,0
30276,24985,22584,21645,20502,19823,19458,18705,18460,17773,16422,15281,15193,14835,18354,20481,21386,19181,24995,18681,0
30276,24980,22663,21607,21195,20447,19195,19831,18897,16915,14353,15156,15650,15152,16659,16866,16875,26249,22189,24981,0
30276,24971,22443,21601,20957,19834,20593,18856,16258,17456,16205,15654,16338,15184,18142,16519,14729,17668,19261,16270,0
30276,24772,22644,21689,20643,20043,19016,19380,17489,16500,17296,15048,14776,16594,16311,16593,18955,18627,26365,3147,0
30276,25076,22723,21628,21050,20321,19127,18436,17141,17191,14762,15886,14584,15133,14682,15516,11658,18835,20251,14846,0
30276,24794,22651,21502,20716,20817,18643,18177,17571,17480,15479,14126,14962,14856,12225,16060,15546,19941,16017,25,0
30276,24978,22704,21482,21008,19726,19896,19429,18235,18259,15362,14812,13423,15992,16264,18835,13218,21818,22644,5,0
30276,24753,22515,21433,20946,20668,19902,19337,17652,17373,14631,14049,13609,13514,13788,16110,13863,14313,7323,20,0
30276,24770,22611,21518,20578,20166,19478,19613,18246,15951,14628,16464,13188,14943,15760,15821,17361,23150,27093,30269,0
30276,24947,22552,21447,20668,20040,19577,18861,18571,17441,16236,17167,16627,15444,14190,12639,16966,12730,15048,10,0
30276,25000,22410,21616,20626,19972,20086,19039,19176,16928,14621,13424,13247,17165,17703,19311,15287,15329,24075,5,0
30276,24832,22575,21855,20968,20410,20291,19091,17581,17291,15328,15604,12781,16267,13455,16304,14045,17823,15092,30269,0
30276,24974,22347,22104,21204,19818,18820,18460,17324,18201,16983,13879,13600,12290,14617,15061,20507,20547,17960,5,0
30276,24994,22547,21742,20649,20203,19936,18923,17866,16820,16371,16500,14991,14998,16580,17570,18208,16785,12693,22281,0
30276,24808,22624,21307,20793,20522,19851,18041,17411,17347,16028,13634,15573,12495,16220,16810,13819,20406,23315,21240,0
30276,24945,22587,21609,20905,19789,19943,18379,17707,17278,15668,14950,14749,14549,16528,14569,20917,19148,11618,5,0
30276,24975,22430,21567,20882,19968,19202,18570,18052,16523,15886,14721,16222,15761,13727,18412,18013,16840,19115,30272,0
30276,24956,22745,21316,21056,20097,19785,20224,17474,17415,15798,13527,13944,15886,13877,14761,16662,19870,19196,13503,0
30276,24904,22436,21674,20993,20403,19625,19306,19129,16079,14951,15678,17585,15324,12182,14200,15527,20371,9163,12616,0
30276,24888,22769,21409,20833,20098,19542,19708,17996,17242,17013,16072,13978,15495,17134,16915,17361,18748,20672,0,0
30276,24843,22644,21415,20902,20635,18935,18897,18591,17925,15960,15605,12909,14515,16879,13663,20571,15464,24473,27682,0
30276,25045,22855,21784,20864,20353,20261,18470,17491,17495,15171,15203,14055,15137,15173,16249,17557,18055,10754,12316,0
30276,24895,22682,21682,21211,19989,19398,19453,18262,17032,15285,15400,14756,15398,14669,16144,16634,17095,23852,30272,0
30276,24926,22628,21627,20938,20125,19310,19415,18139,16363,16001,15393,13587,14160,17221,17627,16958,15221,13553,13015,0
30276,24859,22830,21703,20819,20545,19249,19352,18107,16750,16159,14249,15306,14709,17910,15522,18470,17895,15675,17107,0
30276,24858,22529,21681,20619,20969,19409,18859,17728,17546,16282,13787,14006,13010,15443,17461,17869,16861,3892,25665,0
30276,24954,22559,21618,21012,19721,18681,18991,18895,16786,15983,16236,13914,13897,15798,17491,18471,22390,25222,15,0
30276,24991,22568,21470,20374,20294,19842,18434,17842,16262,15947,14460,13877,15000,12938,18010,14781,26678,10533,15,0
30276,24975,22648,21733,21238,19988,19561,18974,18496,18459,15379,13738,12707,14891,12569,16575,16980,18054,28489,20,0
30276,24972,22617,21139,21048,20283,20053,18605,17669,15842,16494,14823,14912,12364,13389,14430,18116,22350,22346,15,0
30276,24885,22476,21729,21153,20323,19424,18937,17495,16639,18089,13280,12981,17423,15644,17757,19346,20120,16658,20,0
30276,24883,22763,21450,20729,20712,19500,18612,17421,17790,13772,16689,15221,12422,14068,15861,18923,17557,23617,4688,0
30276,24960,22751,21511,21137,19924,19948,18375,17901,15669,15717,13184,14785,14445,15005,17205,18379,17912,25513,28417,0
30276,25035,22587,21673,20393,20644,19676,19091,18447,17704,15801,16288,12530,15569,17363,17237,15728,12732,5042,20,0
30276,24846,22592,21816,20807,19868,19188,19641,18237,17419,16775,16253,14214,15438,14667,14571,17143,17822,20523,14955,0
30276,24956,22479,21274,20827,20482,19503,18508,18506,18024,16930,14383,16566,14766,14184,18476,16718,15343,24349,10,0
30276,24973,22776,21617,20514,20478,19374,18309,17031,16739,15703,16469,14945,12616,16013,13320,17862,10952,15049,27960,0
30276,24751,22551,21533,20515,19726,19933,18184,18625,16816,17179,15387,15369,14675,15396,18280,17438,20936,18843,25,0
30276,24838,22704,21676,20519,20202,18661,19365,18471,16915,17433,16343,14860,13035,15798,19031,18730,15913,21227,30272,0
30276,24866,22640,21807,20530,20078,19222,18674,16961,17488,16471,15168,13068,14515,19576,15170,18972,13998,19261,30272,0
30276,24966,22852,21330,20514,20464,19419,19545,17414,18569,15516,14505,15039,16405,15214,14300,21677,15736,27621,11465,0
30276,24974,22398,21643,21062,19500,19366,19067,17641,17432,14708,15067,12709,13608,13620,14669,21776,15994,11261,10,0
30276,25016,22668,21141,20206,19915,19935,19140,17628,16109,15993,13955,14750,12444,12739,16560,20091,17312,11236,18387,0
30276,24934,22994,21281,20992,21123,19526,19329,18437,15985,16558,15539,15867,16598,13800,16525,14344,21724,16279,25,0
30276,25011,22791,21777,21303,19879,19637,18401,18028,16842,16918,15753,14233,12772,15097,15645,17685,16837,23988,15,0
30276,24900,22588,21355,20989,20993,19826,18368,18284,17018,14056,15642,15493,14606,16567,16888,20219,19310,27037,5,0
30276,24965,22786,21725,20752,20207,19403,18629,18735,17468,17392,14656,14703,16850,17374,19905,14563,14048,19462,5719,0
30276,25010,22701,21593,21088,20043,19653,19119,18032,16264,16738,15161,15776,14633,15885,14866,15104,17232,16134,30268,0
30276,24935,22770,21673,20928,20218,20064,18786,18421,16297,15005,15773,14304,13869,17783,12249,12482,19925,24811,5,0
30276,24984,22620,21407,21324,20329,18864,18894,18540,17298,15088,14856,15197,11880,14449,15686,18021,19510,21958,5,0
30276,24888,22560,21560,20764,19438,19664,19374,18140,15918,16289,14552,16378,15985,14704,16098,22547,23097,25816,30268,0
30276,24974,22687,21522,20921,20394,19756,17428,17789,16529,15242,16294,16782,12239,10430,18403,16318,22070,20896,30272,0
30276,24782,22765,21242,21267,19919,19188,19530,18625,17424,16474,16528,15186,13677,16036,16036,14857,18301,21055,11173,0
30276,24932,22706,21570,21042,20349,19297,18865,19066,18474,15900,14973,15838,15343,14332,13896,16068,21834,22618,30181,0
30276,24842,22885,21358,21096,20441,18989,19044,18621,16605,15557,16440,14769,12627,13649,12457,16230,13055,21869,30272,0
30276,24903,22669,21856,21147,20500,19673,19285,17562,15786,16065,15505,16256,12395,16912,15315,15139,12077,20606,0,0
30276,24915,22543,21813,20859,20139,19248,18968,18030,17289,16882,14783,15286,14764,15615,13331,20037,21740,20229,14052,0
30276,24891,22693,21611,20789,20613,19869,19805,17429,17891,17475,14474,14220,13678,14674,15248,20904,15458,20232,10954,0
30276,24935,22658,21631,21277,20719,19320,19765,19175,17375,14848,14294,14387,14063,14979,18064,19362,14224,25028,30272,0
30276,24846,22662,21600,20906,20410,18970,18516,17224,17967,16915,13761,14101,15498,16873,16813,16095,21373,22594,15267,0
30276,24926,22864,21400,20674,20663,19657,19813,17795,17046,15503,16188,12923,15060,15161,14999,19888,24478,20550,23727,0
30276,24926,22470,21528,21069,20154,20225,19274,17019,15926,17062,15612,13636,13758,17354,16357,17890,18338,13790,28956,0
30276,24924,22683,21549,20799,19950,19136,19635,17544,16596,16267,14804,15743,15264,14103,12664,14195,15293,20592,11,0
30276,24817,22455,21147,20527,20300,19453,18103,17085,17119,16841,13858,13405,13984,15467,13382,16225,21434,26477,30268,0
30276,24997,22680,21631,20951,19868,19834,19239,17634,17956,15845,12247,13414,13919,13092,16727,13165,16238,6960,30269,0
30276,24964,22532,21647,20768,20594,19295,19485,18127,17833,17083,15121,16070,15353,14947,16645,15090,16890,15073,12081,0
30276,25098,22406,21465,20732,20139,20520,19080,17726,16430,16923,16573,12782,14056,13552,19012,18755,20964,26156,20,0
30276,25034,22589,21517,21195,20495,19771,18892,18239,15373,15287,14879,15723,13860,14812,14847,16788,18556,18038,25433,0
30276,24936,22797,21744,21039,19772,19481,18485,18033,16320,15474,14313,13149,13940,16492,16540,21010,20432,18021,17166,0
30276,24909,22550,21544,21440,20320,19340,19872,17896,17792,17246,15358,11930,16241,12981,16444,15638,14680,17795,30272,0
30276,24830,22607,21427,20990,19789,19454,17883,18236,17451,14689,14786,14712,15340,14022,17760,21015,17444,21410,14044,0
30276,24816,22594,21793,21161,20442,19182,18599,17456,17796,16168,13437,17312,13487,13798,18049,19976,15223,17264,5,0
30276,24856,22851,21842,21002,20523,19280,19067,16997,18310,14504,15969,16405,14888,16951,16045,19984,22305,17312,22533,0
30276,24926,22589,21348,20962,20087,18939,19499,18702,16888,15988,14383,14924,13271,15398,16595,17321,14667,14708,30272,0
30276,25121,22702,21311,21005,20596,20138,18649,18237,16600,16288,15581,13773,16242,13818,14149,17799,20212,25446,27208,0
