1,1,
5,3,1,0,
376,
1,285.0,140.0,1,13,
1,285.0,40.0,1,13,
1,285.0,90.0,1,13,
1,135.0,90.0,1,13,
1,185.0,40.0,1,13,
1,185.0,90.0,1,13,
1,185.0,140.0,1,13,
1,135.0,140.0,1,13,
1,85.0,90.0,1,13,
1,135.0,40.0,1,13,
1,85.0,40.0,1,13,
1,85.0,140.0,1,13,
1,335.0,140.0,1,13,
1,210.0,215.0,23,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,32,33,34,56,57,58,61,63,
1,436.0,215.0,13,13,15,16,17,18,19,20,21,22,48,52,54,62,
1,311.0,250.0,2,13,14,
1,550.0,250.0,2,14,48,
1,405.0,315.0,1,14,
1,455.0,315.0,1,14,
1,355.0,315.0,1,14,
1,505.0,315.0,1,14,
1,451.0,365.0,1,14,
1,305.0,315.0,1,14,
1,888.0,226.0,13,24,25,26,27,28,29,30,31,48,53,55,64,88,
1,797.0,269.0,2,23,48,
1,984.0,252.0,2,23,88,
1,901.0,324.0,1,23,
1,950.0,325.0,1,23,
1,851.0,322.0,1,23,
1,994.0,322.0,1,23,
1,957.0,374.0,1,23,
1,801.0,322.0,1,23,
1,235.0,140.0,1,13,
1,235.0,40.0,1,13,
1,235.0,90.0,1,13,
1,767.0,129.5,1,48,
1,767.0,29.5,1,48,
1,767.0,79.5,1,48,
1,617.0,79.5,1,48,
1,667.0,29.5,1,48,
1,667.0,79.5,1,48,
1,667.0,129.5,1,48,
1,617.0,129.5,1,48,
1,567.0,79.5,1,48,
1,617.0,29.5,1,48,
1,567.0,29.5,1,48,
1,567.0,129.5,1,48,
1,520.0,78.0,1,48,
0,665.0,219.0,23,14,16,23,24,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,59,60,65,
1,717.0,129.5,1,48,
1,717.0,29.5,1,48,
1,717.0,79.5,1,48,
1,303.0,363.0,1,14,
1,800.0,375.0,1,23,
1,354.0,360.0,1,14,
1,848.0,372.0,1,23,
1,336.0,83.0,1,13,
1,337.0,32.0,1,13,
1,381.0,139.0,1,13,
1,517.0,30.0,1,48,
1,454.0,33.0,1,48,
1,380.0,77.0,1,13,
1,403.0,361.0,1,14,
1,382.0,32.0,1,13,
1,899.0,370.0,1,23,
1,518.0,128.0,1,48,
1,1356.0,239.0,13,67,68,69,70,71,72,73,74,88,92,93,96,120,
1,1262.0,279.0,2,66,88,
1,1484.0,279.0,2,66,120,
1,1321.0,333.0,1,66,
1,1370.0,334.0,1,66,
1,1473.0,385.0,1,66,
1,1414.0,331.0,1,66,
1,1466.0,330.0,1,66,
1,1369.0,382.0,1,66,
1,1187.0,138.5,1,88,
1,1187.0,38.5,1,88,
1,1187.0,88.5,1,88,
1,1037.0,88.5,1,88,
1,1087.0,38.5,1,88,
1,1087.0,88.5,1,88,
1,1087.0,138.5,1,88,
1,1037.0,138.5,1,88,
1,1288.0,36.0,1,88,
1,1037.0,38.5,1,88,
1,1340.0,144.0,1,88,
1,1287.0,85.0,1,88,
