1,1,
5,3,1,0,
395,
1,490.0,603.0,1,95,
1,427.0,603.0,1,95,
1,430.0,660.0,1,95,
1,242.0,661.0,1,95,
1,303.0,664.0,1,95,
1,244.0,718.0,1,95,
1,302.0,560.0,1,95,
1,370.0,554.0,1,95,
1,495.0,762.0,1,95,
1,489.0,659.0,1,95,
1,493.0,714.0,1,95,
1,307.0,776.0,1,95,
1,376.0,662.0,1,95,
1,302.0,718.0,1,95,
1,487.0,553.0,1,95,
1,430.0,712.0,1,95,
1,436.0,766.0,1,95,
1,238.0,560.0,1,95,
1,379.0,768.0,1,95,
1,298.0,613.0,1,95,
1,375.0,607.0,1,95,
1,244.0,611.0,1,95,
1,299.0,834.0,1,95,
1,375.0,718.0,1,95,
1,234.0,770.0,1,95,
1,228.0,833.0,1,95,
1,426.0,553.0,1,95,
1,1033.0,32.5,1,43,
1,1033.0,82.5,1,43,
1,1033.0,132.5,1,43,
1,1033.0,182.5,1,43,
1,983.0,32.5,1,43,
1,983.0,82.5,1,43,
1,983.0,132.5,1,43,
1,983.0,182.5,1,43,
1,983.0,232.5,1,43,
1,1033.0,232.5,1,43,
1,983.0,282.5,1,43,
1,1033.0,282.5,1,43,
1,983.0,332.5,1,43,
1,1033.0,332.5,1,43,
1,983.0,382.5,1,43,
1,1033.0,382.5,1,43,
1,1090.0,619.0,55,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,95,186,234,393,
1,878.0,686.0,2,43,95,
1,1083.0,32.0,1,43,
1,1141.0,31.0,1,43,
1,1086.0,82.0,1,43,
1,1141.0,81.0,1,43,
1,1086.0,134.5,1,43,
1,1136.0,134.5,1,43,
1,1086.0,184.5,1,43,
1,1190.0,30.0,1,43,
1,1188.0,78.0,1,43,
1,1188.0,127.0,1,43,
1,1143.0,187.0,1,43,
1,1144.0,235.0,1,43,
1,1087.0,236.0,1,43,
1,1197.0,185.0,1,43,
1,1196.0,233.0,1,43,
1,1086.0,285.0,1,43,
1,1139.5,286.0,1,43,
1,1086.0,330.0,1,43,
1,1191.5,278.5,1,43,
1,1141.0,333.0,1,43,
1,1142.0,381.0,1,43,
1,1088.0,379.0,1,43,
1,1195.0,332.0,1,43,
1,1199.5,384.5,1,43,
1,980.0,432.0,1,43,
1,1032.0,433.0,1,43,
1,975.0,482.0,1,43,
1,1030.0,483.0,1,43,
1,1082.0,434.0,1,43,
1,1137.0,433.0,1,43,
1,1140.0,484.0,1,43,
1,1089.0,483.0,1,43,
1,1196.0,432.0,1,43,
1,1198.0,486.0,1,43,
1,308.0,509.0,1,95,
1,311.0,56.0,1,95,
1,311.0,106.0,1,95,
1,311.0,156.0,1,95,
1,245.0,510.0,1,95,
1,261.0,56.0,1,95,
1,261.0,106.0,1,95,
1,261.0,156.0,1,95,
1,261.0,206.0,1,95,
1,311.0,206.0,1,95,
1,261.0,256.0,1,95,
1,311.0,256.0,1,95,
1,261.0,306.0,1,95,
1,311.0,306.0,1,95,
1,261.0,356.0,1,95,
1,311.0,356.0,1,95,
1,640.0,575.0,93,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,43,44,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,394,
1,365.0,507.0,1,95,
1,423.0,501.0,1,95,
1,364.0,55.5,1,95,
1,419.0,54.5,1,95,
1,364.0,108.0,1,95,
1,414.0,108.0,1,95,
1,364.0,158.0,1,95,
1,484.0,502.0,1,95,
1,466.0,51.5,1,95,
1,466.0,100.5,1,95,
1,421.0,160.5,1,95,
1,422.0,208.5,1,95,
1,365.0,209.5,1,95,
1,475.0,158.5,1,95,
1,474.0,206.5,1,95,
1,364.0,258.5,1,95,
1,417.5,259.5,1,95,
1,364.0,303.5,1,95,
1,469.5,252.0,1,95,
1,419.0,306.5,1,95,
