1,1,
5,3,1,0,
43,
1,60.0,140.0,1,32,
1,60.0,40.0,1,32,
1,60.0,90.0,1,32,
1,60.0,190.0,1,32,
1,110.0,40.0,1,32,
1,800.0,40.0,1,33,
1,110.0,90.0,1,32,
1,110.0,140.0,1,32,
1,110.0,190.0,1,32,
1,800.0,90.0,1,33,
1,800.0,140.0,1,33,
1,800.0,190.0,1,33,
1,750.0,40.0,1,33,
1,750.0,90.0,1,33,
1,750.0,140.0,1,33,
1,750.0,190.0,1,33,
1,60.0,240.0,1,32,
1,110.0,240.0,1,32,
1,60.0,290.0,1,32,
1,110.0,290.0,1,32,
1,60.0,340.0,1,32,
1,110.0,340.0,1,32,
1,60.0,390.0,1,32,
1,110.0,390.0,1,32,
1,750.0,240.0,1,33,
1,800.0,240.0,1,33,
1,750.0,290.0,1,33,
1,800.0,290.0,1,33,
1,750.0,340.0,1,33,
1,800.0,340.0,1,33,
1,750.0,390.0,1,33,
1,800.0,390.0,1,33,
0,210.0,215.0,18,0,1,2,3,4,6,7,8,16,17,18,19,20,21,22,23,34,35,
1,650.0,215.0,18,5,9,10,11,12,13,14,15,24,25,26,27,28,29,30,31,34,36,
1,430.0,215.0,10,32,33,35,36,37,38,39,40,41,42,
1,307.0,150.0,2,32,34,
1,550.0,150.0,2,33,34,
1,405.0,315.0,1,34,
1,455.0,315.0,1,34,
1,355.0,315.0,1,34,
1,505.0,315.0,1,34,
1,555.0,315.0,1,34,
1,305.0,315.0,1,34,
