1,1,
5,3,1,0,
184,
0,661.0,305.0,183,1,2,3,4,6,8,7,5,13,15,16,9,11,14,12,10,20,17,21,18,22,19,27,28,29,30,25,23,24,26,37,35,31,38,33,36,34,32,42,39,43,40,44,41,73,74,69,70,81,82,77,78,86,87,71,72,67,68,79,75,80,76,83,84,85,51,52,47,48,59,60,55,56,64,65,66,49,50,45,46,57,53,58,54,61,62,63,175,116,114,94,92,160,158,138,136,93,95,115,117,161,159,139,137,112,110,90,88,156,154,134,132,113,111,91,89,157,155,135,133,168,166,146,144,100,102,122,124,125,118,103,96,169,162,147,140,120,123,98,101,164,167,142,145,121,119,99,97,165,163,143,141,129,126,107,104,173,170,151,148,130,127,108,105,174,171,152,149,131,128,109,106,176,172,153,150,180,179,178,177,183,182,181,
1,200.0,200.0,1,0,
1,250.0,200.0,1,0,
1,200.0,150.0,1,0,
1,250.0,150.0,1,0,
1,100.0,200.0,1,0,
1,150.0,200.0,1,0,
1,100.0,150.0,1,0,
1,150.0,150.0,1,0,
1,350.0,200.0,1,0,
1,450.0,200.0,1,0,
1,400.0,150.0,1,0,
1,450.0,150.0,1,0,
1,303.0,200.0,1,0,
1,400.0,200.0,1,0,
1,300.0,150.0,1,0,
1,350.0,150.0,1,0,
1,500.0,200.0,1,0,
1,550.0,200.0,1,0,
1,600.0,200.0,1,0,
1,500.0,150.0,1,0,
1,550.0,153.0,1,0,
1,600.0,150.0,1,0,
1,188.0,77.5,1,0,
1,238.0,77.5,1,0,
1,188.0,27.5,1,0,
1,238.0,27.5,1,0,
1,88.0,77.5,1,0,
1,137.0,81.0,1,0,
1,88.0,27.5,1,0,
1,138.0,27.5,1,0,
1,338.0,77.5,1,0,
1,438.0,77.5,1,0,
1,388.0,27.5,1,0,
1,438.0,27.5,1,0,
1,291.0,77.5,1,0,
1,388.0,77.5,1,0,
1,288.0,27.5,1,0,
1,338.0,27.5,1,0,
1,488.0,77.5,1,0,
1,538.0,77.5,1,0,
1,588.0,77.5,1,0,
1,488.0,27.5,1,0,
1,538.0,30.5,1,0,
1,588.0,27.5,1,0,
1,216.0,552.5,1,0,
1,266.0,552.5,1,0,
1,216.0,502.5,1,0,
1,266.0,502.5,1,0,
1,116.0,552.5,1,0,
1,166.0,552.5,1,0,
1,116.0,502.5,1,0,
1,166.0,502.5,1,0,
1,366.0,552.5,1,0,
1,466.0,552.5,1,0,
1,416.0,502.5,1,0,
1,466.0,502.5,1,0,
1,319.0,552.5,1,0,
1,416.0,552.5,1,0,
1,316.0,502.5,1,0,
1,366.0,502.5,1,0,
1,516.0,552.5,1,0,
1,566.0,552.5,1,0,
1,616.0,552.5,1,0,
1,516.0,502.5,1,0,
1,566.0,505.5,1,0,
1,616.0,502.5,1,0,
1,204.0,430.0,1,0,
1,254.0,430.0,1,0,
1,204.0,380.0,1,0,
1,254.0,380.0,1,0,
1,104.0,430.0,1,0,
1,153.0,433.5,1,0,
1,104.0,380.0,1,0,
1,154.0,380.0,1,0,
1,354.0,430.0,1,0,
1,454.0,430.0,1,0,
1,404.0,380.0,1,0,
1,454.0,380.0,1,0,
1,307.0,430.0,1,0,
1,404.0,430.0,1,0,
1,304.0,380.0,1,0,
1,354.0,380.0,1,0,
1,504.0,430.0,1,0,
1,554.0,430.0,1,0,
1,604.0,430.0,1,0,
1,504.0,380.0,1,0,
1,553.0,381.0,1,0,
1,763.5,200.5,1,0,
1,813.5,200.5,1,0,
1,763.5,150.5,1,0,
1,813.5,150.5,1,0,
1,663.5,200.5,1,0,
1,713.5,200.5,1,0,
1,662.0,146.0,1,0,
1,713.5,150.5,1,0,
1,913.5,200.5,1,0,
1,1013.5,200.5,1,0,
1,963.5,150.5,1,0,
1,1013.5,150.5,1,0,
1,866.5,200.5,1,0,
1,963.5,200.5,1,0,
1,863.5,150.5,1,0,
1,913.5,150.5,1,0,
1,1063.5,200.5,1,0,
1,1113.5,200.5,1,0,
1,1163.5,200.5,1,0,
1,1063.5,150.5,1,0,
1,1113.5,153.5,1,0,
1,1163.5,150.5,1,0,
1,751.5,78.0,1,0,
1,801.5,78.0,1,0,
1,751.5,28.0,1,0,
1,801.5,28.0,1,0,
1,651.5,78.0,1,0,
1,700.5,81.5,1,0,
1,651.5,28.0,1,0,
1,701.5,28.0,1,0,
1,901.5,78.0,1,0,
1,1001.5,78.0,1,0,
1,951.5,28.0,1,0,
1,1001.5,28.0,1,0,
1,854.5,78.0,1,0,
1,951.5,78.0,1,0,
1,851.5,28.0,1,0,
1,901.5,28.0,1,0,
1,1051.5,78.0,1,0,
1,1101.5,78.0,1,0,
1,1151.5,78.0,1,0,
1,1051.5,28.0,1,0,
1,1101.5,31.0,1,0,
1,1151.5,28.0,1,0,
1,779.5,553.0,1,0,
1,829.5,553.0,1,0,
1,779.5,503.0,1,0,
1,829.5,503.0,1,0,
1,679.5,553.0,1,0,
1,729.5,553.0,1,0,
1,679.5,503.0,1,0,
1,729.5,503.0,1,0,
1,929.5,553.0,1,0,
1,1029.5,553.0,1,0,
1,979.5,503.0,1,0,
1,1029.5,503.0,1,0,
1,882.5,553.0,1,0,
1,979.5,553.0,1,0,
1,879.5,503.0,1,0,
1,929.5,503.0,1,0,
1,1079.5,553.0,1,0,
1,1129.5,553.0,1,0,
1,1179.5,553.0,1,0,
1,1079.5,503.0,1,0,
1,1129.5,506.0,1,0,
1,1179.5,503.0,1,0,
1,767.5,430.5,1,0,
1,817.5,430.5,1,0,
1,767.5,380.5,1,0,
1,817.5,380.5,1,0,
1,667.5,430.5,1,0,
1,716.5,434.0,1,0,
1,667.5,380.5,1,0,
1,717.5,380.5,1,0,
1,917.5,430.5,1,0,
1,1017.5,430.5,1,0,
1,967.5,380.5,1,0,
1,1017.5,380.5,1,0,
1,870.5,430.5,1,0,
1,967.5,430.5,1,0,
1,867.5,380.5,1,0,
1,917.5,380.5,1,0,
1,1067.5,430.5,1,0,
1,1117.5,430.5,1,0,
1,1167.5,430.5,1,0,
1,1067.5,380.5,1,0,
1,1116.5,381.5,1,0,
1,602.0,378.0,1,0,
1,1168.0,379.0,1,0,
1,1223.0,202.0,1,0,
1,1219.0,147.0,1,0,
1,1213.0,77.0,1,0,
1,1211.0,29.0,1,0,
1,1229.0,557.0,1,0,
1,1231.0,503.0,1,0,
1,1221.0,427.0,1,0,
