Lattice3x5043.csv,
6,5,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,12453.46,11300.365,10763.7,10449.93,10120.96,9822.19,9449.76,8976.935,8484.055,7917.025,7505.99,7206.945,7303.035,7534.21,7996.755,8569.595,9596.325,9475.375,5903.065,0.0,
15129,12462,11344,10756,10259,10324,9923,9334,8809,7917,6799,7681,8154,7290,6065,6686,7551,9827,10644,14578,0,
15129,12434,11313,10802,10450,10306,9833,9311,8420,8306,7689,7375,5790,6451,8501,10061,10205,10003,8613,13734,0,
15129,12466,11268,10851,10573,10026,9515,9887,8405,8528,7905,5837,8597,7930,8140,7876,11094,8734,5510,15,0,
15129,12490,11386,10462,10608,10107,9777,9462,9272,8965,8904,6143,7573,7747,8252,6330,9864,11106,6698,14635,0,
15129,12418,11401,10642,10282,10393,10555,10183,8914,7606,8135,8058,6741,8953,7499,4639,8989,10199,8504,6933,0,
15129,12472,11281,10672,10499,9981,9812,9591,8428,7328,7037,7529,5359,6917,8867,10632,9559,6599,12138,15129,0,
15129,12485,11312,10864,10550,10534,9856,8926,8902,8804,8732,7959,6411,6894,8416,10915,8632,12300,8714,5,0,
15129,12412,11238,10907,10638,10272,9605,9365,9355,9030,7462,7741,7896,5219,6652,7037,9837,12270,13923,5,0,
15129,12511,11417,10659,10325,10228,9967,9870,9612,8397,7302,7258,7879,7488,7899,6769,9790,6913,6200,5,0,
15129,12265,11236,10538,10589,10308,9928,9454,8684,7402,8712,7566,6989,8048,7485,9044,10904,10850,10585,15129,0,
15129,12564,11272,11038,10339,10400,9624,9095,9642,7268,9022,7869,7831,5417,7060,8467,7622,7337,11956,0,0,
15129,12336,11211,10827,10322,9858,9980,9365,8333,8962,7638,6713,7481,8018,7930,10114,9878,7244,5499,7027,0,
15129,12406,11200,10866,10397,10210,9264,9620,9317,7702,8003,7119,7666,7107,6952,7098,8988,12528,11357,15125,0,
15129,12542,11272,11008,10363,10004,9681,8505,9148,7612,8130,7387,7657,8219,7817,8577,9260,13544,4618,15129,0,
15129,12584,11402,10733,10659,10293,9501,9684,9364,9240,9156,7122,7121,7137,7728,6609,9136,5971,5583,5,0,
15129,12432,11177,10808,10491,10097,9794,9065,8644,8383,7680,7248,7434,5852,6086,9258,9076,12904,10822,4474,0,
15129,12381,11329,10639,10423,9771,10089,8707,9166,8032,7708,7073,8127,6788,7745,8676,8025,8607,13537,15129,0,
15129,12324,11281,10987,10285,9913,9896,9394,8842,7670,7905,7571,8186,6056,7887,9978,10141,10675,12950,0,0,
15129,12415,11297,10521,10731,10155,10122,9528,9121,8712,8382,7348,6918,6685,6471,8559,9205,9485,11695,10012,0,
15129,12523,11212,10818,10764,10287,9374,9827,8314,9390,8058,8069,6485,8488,6508,7012,8922,8863,13946,5788,0,
15129,12434,11319,10934,10463,9864,9477,9724,9721,8161,8298,8446,6439,8025,8211,8110,7397,8826,7990,14218,0,
15129,12447,11296,10770,10099,9960,9759,9138,9264,8782,7562,6491,6368,7611,7384,9195,5844,10692,6033,5,0,
15129,12565,11400,10500,10517,10347,9648,9641,9106,8639,8080,8277,7546,10120,8110,9771,12533,8484,4473,15,0,
15129,12372,11447,10950,10602,10375,10082,9130,9242,8413,7564,7023,7499,7779,6979,8771,7681,9044,9495,5,0,
15129,12450,11322,10528,10500,9922,9912,9374,8610,8739,8018,6984,6179,9060,7684,8609,7029,8260,13007,15125,0,
15129,12320,11450,10661,10451,9980,9716,10092,9274,8167,8131,8367,8673,7438,5571,8889,7523,9662,10207,8091,0,
15129,12509,11441,10794,10685,10419,9473,9021,9150,8348,7551,7493,7731,7680,6291,8234,7691,7581,3795,5582,0,
15129,12468,11275,10850,10369,9930,9697,9239,9181,8832,7186,6734,7820,8216,4923,9193,8333,11868,6817,15,0,
15129,12496,11245,10561,10086,9841,9774,9896,9293,8548,8324,7785,7757,5521,6121,5845,7844,9616,6826,5,0,
15129,12456,11370,10679,10617,10079,9096,9800,9059,8416,8279,7390,7297,7382,6691,6518,7177,6928,9721,15129,0,
15129,12465,11292,10890,10602,9892,9444,10029,9218,8364,7736,8145,7890,6195,9276,10123,10215,9771,11980,10,0,
15129,12458,11252,10932,10537,10504,9860,9190,8568,7914,8029,7618,7159,7292,7008,9595,11111,11959,12607,15095,0,
15129,12493,11419,10724,10389,9976,9709,9428,9218,9063,8737,7610,6198,6678,8909,8447,6797,11521,4861,15125,0,
15129,12477,11347,10944,10229,10429,9640,9294,8438,8959,8448,7525,7329,7723,6726,8610,7094,11498,7887,15125,0,
15129,12538,11253,10710,10450,9683,10077,10325,9441,8094,8121,7712,7938,7946,6662,6995,8155,11453,9461,5,0,
15129,12508,11376,10740,10674,9923,9984,9416,8940,9343,6705,6969,6254,4712,6391,8260,9081,10108,9800,15129,0,
15129,12448,11420,10551,10353,10151,9826,9580,9061,7777,7324,7387,6722,8535,6586,6285,11233,12321,12241,5,0,
15129,12515,11235,10859,10389,10260,10655,9506,8497,8526,8371,7236,6950,7714,8827,10111,6645,11214,12010,15129,0,
15129,12458,11246,11047,10295,10029,9206,9380,9439,9263,7536,7085,6316,7833,7619,7755,7994,10031,8428,15125,0,
15129,12548,11342,10966,10379,10194,10071,9307,9342,8515,7757,6521,7512,7254,5718,8875,9671,9251,12479,13864,0,
15129,12516,11420,10485,10783,10423,10373,9247,8741,8143,8098,8403,7805,6063,6906,3086,8635,7462,9806,0,0,
15129,12452,11158,10783,10538,10260,10699,9125,9169,9278,7034,7277,7496,7789,8166,8048,7333,9804,9511,0,0,
15129,12468,11258,10989,10326,10416,9748,9652,8519,8795,8638,7435,6470,8105,8074,8042,9548,12652,14623,15121,0,
15129,12281,11346,10672,10326,10194,9446,9584,9094,8359,8483,7578,7367,7827,7128,9308,8234,5423,4975,15084,0,
15129,12442,11137,10681,10415,10020,9790,10027,9643,8448,8542,8284,5992,7977,6665,8570,8589,11489,10349,0,0,
15129,12511,11274,10696,10799,9847,10351,9025,9368,8934,7218,8604,7008,8607,4906,6384,7949,8587,10908,5,0,
15129,12391,11234,10786,10448,9612,9607,8940,8062,7299,9235,7906,6161,6874,8867,6698,8361,5984,11725,5,0,
15129,12333,11345,10565,10425,9956,9792,9528,9340,8642,8579,7079,6344,7608,5510,9873,6227,9637,11250,14053,0,
15129,12504,11213,10674,10508,10349,9568,9004,8555,9133,8195,8078,5884,8024,7429,7397,10540,10342,4513,5,0,
15129,12448,11122,10889,10377,10383,9553,9211,9331,7457,8096,7418,7053,7008,5884,9095,11757,10622,13113,5,0,
15129,12398,11202,10748,10430,10448,9465,9539,9029,8277,7830,8512,7256,6730,9482,6697,10142,9577,10722,15129,0,
15129,12526,11254,10648,10701,10265,9391,9742,8753,9173,7584,8010,7418,6137,8127,10175,7186,9971,9302,10,0,
15129,12449,11342,10950,10647,9659,9951,10027,8880,8529,9024,7835,8436,8928,6363,9204,8020,12230,2561,2385,0,
15129,12453,11275,10850,10708,10366,9668,9104,9670,8425,8136,7757,7957,8087,9502,6510,9656,6439,8683,0,0,
15129,12407,11300,10802,10341,10549,10214,9328,8524,8005,7941,7168,7121,7398,6666,7468,9787,5249,2640,15125,0,
15129,12579,11465,10812,10614,9916,10407,9528,9021,8598,6830,7597,6186,6994,9189,8399,7526,12102,4955,5,0,
15129,12372,11255,10805,10770,9854,10178,9559,8892,8810,8464,6733,8600,6935,8011,6903,11166,11987,5073,15129,0,
15129,12495,11119,10517,10677,10398,9915,9995,8050,9452,7668,7966,7182,7250,6485,8765,10557,5624,9924,5,0,
15129,12505,11167,10750,10755,10381,9650,9095,10038,8067,8270,7887,6467,6357,6747,5187,8585,10489,9216,14620,0,
15129,12454,11283,10630,10881,10093,9778,9645,8762,8529,7367,7203,6479,6043,8037,4694,11700,12106,25,15125,0,
15129,12250,11421,10674,10456,10205,9438,8476,8820,8565,8268,8701,6822,5179,7749,8458,8045,6406,11250,15125,0,
15129,12443,11311,10408,10158,10110,10167,9173,9122,8601,8440,7932,7237,7945,8020,8375,8148,12146,6986,15125,0,
15129,12375,11176,10727,10402,10133,10187,9153,8562,8202,7289,7402,7077,5025,7059,9543,7896,10721,6686,13702,0,
15129,12485,11310,10952,10497,10079,9423,9994,8958,8136,8639,8706,6618,5615,7292,8795,12379,5032,8865,4463,0,
15129,12566,11360,10912,10736,10387,10356,9900,8637,7770,8359,6495,6266,8460,9195,8399,7786,9419,9403,5,0,
15129,12478,11295,10849,10287,10191,9578,9059,9261,7039,8245,6672,7318,8976,7082,7430,11977,8694,4792,8255,0,
15129,12469,11250,10801,10071,9759,10038,9451,8473,7875,7183,7326,7802,5889,7854,7549,8248,12302,15094,5,0,
15129,12494,11384,10489,10297,9899,9304,9649,9163,7784,7650,7942,5485,7573,8004,9939,5708,10839,9117,0,0,
15129,12563,11219,10760,10385,10142,9226,8965,9547,8132,7812,7720,7404,7413,7408,9566,7406,9822,6205,10861,0,
15129,12434,11275,10867,10486,9963,9834,9946,9181,8316,7889,6916,8489,7280,8114,9633,9709,6903,9719,5,0,
15129,12450,11350,10544,10491,10088,9656,9096,9147,8102,8113,6757,5653,6738,7073,7937,9742,10963,13141,10,0,
15129,12358,11304,10947,10152,10542,10052,9014,8995,8372,6525,7095,7753,7750,8387,7510,8724,7924,5229,5,0,
15129,12450,11338,10767,10409,9939,9597,8995,9064,7901,7210,8135,6868,8212,7494,8329,8872,8296,14123,0,0,
15129,12525,11321,10710,10255,9898,10152,9039,9195,9195,8459,6771,7344,8112,8158,6497,8068,12518,10158,10,0,
15129,12534,11268,10839,10416,10147,9997,10005,8528,8147,7505,6746,7483,7027,7141,6824,7936,10898,13440,5,0,
15129,12408,11176,10848,10065,10058,10026,9173,9490,8744,7679,6125,8528,8137,8048,8490,7011,12329,11698,0,0,
15129,12518,11370,11057,10100,9880,9943,9737,9223,9242,7214,8261,7377,7428,6906,9666,8628,11357,14673,0,0,
15129,12507,11188,10649,10218,10469,9581,9208,9664,8647,8114,7661,7446,9086,6558,6627,5815,13771,8553,7,0,
15129,12569,11350,10922,10508,10139,9874,9505,8597,8710,7066,7441,6266,7720,6736,10322,7043,7628,11585,0,0,
15129,12499,11241,11037,10213,9899,9478,9805,8995,8761,7906,7750,6689,8163,4980,7807,9469,10586,6071,15125,0,
15129,12534,11223,11028,10449,10018,9882,9261,8443,7874,7754,8099,7354,7973,8025,8995,9030,9120,9807,6,0,
15129,12498,11203,10827,10192,9830,9519,9328,8795,8735,8121,6999,6941,6317,6355,6585,9878,12298,9847,15129,0,
15129,12472,11308,10633,10468,9622,9714,9432,9318,9575,8036,6188,7188,6867,7259,5464,7384,11869,1969,15125,0,
15129,12477,11338,10857,10658,10103,9981,9660,9255,8198,7073,8076,7706,7412,9228,8220,6802,10985,10798,0,0,
15129,12452,11195,10677,10184,10101,10421,9676,9216,7208,7120,7517,8633,7756,7741,9538,7880,8678,3200,10,0,
15129,12377,11274,10622,10513,10225,9250,9277,8609,9257,7413,8030,6929,6828,8556,5235,11165,8084,2359,10,0,
15129,12545,11276,10726,10716,10123,10649,9410,8817,8875,8192,7148,5910,6469,5609,7750,9501,6856,13920,10,0,
