Lattice174x174.csv,
6,5,1,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,24514.875,21791.2975,20944.915,20908.0175,21076.38,21335.65,21651.38,22025.15,22470.645,22985.065,23546.855,24164.8875,24827.5525,25541.9975,26368.1825,27246.6575,28144.49,28873.6125,9173.6375,0.0075,
30276,24598,21547,20829,20854,21310,21326,21868,21733,22700,23248,23686,23766,25100,25648,26493,27378,27804,29131,29968,0,
30276,24502,21634,20546,21024,21208,21523,21497,22253,22471,23280,23582,24231,25199,25366,26638,27481,28239,29017,29686,0,
30276,24617,21930,20894,20908,21299,21103,21734,21992,22152,22898,23551,23968,24989,25716,26693,27043,28319,29318,33,0,
30276,24419,21792,21163,20873,21027,21616,21657,22086,22038,22730,23489,24217,24552,25405,26472,27131,27857,28116,29,0,
30276,24439,21760,20946,21130,21073,21095,21459,22515,22470,23284,23402,23801,24864,25133,25973,27324,28173,27924,50,0,
30276,24570,21831,21245,20913,21008,21143,21630,22652,22677,22919,23384,24031,24164,25704,26160,26966,28351,29109,41,0,
30276,24569,21814,21087,20815,20842,21445,21579,22117,22556,23349,23596,24208,24808,25745,26292,26871,28418,29213,34,0,
30276,24504,21724,20813,20981,21133,21400,21638,21765,22746,22959,23735,24360,25208,25494,26321,27345,27938,29557,54,0,
30276,24561,21661,20953,20885,20930,21353,21805,22608,22576,23166,23602,24418,25113,25611,26537,27728,28076,28754,39,0,
30276,24577,21728,21127,20956,20765,21514,21938,21788,22640,23251,23647,24044,24741,25026,26441,27241,28037,28826,31,0,
30276,24639,21757,20894,21017,20983,21136,21726,21918,22425,23541,23399,24366,25270,25280,26543,27484,28186,28962,30,0,
30276,24555,21806,20890,21020,20976,21212,21495,22104,22245,22885,23633,23968,24730,25450,26052,27480,28226,28994,46,0,
30276,24561,21700,20836,20643,21042,21183,21723,22120,22669,22785,23530,24166,25021,25381,26251,27412,27667,29481,58,0,
30276,24535,21799,20781,20626,21054,21328,21659,21907,22165,23078,23718,24618,24906,25940,26577,27292,28502,29234,37,0,
30276,24545,21759,21098,21217,20996,21252,21415,21701,22496,22636,23393,24030,25014,25380,26441,27091,28362,28292,40,0,
30276,24494,21766,20913,20913,21370,21141,21704,22160,22330,22896,23429,24317,24375,25460,26554,27224,28037,29084,30076,0,
30276,24447,21769,20933,21030,20997,21656,21562,21965,22333,22787,23770,23884,24201,25322,26384,27318,28185,28943,29905,0,
30276,24459,21695,20885,20955,21231,21366,21832,21819,22401,23201,23580,24517,25128,26076,26002,27097,28692,28859,53,0,
30276,24449,21827,20684,20697,21182,21565,21661,22033,22277,22690,23666,23962,24914,25288,26096,26965,28146,28860,52,0,
30276,24497,21860,20771,20828,21109,21676,21746,22046,22564,23296,23453,24187,25051,25356,25974,27014,28348,29077,29853,0,
30276,24467,21735,21064,20916,21038,21565,21884,22213,22656,22966,23385,24279,24462,25885,26251,27311,28130,28705,30058,0,
30276,24502,21859,20934,20724,21295,21052,21904,21909,22158,23158,23631,24349,25209,25625,26317,27312,28000,28975,47,0,
30276,24574,21826,20479,21196,21192,21447,21327,21943,22707,22832,23753,24012,24486,25362,26454,27417,28050,29207,29934,0,
30276,24489,21787,21161,21051,21043,21325,21596,22129,22382,22781,23758,24268,25266,25475,26280,27431,28042,28702,61,0,
30276,24455,21640,20861,20613,21224,21225,21532,22028,22697,23053,23344,24161,25010,25097,26259,27438,28189,29135,45,0,
30276,24587,21977,20808,20906,20960,21086,21642,22120,22504,22943,23652,24178,25084,25585,27001,27164,28098,28968,35,0,
30276,24332,21776,21039,21055,20554,21677,21666,22088,22711,23093,23744,23834,24444,25350,26556,27229,27745,29125,29481,0,
30276,24312,21829,20807,20804,20866,21358,21662,22115,22767,23357,23376,23632,24681,25320,26331,26659,28161,28865,29954,0,
30276,24424,21650,20977,20598,21124,21424,21525,22142,22583,23031,23470,24284,25066,25631,25998,27211,27897,28997,51,0,
30276,24445,21772,20878,20895,21067,21252,21536,21894,22317,23007,23531,24154,25088,25586,26333,27095,28189,28856,39,0,
30276,24440,21683,21283,20780,21103,21167,21759,22116,22332,22994,23512,24035,24801,25312,26355,27296,28250,27830,39,0,
30276,24617,21783,20902,20943,20989,21573,21959,22000,22435,23214,23788,24540,24907,25775,25875,27430,28186,29167,63,0,
30276,24551,21882,20973,20879,20997,21604,21669,22216,22369,22997,23472,24156,24577,25179,26662,27717,28398,29021,49,0,
30276,24607,21703,21128,20688,21101,21297,21726,22243,22358,22610,23516,24202,24564,25716,26014,27285,28320,28940,45,0,
30276,24420,21610,20712,21041,21082,21397,21573,21946,22453,23053,23471,24318,24756,25628,26523,27373,27561,29230,57,0,
30276,24599,21972,20869,21015,21078,21336,21846,21961,22295,22934,23216,24350,24561,25856,26184,27430,28305,29207,30069,0,
30276,24411,21598,20817,20686,21244,21264,21628,21664,22452,23148,23043,24052,24780,25763,26804,27433,28012,29066,28781,0,
30276,24562,21907,21052,20757,20870,21128,21928,21891,22425,22966,23296,24018,25039,25729,26396,27159,27950,29518,30043,0,
30276,24701,21883,20928,20928,21273,21150,22219,22090,22132,22785,23715,24051,24756,25753,26370,26953,28267,28964,76,0,
30276,24599,21636,20925,21074,21008,21307,21872,22059,22698,23262,23665,24071,24758,25699,26136,27374,27716,29215,53,0,
30276,24509,21580,21012,21000,20926,21236,21559,22343,22452,23243,23517,24261,24795,25273,26303,27575,28171,28954,44,0,
30276,24580,21622,20794,21039,21044,21413,21857,21973,22487,22955,23666,24154,24483,25645,26716,27373,28032,28153,24,0,
30276,24460,21925,20763,20923,21461,21483,21373,21689,22275,23056,23701,24109,25115,25377,26673,27725,28077,29028,60,0,
30276,24586,21659,21027,21165,20962,21346,21328,21961,22292,23260,23471,24137,24690,25530,26778,27470,28147,29041,29,0,
30276,24557,21868,20858,20735,21145,21379,21882,22060,22767,23002,23496,24040,24940,25707,25963,27232,28155,29290,32,0,
30276,24586,21728,20789,21195,20992,21287,21514,21878,22841,23154,23630,24122,25296,25764,26102,26867,28016,28818,29440,0,
30276,24549,21778,20840,20739,21157,21453,21607,22045,22268,23356,23255,24144,24353,25329,26419,27139,28000,29242,45,0,
30276,24530,21557,20951,20873,21107,21323,21804,21772,22315,22998,23301,23887,24867,25929,25997,26580,27970,29191,39,0,
30276,24398,21786,21035,21061,21055,21118,21837,21825,22701,23016,23581,24375,24783,25779,26320,27108,28323,29068,29812,0,
30276,24489,21817,21255,20699,20919,21773,21396,22047,22368,23137,23505,24126,24820,25324,26406,27803,27993,29143,20,0,
30276,24569,21799,20992,20760,20839,21497,21481,21685,22525,22748,23735,24138,24480,25976,26656,27333,27861,28823,29995,0,
30276,24598,21785,21028,20723,21004,21363,21465,21766,22266,23123,23742,24031,25071,25284,26721,27375,28073,28983,39,0,
30276,24552,21603,20880,21087,21274,21297,21745,22178,22584,23007,23328,24173,25103,25328,26520,26756,28036,29142,29538,0,
30276,24554,21910,21225,21118,21358,21206,21602,21868,22700,23252,23419,24338,24688,25470,26131,27291,28309,28859,34,0,
30276,24517,21979,21080,20503,21126,21176,21632,22184,22467,23157,23689,24311,25117,25661,26433,27511,28378,28551,30010,0,
30276,24486,21750,21080,20985,21092,21506,21528,21807,22455,22924,23161,23850,24900,25443,26472,27300,28230,28980,43,0,
30276,24555,21945,20923,20957,20967,21684,21475,21889,22302,22962,23575,23694,24860,25599,26104,27112,27669,29110,32,0,
30276,24558,21842,21111,21189,21269,21185,21839,21940,22584,22858,23502,24201,24665,25583,25815,26838,28117,29078,36,0,
30276,24505,21997,20983,20573,21118,21499,21873,22384,22330,23183,23541,24474,24894,25598,26506,27118,28139,28887,45,0,
30276,24565,21647,21100,21133,21262,21421,21670,21916,22378,22700,23435,24234,24855,25674,26444,26940,28474,29222,29988,0,
30276,24500,21717,20974,20745,20878,21582,21713,22068,22330,22856,23648,24053,24819,26023,26363,27677,28333,29522,29752,0,
30276,24572,22014,20740,20937,20897,21343,21378,21929,22223,23107,23475,23987,24821,25561,25849,27451,28536,29172,29,0,
30276,24357,21798,20829,21024,21178,21272,21611,21775,22542,22998,23533,24029,25035,25624,26384,27216,27984,29407,46,0,
30276,24546,21692,20848,20767,21233,21528,21253,21935,22769,22852,23369,24488,25291,25506,26918,27583,28379,28839,32,0,
30276,24447,21864,21014,20868,21284,21449,21443,21928,22767,22813,23742,24301,25057,25846,26407,27237,27951,28723,29614,0,
30276,24432,21757,20900,20795,21296,21352,21801,22149,22759,22663,23697,24542,24700,25779,26671,27736,28532,29263,66,0,
30276,24456,21729,20876,21138,21131,21365,21730,21811,22463,22752,23569,24347,24529,25217,26739,27227,28306,28973,34,0,
30276,24576,22020,20925,20876,21119,21420,21922,21913,22433,23125,23659,24280,24828,25566,26163,27279,28087,29580,36,0,
30276,24429,21772,21068,20988,20738,21210,21526,22112,22476,22920,23141,24404,24359,25612,26530,26663,28325,28470,29776,0,
30276,24537,21557,20895,20856,20990,21245,21583,22241,22474,23071,23879,23913,24820,25899,26135,26984,28322,29343,45,0,
30276,24345,21727,21121,20998,21272,21291,21496,21790,22665,22878,23370,24111,24836,25747,26844,27403,28521,29182,29,0,
30276,24467,21749,20933,20738,21113,21324,21654,21966,22660,22839,23376,24171,24996,25522,26444,27041,28242,29248,29712,0,
30276,24466,21817,20677,21022,21006,21007,21597,22196,22216,23188,23663,24310,24882,25569,26481,27171,28535,28997,32,0,
30276,24609,21699,21007,20848,20898,21055,21669,22192,22487,23331,23381,24144,25066,25339,26194,27346,28442,29183,23456,0,
30276,24377,21952,20858,20989,21302,21094,21398,22184,22427,23275,23823,24017,24893,25734,26297,27122,28106,29318,30154,0,
30276,24437,21807,20967,20911,21278,21342,21744,21906,22473,22817,23426,23981,25120,25899,25989,27291,27638,28882,52,0,
30276,24638,21727,21126,20882,21157,21460,21775,21762,22253,23067,23475,24182,24564,25345,26259,27045,27725,28796,37,0,
30276,24598,21883,21158,21082,21028,21400,21695,21845,22369,23199,23505,24154,24982,25697,26385,27126,28323,28883,71,0,
30276,24568,21903,20913,20949,20854,21488,21800,21805,22308,22897,23803,24458,25086,25507,26712,27288,28634,29024,29373,0,
