Lattice123x123.csv,,,,,,,,,,,,,,,,,,,,
6,5,1,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,12261.52,10892.56,10477.38,10423.1,10541.46,10654.75,10825.17,11015.88,11217.19,11518.15,11759.03,12054.41,12417,12763.22,13159.29,13614.54,14068.74,13347.92,3214.77,0
15129,12276,10878,10539,10608,10543,10507,10894,11128,11056,11550,12031,12087,12308,12807,13044,13585,13973,14801,41,0
15129,12226,10955,10273,10475,10550,10735,10847,10989,11329,11482,11778,12075,12125,12614,12923,13411,14127,98,14740,0
15129,12312,10898,10440,10479,10628,10721,10875,11130,11297,11334,12034,12259,12419,12998,12781,13652,14163,14811,14714,0
15129,12279,10882,10571,10343,10462,10753,10612,10962,10961,11292,11754,12102,12417,12565,13102,13618,14091,14199,18,0
15129,12242,10814,10537,10442,10808,10508,11096,11074,11338,11599,11641,12031,12403,12696,13350,13810,14309,14595,14944,0
15129,12253,11010,10582,10238,10673,10570,10900,10804,11336,11350,11638,12189,12320,12728,13244,13769,14347,84,25,0
15129,12279,10955,10517,10450,10586,10820,10710,10990,11265,11471,11773,12018,12375,12651,13347,13685,13918,14434,12,0
15129,12236,10979,10700,10470,10414,10723,10810,11011,11104,11742,12076,11839,12376,13149,12955,13799,14193,14505,28,0
15129,12167,10781,10464,10478,10768,10358,10802,10988,11300,11713,11780,11901,12527,12203,13193,13517,13854,14693,6,0
15129,12296,10861,10391,10550,10531,10698,10885,11255,11046,11520,12030,12116,12592,12734,13255,13867,14235,14416,31,0
15129,12255,10898,10584,10407,10516,10656,10986,11141,11062,11351,11805,12077,12501,13031,13094,13720,13915,14421,6,0
15129,12307,10904,10473,10311,10502,10786,10846,11159,11199,11790,11729,11523,12282,12646,12652,13616,14062,14540,27,0
15129,12246,10913,10532,10616,10658,10738,10827,11163,11404,11691,11757,12083,12429,12705,13132,13630,13992,14622,14564,0
15129,12285,10989,10439,10320,10566,10714,10826,10927,11174,11538,11710,12150,12365,12923,13180,13703,14070,14660,23,0
15129,12233,10842,10437,10562,10656,10693,10727,11012,11316,11502,11738,12096,12376,12710,13324,13758,14238,14438,14838,0
15129,12157,10819,10461,10481,10716,10656,10844,10908,11323,11567,11459,12175,12223,12754,13304,13662,14067,14676,15099,0
15129,12233,10972,10321,10466,10382,10660,10959,10727,11317,11558,11874,12258,12429,12555,13072,13795,14370,14513,9,0
15129,12317,10994,10640,10252,10705,10730,10959,10892,11169,11496,11512,11872,12415,12963,13361,13855,14191,14566,29,0
15129,12245,10936,10529,10618,10288,10764,11007,10888,11074,11382,11705,12055,12468,12673,13519,13686,13831,14447,22,0
15129,12326,11066,10597,10385,10277,10911,10997,10968,11064,11753,11652,11989,12182,12918,13269,13388,14034,14444,12,0
15129,12222,10922,10462,10425,10523,10563,10806,11050,11293,11470,11935,12105,12273,12852,13319,13711,14207,14283,31,0
15129,12236,10885,10489,10309,10438,10636,10957,10945,11109,11470,11822,12118,12647,13149,13289,13377,14231,14404,22,0
15129,12219,10845,10390,10665,10823,10799,10686,10973,11175,11592,11826,12029,12340,12876,13123,13192,13892,14224,15069,0
15129,12231,10992,10339,10477,10554,10747,10712,11081,11317,11626,11977,11918,12476,12787,13078,13475,13964,102,17,0
15129,12355,10831,10480,10372,10505,10762,10798,10884,11251,11510,11600,12309,12639,12800,13038,13678,14361,14462,11,0
15129,12252,10937,10397,10551,10615,10629,11045,11211,11195,11422,11598,12040,12229,12567,13220,13473,14009,14651,25,0
15129,12226,10931,10451,10274,10637,10714,10966,10747,11109,11579,11889,12207,12536,12730,13250,13646,14110,14275,36,0
15129,12276,10801,10494,10432,10517,10748,10758,11035,11176,11418,11977,12218,12371,12748,13024,13682,14161,14517,14,0
15129,12173,10763,10341,10376,10664,10698,10708,11249,11426,11454,11859,11900,12588,12325,12883,13876,13856,14303,11,0
15129,12169,10787,10445,10509,10527,10573,10826,10914,11236,11776,11900,12106,12478,12416,13024,13733,14052,14420,14997,0
15129,12369,10890,10404,10367,10572,10574,10704,10910,11504,11655,11644,12012,12606,12790,13173,13804,13701,14456,15105,0
15129,12310,10863,10568,10229,10474,10544,10779,11121,11149,11613,11599,12360,12426,12536,12830,13650,14252,14562,14804,0
15129,12301,10821,10464,10258,10518,10730,10727,10829,11294,11289,11845,12096,12230,12737,12910,13721,13921,14459,14751,0
15129,12369,10896,10447,10327,10524,10504,10782,11070,11208,11668,11925,11810,12500,12625,13178,13620,13970,14734,27,0
15129,12308,10760,10565,10573,10433,10709,10882,10963,11309,11396,11884,12023,12831,12599,12927,13717,14037,14473,6,0
15129,12269,11021,10629,10662,10410,10792,10665,10916,11080,11633,11487,12209,12385,12908,13349,13891,13822,90,25,0
15129,12404,11016,10440,10344,10332,10640,10974,11191,11259,11472,11766,11977,12383,12813,13149,13573,14154,14835,20,0
15129,12276,10798,10522,10313,10475,10683,10802,11252,11206,11553,11879,11930,12631,12573,12872,13793,13948,14531,17,0
15129,12216,10820,10346,10303,10382,10432,11057,10778,11226,11586,11868,12101,12252,12940,13113,13066,14567,14596,23,0
15129,12315,10969,10458,10424,10704,10632,10787,10917,11281,11627,11827,12019,12445,12801,12933,13519,14013,14338,21,0
15129,12180,10824,10419,10346,10641,10699,10934,11060,11192,11343,11650,11892,12404,12734,13086,13673,14156,13820,22,0
15129,12309,10995,10494,10490,10527,10725,10904,11045,11033,11693,11766,12131,12641,12900,13269,13530,14115,14906,27,0
15129,12194,10709,10426,10358,10347,10675,10781,11055,11041,11582,11611,12073,12337,12596,13240,13552,14043,48,14948,0
15129,12219,10900,10445,10423,10519,10631,10917,10975,11199,11522,11804,12131,12266,12882,13312,13523,13697,14282,21,0
15129,12245,10905,10476,10292,10391,10698,10891,11196,10958,11693,12087,12151,12470,12944,13439,13432,14050,14480,15019,0
15129,12258,10893,10519,10241,10522,10638,10985,11132,11188,11497,11581,11787,12344,12685,13030,13583,14445,14617,29,0
15129,12224,10888,10310,10520,10532,10558,10676,11271,11261,11632,11711,12214,12283,12914,13140,13519,14228,14185,50,0
15129,12306,10857,10594,10127,10659,10482,10695,10843,11253,11510,11593,11908,12532,12725,13233,13275,14153,14478,14673,0
15129,12203,10930,10551,10317,10453,10777,10648,11084,11189,11331,11876,12153,12384,12920,12981,13909,14143,14503,28,0
15129,12232,10757,10500,10310,10550,10754,10995,11104,11130,11663,11838,12159,12610,12572,13453,13534,13941,14636,13,0
15129,12211,10805,10544,10363,10403,10553,10693,10829,10870,11389,11916,12158,12423,12834,13384,13571,13966,14239,14852,0
15129,12235,10865,10473,10614,10545,10524,10582,11040,11263,11668,11627,12289,12420,12815,13381,13781,14174,14372,29,0
15129,12238,10837,10490,10466,10607,10571,10828,11066,11291,11605,11907,12006,12264,12771,13415,13618,14026,14611,14333,0
15129,12279,10982,10554,10432,10632,10846,10835,10994,11069,11647,11869,12001,12328,12761,13219,13644,14132,14748,6,0
15129,12316,10931,10330,10284,10537,10546,10622,10979,11425,11565,11787,12428,12585,12844,13152,13670,13891,14647,27,0
15129,12234,10817,10388,10442,10370,10737,10670,10971,11233,11634,11545,12274,12167,12766,13087,13756,14285,14304,19,0
15129,12265,10901,10393,10420,10514,10381,10910,10954,11256,11667,11580,12126,12514,12609,13212,13674,14151,14757,25,0
15129,12307,10892,10522,10430,10647,10852,10695,10870,10985,11273,11775,12130,12356,12895,13294,13594,14128,14434,18,0
15129,12238,10836,10350,10344,10515,10736,10680,11162,11439,11378,11742,11960,12209,12772,13071,13600,14222,14580,20,0
