Lattice3x5043.csv,
8,5,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,738.93,1307.58,2856.4,2639.49,3405.37,4061.34,5209.16,3965.48,4648.18,4119.7,3660.16,3652.91,3017.09,2303.39,2035.64,1119.84,304.28,0.4,0.05,0.0,
15129,14,74,3545,4474,4045,67,2209,9488,3868,6964,5101,8765,21,10,23,0,0,0,0,0,
15129,103,10158,133,9575,3443,26,12935,3271,2436,8227,38,7214,25,7792,26,0,0,0,0,0,
15129,0,24,2879,129,823,4786,6573,15109,2366,11105,1358,36,6017,10,5,0,0,0,0,0,
15129,11,50,10587,4314,936,92,8617,748,6429,3003,2839,10625,5563,10,5,5,0,0,0,0,
15129,0,1695,9093,105,62,9850,5640,2331,2631,15124,21,11642,15,5,13203,0,5,0,0,0,
15129,41,52,6771,6037,467,4606,10830,2468,1277,94,42,1307,13,23,10540,0,0,0,0,0,
15129,55,70,90,3010,11692,5545,6054,20,916,10666,47,28,4337,15,13,8,0,0,0,0,
15129,0,144,9316,81,2811,104,5433,919,14727,32,18,18,4082,3190,424,0,0,0,0,0,
15129,0,114,6935,8206,1101,74,14832,8316,6873,258,11331,5695,5,0,5,0,5,0,0,0,
15129,15124,60,2328,3220,84,572,14095,3251,7005,8593,3545,41,15,10,15124,5,5,0,0,0,
15129,76,71,1605,6295,5369,4421,820,7030,29,6753,4487,2151,6701,10,0,0,0,0,0,0,
15129,86,53,5205,3367,94,5055,12825,58,1188,13318,614,39,23,16,5,10,0,0,0,0,
15129,0,524,1628,80,4538,583,37,48,7477,10184,2668,44,45,8001,0,15,0,0,0,0,
15129,47,0,124,63,1854,3224,10101,15057,4306,5997,3795,5,5,6651,5,0,0,5,0,0,
15129,0,4407,76,1956,5204,242,11429,49,344,3830,753,15124,8412,0,18,0,0,0,0,0,
15129,0,8842,45,4134,3078,84,2786,58,39,80,7358,26,0,10,23,10,5,0,0,0,
15129,65,19,95,2313,6992,75,18,10147,2691,3710,7980,2843,31,13,13,0,0,0,0,0,
15129,0,55,1038,6760,744,318,2613,77,10815,842,9855,1821,5,15119,13,15124,0,5,0,0,
15129,52,28,8915,4100,11679,887,2268,890,52,1809,894,54,707,18,15126,0,0,0,0,0,
15129,15124,96,1037,4307,4335,4347,987,9195,4314,5239,853,4552,8,28,5,5,0,0,0,0,
15129,15124,118,86,8658,1119,973,1894,2842,5321,32,1231,21,14662,415,15,5,0,0,0,0,
15129,43,168,15124,827,10187,6159,74,4624,2363,12515,2797,10,18,10272,25,0,0,0,0,0,
15129,11,39,39,57,4329,520,5989,4146,1410,8,2891,9811,15,12319,14580,0,5,0,0,0,
15129,35,100,176,2971,89,3725,11220,9176,686,26,8873,15,5201,0,11685,10,5,0,0,0,
15129,79,8,1832,64,3473,10101,2243,73,4216,27,15124,11178,1392,5211,10,5,0,0,0,0,
15129,35,3481,92,2460,450,31,7967,5095,5,2885,12301,31,819,3352,0,8,0,0,0,0,
15129,0,88,15109,3191,76,11929,2498,6298,6794,49,7952,12312,2088,5,5,5,10,0,0,0,
15129,0,1598,2709,12748,75,10031,6087,1436,5112,13923,6300,5174,15,13,0,0,0,0,0,0,
15129,26,26,103,2299,7181,156,8885,9649,11298,18,45,18,15,13,13,10,5,0,0,0,
15129,107,104,181,60,78,6330,563,1285,6821,6260,5574,10,176,26,5,0,0,0,0,0,
15129,119,96,89,113,1188,276,10816,30,5334,6159,195,12465,5897,13023,10,5,5,0,0,0,
15129,25,66,846,1652,2007,7503,6721,6288,11035,31,3479,49,21,5,14019,5,0,0,5,0,
15129,5,105,89,90,1958,1980,2860,148,12257,50,4583,23,25,15,5,0,0,0,0,0,
15129,9762,2643,54,61,5971,79,376,2928,1930,39,20,31,2506,13,13,0,0,0,0,0,
15129,62,99,1109,81,5896,6823,2165,21,13335,2869,4951,28,41,21,5,10,0,0,0,0,
15129,47,87,126,83,4545,62,2899,4038,5007,56,901,824,21,5,7804,11415,0,5,0,0,
