Lattice174x174.csv,,,,,,,,,,,,,,,,,,,,
11,9,5,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,4043.85,2166.84,1421.22,1014.71,745.14,576.6,460.36,363.55,282.34,213.12,170.73,119.44,85.32,54.29,30.93,13.46,4.54,0.7,0,0
30276,3839,2018,1414,1003,795,720,396,320,264,148,144,115,73,68,53,10,0,0,0,0
30276,3858,2061,1417,928,758,515,423,376,187,226,164,130,78,30,50,5,0,0,0,0
30276,4297,2167,1446,1021,686,490,512,396,303,221,182,140,59,58,23,33,0,0,0,0
30276,3719,2569,1632,943,824,585,418,309,437,236,153,110,60,28,30,28,5,0,0,0
30276,4493,2279,1312,937,821,545,435,396,236,245,133,114,81,57,20,5,0,0,0,0
30276,3788,2196,1347,1138,843,598,454,358,266,221,153,95,101,30,32,18,0,0,0,0
30276,4349,2191,1331,1099,640,528,449,291,177,190,155,102,80,76,40,32,0,0,0,0
30276,4384,2204,1403,944,707,654,377,506,305,221,176,122,93,37,13,10,0,0,0,0
30276,4025,2050,1457,1002,773,510,502,419,280,281,123,76,97,40,20,5,5,0,0,0
30276,4004,1967,1275,1026,744,541,517,386,300,214,169,113,98,38,34,10,5,0,0,0
30276,3986,2141,1233,901,904,708,430,288,274,191,181,131,72,45,20,25,5,0,0,0
30276,3946,2420,1376,1225,654,742,370,392,295,200,128,94,91,69,55,10,0,0,0,0
30276,3616,2238,1474,1110,704,529,456,282,277,225,196,114,46,72,58,0,0,0,0,0
30276,3755,2262,1283,1028,736,643,428,372,210,161,105,70,85,48,15,13,0,0,0,0
30276,4041,2339,1567,987,692,617,587,343,322,182,189,139,61,65,17,0,0,0,0,0
30276,4153,2128,1850,1003,856,503,427,451,356,242,159,132,88,88,38,15,12,0,0,0
30276,4218,2260,1214,813,744,606,481,372,250,338,160,135,113,57,25,25,0,0,0,0
30276,4135,2308,1543,976,722,583,481,409,349,231,140,94,91,13,27,15,0,0,0,0
30276,4129,2138,1653,1050,748,575,321,425,332,261,169,137,132,42,33,25,5,0,0,0
30276,4401,1986,1333,981,689,756,499,379,313,252,199,142,107,63,37,12,10,0,0,0
30276,4054,2101,1423,1130,719,587,510,403,380,217,178,85,83,38,51,0,0,0,0,0
30276,3812,2370,1321,924,662,544,436,319,273,163,194,171,94,40,34,10,5,0,0,0
30276,4319,2046,1335,1036,703,606,519,347,252,242,205,107,115,42,33,15,5,0,0,0
30276,3875,2065,1478,983,627,499,527,276,251,275,152,97,115,71,10,10,15,0,0,0
30276,4490,1954,1391,959,750,763,515,330,238,195,228,137,105,40,25,22,10,0,0,0
30276,4222,2030,1474,1134,560,555,418,409,271,200,198,110,83,69,62,8,10,0,0,0
30276,4223,2585,1326,970,731,529,531,365,392,182,148,87,87,58,25,20,7,0,0,0
30276,4469,2200,1378,1105,797,495,384,342,291,246,198,108,80,40,48,15,5,0,0,0
30276,4065,2030,1452,1046,668,640,490,336,291,280,137,176,85,86,59,15,0,0,0,0
30276,4154,2476,1472,962,701,640,407,416,266,191,155,148,84,73,20,23,10,0,0,0
30276,3901,2238,1624,924,854,612,406,349,289,269,207,74,104,90,20,10,15,0,0,0
30276,4307,2127,1308,1030,757,557,383,354,318,251,201,152,79,50,23,17,5,0,0,0
30276,3724,2332,1557,885,709,553,486,318,282,187,224,170,84,20,35,31,25,0,0,0
30276,3824,2388,1353,972,621,522,468,340,302,179,151,103,92,40,20,13,0,0,0,0
30276,3789,1988,1288,1235,813,623,550,341,200,206,131,126,80,57,29,18,0,5,0,0
30276,4091,2114,1258,844,675,601,452,383,325,129,138,104,101,68,25,28,0,10,0,0
30276,3908,2249,1407,1049,714,734,401,324,343,189,204,138,72,44,30,10,0,0,0,0
30276,3897,2105,1513,1100,898,491,556,319,282,144,191,121,108,40,39,5,0,0,0,0
30276,3779,2092,1440,919,734,586,437,339,287,126,197,97,103,44,31,15,5,0,0,0
30276,4322,2309,1405,902,714,632,506,352,322,181,158,81,38,58,36,15,5,0,0,0
30276,3859,2059,1329,877,966,586,539,455,194,251,134,88,66,35,10,5,5,0,0,0
30276,4032,2201,1367,991,676,538,388,418,308,224,166,73,109,35,35,15,5,0,0,0
30276,4116,1899,1386,1096,734,587,538,397,257,132,154,113,102,42,15,5,10,0,0,0
30276,4104,1948,1589,877,897,613,400,347,299,280,150,108,92,50,0,13,10,0,0,0
30276,4050,2011,1219,1065,708,564,477,243,337,182,219,110,61,61,5,15,10,0,0,0
30276,4406,2266,1309,904,736,472,494,342,276,178,164,138,72,61,33,20,0,0,0,0
30276,3779,2332,1338,1051,692,524,453,523,249,215,155,72,109,55,20,5,0,0,0,0
30276,3793,1986,1405,1205,782,561,440,266,295,231,152,157,68,35,35,5,5,0,0,0
30276,4028,2176,1497,938,758,482,506,458,281,197,140,140,66,50,13,0,7,12,0,0
30276,3981,1933,1438,1086,745,572,553,375,273,224,163,86,114,93,33,10,0,0,0,0
30276,4349,2243,1291,897,837,484,436,416,337,227,120,142,75,67,44,0,0,0,0,0
30276,3749,2213,1175,893,758,591,405,404,347,252,163,197,103,67,30,5,5,0,0,0
30276,4231,2151,1493,948,678,548,449,422,262,203,174,78,77,73,25,8,20,0,0,0
30276,3686,2065,1535,985,637,541,472,407,230,250,225,63,58,40,19,20,10,0,0,0
