Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
11,9,5,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,340.1,1171.33,1767.87,2029.54,3366.6,3651.8,3383.83,4110.16,3848.14,3762.84,3654.04,3017.65,2589.59,2329.45,1041.14,1078.51,153.02,151.67,0,0
15129,0,2288,10256,2450,7922,3574,870,10062,4722,2893,34,31,20,26,18,0,0,0,0,0
15129,14,41,87,2632,68,4846,61,2064,1919,6563,9574,2749,1323,15,15,13083,0,0,0,0
15129,29,35,78,71,101,3381,39,64,58,6916,6909,10,15124,32,5,0,0,0,0,0
15129,17,85,5564,3753,4453,8929,46,8332,4409,6372,9608,16,1239,3088,16,10,5,0,0,0
15129,19,87,79,6234,6662,67,6083,4785,3082,672,7380,1659,6150,5,13,0,0,5,0,0
15129,46,76,27,332,2209,6035,13569,10916,12843,8273,28,3108,21,5,13,0,5,0,0,0
15129,14,53,86,95,3431,1104,2969,7950,13098,2750,2501,3792,26,15126,15,5,0,0,0,0
15129,37,27,3188,46,860,3792,742,2600,11220,3686,42,18,28,41,23,0,0,0,0,0
15129,0,8270,1731,814,5343,3798,15119,8401,864,15,9875,349,5571,7961,7316,10,0,0,0,0
15129,65,50,87,2479,6903,7474,2570,13499,42,26,144,637,43,45,2549,5,5,5,0,0
15129,116,30,96,109,3396,4036,4286,82,2615,13470,6371,2161,5743,21,15,0,0,0,0,0
15129,0,1286,135,57,3656,251,77,4427,8363,41,1238,1765,2777,10,13,5,0,0,0,0
15129,84,99,71,84,1293,1526,2896,15114,43,28,31,3815,11471,5,8,0,0,0,0,0
15129,8,79,967,2532,4722,7718,87,14796,9774,3353,5194,5223,459,13,0,0,0,0,0,0
15129,0,61,88,730,9126,791,1490,1717,6082,44,1148,1229,29,6849,0,10,0,0,0,0
15129,34,34,60,6461,1227,1339,1761,7255,6707,39,1021,1973,3709,0,5,5,0,0,0,0
15129,0,15124,114,875,6821,6206,7230,3243,75,12390,4122,29,31,15,18,5,5,0,0,0
15129,0,80,46,78,1038,57,6590,4008,4718,974,6888,10,15,12826,10,5,0,0,0,0
15129,11,3393,96,1449,24,3336,4309,4745,1069,32,14889,1753,28,25,10,10,0,5,0,0
15129,8,69,41,5285,959,342,14090,7125,13,331,45,4676,4083,0,28,15,0,0,0,0
15129,35,52,99,75,1121,1012,1227,162,262,1868,9706,23,1105,8915,5,13,5,0,0,0
15129,0,86,94,3170,15124,4724,1964,66,10922,4851,2745,2714,18,753,10,15,0,0,0,0
15129,16,106,10022,916,9173,2353,6053,3501,9224,58,234,14553,10,10,5,5,0,0,0,0
15129,8974,70,94,1338,6020,6068,65,4881,10001,3576,55,2877,1713,13,10,5901,0,0,0,0
15129,31,78,4736,1474,370,2017,94,4173,1872,13,58,6891,1261,11425,10,5,0,0,0,0
15129,7263,48,3436,1889,1489,3457,2303,5041,5163,1127,239,134,4986,35,15,5,0,5,0,0
15129,11,100,182,2654,15124,100,357,3889,3944,4098,48,4977,5,13,10,0,0,0,0,0
15129,79,123,98,7280,2170,3219,5165,24,64,52,2752,47,31,15,10,5,0,0,0,0
15129,14,42,152,168,8826,447,82,716,57,3525,8142,30,30,31,10,0,0,0,0,0
15129,22,1510,38,3337,1967,418,3296,72,12029,982,10606,2053,9801,6168,5939,5,5,0,0,0
15129,106,8799,10630,91,65,1152,10321,4779,2723,1467,5809,31,13539,15119,0,0,5,0,0,0
15129,8,80,891,81,1739,9530,3130,35,1873,1217,10251,6586,36,886,1744,0,0,0,0,0
