Lattice3x5043.csv,
4,3,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,413.615,923.2775,1777.6025,2731.9975,3294.3,3726.65,4119.715,3940.8175,3919.9,3369.7925,3532.7175,2938.8575,2600.2925,2411.51,1782.8525,658.0275,304.24,75.9,0.0,0.0,
15129,0,82,581,1556,5000,1885,15057,72,1408,2400,2905,667,21,12702,7494,0,0,0,0,0,
15129,11,59,61,492,68,2615,1460,5150,491,55,2720,18,5556,1058,5,0,5,0,0,0,
15129,49,1231,129,1731,2231,4834,3276,24,14059,29,970,20,23,1313,23,0,0,0,0,0,
15129,82,47,6398,8730,5693,3132,581,3384,47,45,3591,3294,29,18,10,0,5,0,0,0,
15129,84,60,2178,2025,14519,3607,7247,32,34,2691,47,1063,15124,38,15124,0,0,0,0,0,
15129,0,52,148,1901,1182,2981,3233,3127,3933,9590,23,1350,30,278,13,5,0,0,0,0,
15129,17,112,92,7357,11820,117,7280,1173,64,4463,7382,4881,13,4527,2043,0,10,0,0,0,
15129,59,56,27,7813,2177,7194,69,9264,1941,34,23,1893,12616,10,15124,5,0,0,0,0,
15129,0,147,88,90,5050,10935,1034,3671,3628,7288,26,6408,653,2877,0,0,13,0,0,0,
15129,0,73,3675,924,5548,10347,46,2408,2412,2428,4000,4147,3678,20,0,0,0,0,0,0,
15129,0,84,69,1032,2499,1206,3996,674,1442,29,9662,24,3642,10,12501,10,15,0,0,0,
15129,8,79,10227,11187,1627,86,4559,1273,2460,16,4705,5229,4169,18,15,0,5,0,0,0,
15129,0,58,15124,2173,1421,1246,356,1957,10653,42,4001,25,4660,29,15124,5,0,5,0,0,
15129,0,64,5425,8556,12211,713,14094,4960,152,10162,4121,113,14961,2016,5,730,0,0,0,0,
15129,17,2363,60,782,468,11008,6522,13446,374,788,56,4682,3774,129,13,15124,0,0,0,0,
15129,41,2729,78,1036,107,78,5829,4010,8317,51,12931,41,16,0,0,15,0,0,0,0,
15129,0,1586,2040,1940,91,8,5310,11622,8269,40,46,28,15,6963,10,0,0,0,0,0,
15129,55,1825,52,4107,3291,11931,3602,3358,14614,1653,3451,6662,18,8,1093,0,5,0,0,0,
15129,11,36,5591,4578,4187,2278,920,8869,637,2495,49,1033,15119,8561,2947,13,5,0,0,0,
15129,5,1552,88,1180,97,8449,5448,9159,48,8933,40,7761,5,5,2787,5,5,0,0,0,
15129,0,67,157,3046,8166,8069,7237,8729,38,11997,44,4547,56,13,0,8,5,0,0,0,
15129,0,85,2380,84,5241,12865,6204,50,42,2389,26,600,2807,23,10,10,0,0,0,0,
15129,0,94,133,116,97,5052,9315,5472,7806,2000,18,2278,6721,20,15,10,0,0,0,0,
15129,31,113,63,57,89,1146,1170,644,14169,6055,1857,44,18,1720,0,5,5,0,0,0,
15129,8,166,111,1773,75,64,51,7531,344,2185,18,15,31,18,7661,5,5,0,0,0,
15129,0,88,4741,3120,9297,1473,6421,1316,2409,11877,42,7286,1768,5,15,15,0,0,0,0,
15129,36,15124,96,13379,5328,2696,7439,10277,32,9168,6581,9710,10,10,0,0,0,0,0,0,
15129,0,53,2720,91,98,3159,10281,8226,3661,39,1917,3999,11,12408,0,0,0,5,0,0,
15129,67,36,1872,8528,5537,6003,2355,10241,3539,719,109,13509,4820,15,18,0,5,0,0,0,
15129,11,76,7269,3574,11069,6558,1699,69,5208,6846,6885,6207,35,2661,20,13,0,0,0,0,
15129,32,60,1535,825,8402,57,2766,5587,5012,455,10181,5850,23,12580,0,10,5,0,0,0,
15129,0,8938,77,2040,2256,4954,4193,2173,10262,39,56,11877,713,15119,15119,0,0,0,0,0,
15129,0,99,42,2155,4400,1348,8759,566,311,1954,47,2801,6380,153,15,15,15124,0,0,0,
15129,31,121,41,49,4389,5052,3769,42,232,3458,2496,13506,1640,927,13,5,8,0,0,0,
15129,22,80,1089,486,85,4059,3626,5144,10734,3457,1076,18,1369,11682,10,5,5,0,0,0,
15129,44,30,4345,82,2338,6218,24,14737,809,1142,194,52,867,13,5,0,0,0,0,0,
15129,0,73,3232,75,997,1901,15119,40,6925,9233,9052,4956,7355,10,5,0,0,0,0,0,
15129,11,15124,4055,10301,12312,54,1917,58,6154,2370,5585,228,800,10496,15,0,5,0,0,0,
15129,17,64,810,9673,6295,29,3119,2922,8449,4854,39,4186,25,9831,5,0,5,0,0,0,
15129,0,59,113,2425,3378,1081,2655,2788,322,4901,8008,5523,25,18,15126,0,5,0,0,0,
15129,5,2199,185,101,54,94,1617,4028,9489,27,32,23,5,435,10,13,0,0,0,0,
15129,0,89,18,6399,4738,2503,4512,10544,4575,2182,40,15114,15119,6560,0,8,0,0,0,0,
15129,26,66,7503,62,1156,10611,9448,744,3021,4989,50,2380,4323,15,0,0,0,0,0,0,
15129,29,78,64,27,2470,3444,13255,6831,3440,2052,39,2304,10,10,15119,8,0,0,0,0,
15129,23,3098,199,1836,2165,2266,53,4056,1320,11107,39,1671,47,38,5,9183,0,0,0,0,
15129,0,42,1453,183,64,15106,13819,2993,55,5229,4870,21,7084,5,5,10,0,0,0,0,
15129,74,67,90,832,66,422,65,1355,8247,28,5868,1466,13,2754,13,8,0,0,0,0,
15129,0,74,123,1358,9048,3859,5275,6072,8141,60,39,39,877,18,10,15,0,0,0,0,
15129,47,102,55,65,11659,9493,4861,1897,9515,42,2562,6111,8,18,13,0,0,0,0,0,
15129,41,61,2558,114,10493,2262,4222,39,2411,15006,49,28,37,13,20,10,5,0,0,0,
15129,29,68,4377,7375,91,98,4108,7179,7347,2889,31,840,20,10310,5,5,0,0,0,0,
15129,71,13,4437,81,3535,0,8375,5073,61,8744,8633,1367,4558,15124,15,5,5,0,0,0,
15129,0,73,5462,113,726,55,103,671,7707,5382,34,21,8,20,0,0,5,0,0,0,
15129,0,31,70,55,32,24,57,7899,8797,48,137,1277,15124,15124,10,0,0,0,0,0,
15129,0,100,154,71,2090,8204,36,419,14886,1908,5634,38,15,5810,15,5,0,0,0,0,
15129,41,103,52,9984,15119,3564,3783,2123,15124,5119,125,1506,5460,18,15,10,0,0,0,0,
15129,8,126,59,6988,4160,4915,2549,4676,37,8774,29,1903,15,5,15119,0,0,0,0,0,
15129,69,84,106,3514,8672,1458,4308,50,5850,29,8618,10264,18,10,8,15124,0,0,0,0,
