Lattice174x174.csv,,,,,,,,,,,,,,,,,,,,
4,3,1,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,4063.7,2174.61,1404.68,997.42,745.36,569.31,450.85,366.95,287.8,223.9,169.47,124.77,84.13,57.22,28.5,13,4.27,1.25,0.05,0
30276,3924,2025,1416,971,706,563,418,394,273,265,225,168,81,61,15,10,5,10,0,0
30276,4090,1947,1252,1052,781,559,443,345,244,205,121,132,93,88,50,5,0,5,0,0
30276,4380,1891,1274,937,728,624,448,342,322,267,153,148,55,68,30,5,5,0,0,0
30276,4325,1929,1409,1012,679,523,463,413,352,228,176,169,55,63,25,23,0,5,0,0
30276,4374,2169,1541,872,812,584,470,404,266,224,170,138,60,58,17,20,0,0,0,0
30276,3937,2241,1570,1000,716,642,403,353,320,188,124,96,73,43,10,10,0,0,0,0
30276,3905,2170,1385,1037,669,513,452,360,286,193,153,155,110,28,32,15,10,0,0,0
30276,4130,2185,1575,1079,880,566,474,307,336,240,205,150,70,76,13,5,5,0,0,0
30276,4202,2155,1452,1131,802,484,350,285,265,353,148,126,70,77,15,20,0,5,0,0
30276,4147,2017,1325,1210,673,566,478,380,300,165,181,121,77,20,51,32,0,5,0,0
30276,4081,2085,1403,946,718,620,437,359,307,191,162,96,92,77,10,27,0,0,0,0
30276,4504,2386,1461,1126,894,533,418,482,284,165,212,130,76,71,28,10,0,0,0,0
30276,4037,1910,1400,1120,764,725,393,370,243,209,173,139,88,78,46,10,5,0,0,0
30276,4270,2160,1371,907,678,539,415,364,281,228,170,118,80,50,29,10,0,0,0,0
30276,3890,2068,1414,1008,678,576,376,371,276,251,121,147,83,52,28,15,5,0,0,0
30276,4012,2426,1357,1026,542,614,338,349,246,243,172,106,99,40,32,5,10,0,0,0
30276,4284,2147,1355,1048,748,589,385,375,330,208,133,140,106,85,5,5,10,0,0,0
30276,4351,2230,1388,949,787,512,483,412,301,197,136,127,118,62,17,15,0,0,0,0
30276,3716,2130,1340,1125,740,611,405,349,235,214,155,153,100,54,37,20,5,0,0,0
30276,3817,2052,1640,959,781,523,453,328,236,240,167,92,103,77,15,16,0,5,0,0
30276,4482,2312,1310,1005,929,491,488,303,277,218,182,118,72,72,25,14,0,0,0,0
30276,3879,2130,1379,911,625,525,468,370,270,238,213,69,87,78,41,5,0,5,0,0
30276,3747,2403,1343,1019,685,626,389,461,305,227,123,100,99,86,23,5,5,0,0,0
30276,3983,2253,1409,978,714,512,524,257,313,182,139,85,114,34,25,10,0,0,0,0
30276,3820,2185,1355,1069,657,509,516,283,361,233,134,113,86,74,58,25,0,0,0,0
30276,3914,2203,1344,1060,718,567,440,460,257,261,195,122,124,50,20,10,5,0,0,0
30276,3938,2283,1756,920,816,519,481,384,296,217,129,127,86,59,15,28,0,0,0,0
30276,4403,2315,1452,799,757,754,477,407,417,157,206,104,104,62,20,18,0,5,0,0
30276,3794,2335,1525,1027,727,545,390,344,298,142,158,99,55,52,33,18,0,0,0,0
30276,4324,2074,1460,1024,713,554,463,346,305,222,162,129,73,35,33,10,5,5,0,0
30276,4074,2246,1488,1082,831,513,410,393,283,167,193,88,77,92,33,0,5,0,0,0
30276,4264,2028,1308,1002,715,662,405,305,190,149,206,106,76,25,30,16,5,0,0,0
30276,3952,2123,1455,990,737,658,430,380,318,285,196,200,62,72,37,20,0,0,0,0
30276,4189,2077,1404,1001,802,670,411,318,317,230,142,113,118,57,22,23,0,0,0,0
30276,4325,2338,1333,1054,744,502,431,359,269,257,162,145,141,59,23,5,0,0,0,0
30276,3718,2091,1504,928,735,495,482,367,237,181,187,107,52,71,20,8,5,5,0,0
30276,3975,2199,1448,1166,790,514,501,369,263,223,180,116,48,48,49,20,5,0,0,0
30276,3858,2401,1425,1119,791,508,566,375,279,292,216,96,150,58,57,46,0,0,0,0
30276,3826,2151,1447,851,652,642,504,337,249,185,149,148,153,60,33,17,0,0,0,0
30276,3827,1970,1575,1097,679,581,488,298,280,213,123,188,45,63,20,5,0,5,0,0
30276,3983,2208,1438,1084,725,593,436,413,249,268,191,69,77,43,17,10,14,10,0,0
30276,3957,1999,1533,822,783,460,463,359,267,220,157,132,77,49,33,0,20,0,0,0
30276,3895,2080,1639,982,632,467,375,341,349,270,139,137,88,67,34,10,10,0,0,0
30276,4301,2226,1353,927,714,450,590,294,342,200,223,150,55,48,30,5,5,0,0,0
30276,3896,2330,1579,999,721,498,451,344,330,324,187,125,138,70,37,18,10,0,0,0
30276,3777,2202,1595,1082,739,630,543,321,289,200,200,144,88,63,30,10,10,0,0,0
30276,4351,2066,1410,1158,778,428,435,412,279,203,144,203,113,30,48,0,5,0,0,0
30276,4140,2016,1458,978,786,536,400,373,287,248,169,149,63,45,30,5,20,0,0,0
30276,3740,2176,1332,1112,668,670,433,335,333,219,198,132,72,58,25,0,0,0,0,0
30276,3889,2278,1194,887,842,496,417,415,318,257,156,110,93,37,20,15,15,0,0,0
30276,3926,2187,1318,1134,617,690,510,400,259,167,136,156,77,45,33,5,5,0,0,0
30276,4203,2380,1416,1170,735,641,374,436,287,197,162,130,79,28,20,5,5,5,0,0
30276,3801,2057,1489,970,641,581,464,317,342,235,229,85,60,89,0,15,0,5,0,0
30276,4105,2089,1525,1076,698,622,351,358,250,265,158,95,112,35,25,15,0,0,0,0
30276,3898,1948,1405,991,617,487,456,444,404,162,194,152,73,48,40,15,0,0,0,0
30276,4391,2283,1390,1137,768,603,539,332,298,221,138,126,69,50,20,15,0,0,0,0
30276,4188,2268,1321,1030,676,653,375,466,254,302,145,116,75,60,10,0,7,0,0,0
30276,4184,1870,1332,1122,663,573,484,419,274,244,145,117,76,25,35,10,0,0,0,0
30276,4162,2200,1408,962,763,538,501,307,286,203,197,83,112,38,15,22,0,5,0,0
30276,4044,2353,1407,864,713,558,460,303,353,225,184,99,61,75,40,13,10,0,0,0
30276,3931,2180,1465,990,831,532,427,404,303,263,178,121,86,53,30,0,10,0,0,0
30276,4207,2136,1289,886,842,465,509,381,232,243,134,103,63,81,18,10,10,5,0,0
30276,4099,2171,1406,882,703,662,460,349,270,183,202,127,63,55,15,40,0,0,0,0
