Lattice123x123.csv,
4,3,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,2024.95,1085.09,718.81,497.18,381.71,292.01,229.12,180.59,150.43,107.92,81.98,62.0,44.58,27.62,15.17,6.66,2.53,0.13,0.05,0.0,
15129,2026,1239,705,492,452,323,291,146,152,127,91,60,67,32,10,0,0,5,0,0,
15129,1986,902,900,612,401,262,152,178,175,144,89,48,41,24,14,5,0,0,0,0,
15129,1912,985,640,442,326,207,181,212,171,122,68,83,36,30,15,10,0,0,0,0,
15129,2026,1074,683,527,346,284,311,205,182,96,95,71,55,54,5,20,0,0,0,0,
15129,1997,1031,851,525,468,375,309,227,166,131,72,62,53,20,15,5,0,0,0,0,
15129,1927,877,690,490,419,341,270,216,205,89,84,68,18,23,15,5,0,0,0,0,
15129,2263,980,659,436,320,222,252,230,138,103,82,60,63,15,18,0,0,0,0,0,
15129,2048,1100,704,477,343,254,154,149,153,110,66,63,35,35,8,5,0,0,0,0,
15129,2072,1128,844,512,283,363,187,166,164,77,92,88,50,22,15,0,0,0,0,0,
15129,2136,1105,695,460,330,214,255,186,272,125,55,51,23,33,20,15,8,0,0,0,
15129,2178,1106,801,485,354,274,199,120,254,114,135,54,48,25,20,10,0,0,0,0,
15129,2085,1135,704,487,393,326,206,174,154,71,60,99,53,25,23,15,5,0,0,0,
15129,2027,1013,737,490,334,339,231,123,173,130,82,75,20,27,18,0,5,8,0,0,
15129,1838,1068,768,538,410,223,229,226,160,113,42,67,72,9,20,0,0,0,0,0,
15129,1972,1109,882,461,358,299,203,188,135,128,103,50,36,35,7,0,10,0,0,0,
15129,1833,1113,659,539,319,303,169,208,179,85,67,63,55,50,25,10,5,0,0,0,
15129,1798,1186,852,550,431,334,280,123,147,98,88,61,56,38,15,7,10,0,0,0,
15129,1863,1078,865,501,338,341,247,193,134,130,70,55,30,20,10,5,5,0,0,0,
15129,2331,1226,778,547,475,288,320,191,165,104,95,55,25,15,10,0,0,0,0,0,
15129,2005,1025,723,616,376,345,205,186,111,123,101,60,51,24,20,5,0,0,0,0,
15129,1918,1072,778,456,360,241,193,180,95,142,128,68,50,31,10,0,12,0,0,0,
15129,2127,1071,674,504,340,254,227,157,136,125,48,68,48,29,18,12,0,0,0,0,
15129,1886,1063,641,538,393,326,195,177,138,101,43,50,30,10,27,5,0,0,0,0,
15129,2092,1186,730,528,454,255,199,208,133,109,92,58,36,25,23,0,0,0,0,0,
15129,2234,1117,698,425,471,357,262,185,111,117,72,61,100,33,5,0,0,0,0,0,
15129,1947,970,845,552,363,270,181,141,151,110,86,84,62,38,20,5,0,0,0,0,
15129,1909,1099,686,551,307,247,208,220,101,140,116,25,30,24,5,10,0,0,0,0,
15129,1730,1094,852,549,409,245,244,203,126,144,100,83,48,32,29,10,10,0,0,0,
15129,2064,1075,773,469,420,322,263,161,244,69,97,48,20,28,15,5,5,0,0,0,
15129,2218,1219,598,549,354,297,222,147,128,55,92,46,63,26,13,0,5,0,0,0,
15129,2053,1126,679,496,374,389,251,169,143,81,74,72,15,5,34,20,0,0,0,0,
15129,1921,1071,744,393,378,237,254,205,147,138,94,64,34,30,5,0,0,0,0,0,
15129,1818,996,682,621,346,213,262,210,207,130,63,38,15,30,10,5,5,0,0,0,
15129,2287,1014,571,390,281,280,205,119,191,98,84,61,48,30,19,10,0,0,0,0,
15129,2166,966,573,441,473,394,223,141,146,132,79,86,56,30,17,5,10,0,0,0,
15129,2268,1110,560,596,417,223,182,141,158,134,38,95,10,17,20,5,0,0,0,0,
15129,2245,913,735,459,426,283,213,174,141,121,70,35,61,27,20,5,0,0,0,0,
15129,1993,1093,771,477,387,418,228,187,147,104,55,71,52,32,28,10,0,0,0,0,
