Lattice3x5043.csv,
12,9,1,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,467.31,894.25,1385.1775,1686.4425,2111.1925,3184.6425,4496.7025,5131.54,5977.7425,7104.9725,7877.34,9023.4825,9564.6375,10155.8125,10847.47,11078.0675,11428.4825,12209.03,7585.825,0.0,
15129,132,288,212,2608,63,7061,3386,9336,359,12076,9748,9928,13586,12486,12818,10848,14816,15129,10,0,
15129,86,1842,3445,1336,3350,6340,2367,6387,5769,8078,3700,5505,6494,7365,11286,11530,12965,14831,15129,0,
15129,84,301,445,137,106,3800,3182,487,5783,2179,12205,14941,525,10806,10197,14669,15129,7154,5,0,
15129,278,107,1038,1732,76,2887,840,3365,9250,4739,9979,9513,2820,9893,10992,12014,3093,15129,15129,0,
15129,70,394,122,37,139,48,13176,2910,8649,5910,13817,9342,10110,10081,12924,10845,12907,15129,5,0,
15129,372,236,1336,146,169,7445,14630,2972,4203,9346,10682,11780,6572,11549,14960,1692,11932,15129,0,0,
15129,263,2760,212,124,66,1520,9954,7166,7008,3292,9947,2084,12584,4550,12772,11185,15129,6683,5,0,
15129,383,1671,239,716,3897,1253,49,15129,5311,4766,3532,8610,11376,15129,10566,9054,10412,15129,15129,0,
15129,529,188,2079,980,3987,5299,13806,4018,11844,2213,2575,13663,9934,14016,12817,11159,14887,15129,15129,0,
15129,182,193,821,65,492,1267,4283,812,3182,1841,903,9079,12671,13325,12619,11034,14651,15129,15129,0,
15129,158,225,102,2763,838,729,187,4131,8052,4377,6505,2021,8426,11727,10855,12994,3344,14036,0,0,
15129,932,177,6136,1706,1614,1198,5201,14933,4328,10780,6841,8441,10770,5232,12515,14524,14651,11249,15129,0,
15129,296,4248,6515,88,132,7765,1364,5697,1429,12441,7809,14783,4966,13728,10484,10669,11187,9725,0,0,
15129,236,322,184,823,13063,1115,11814,10762,12230,2058,14764,9390,11810,10970,14221,13497,12834,15129,15129,0,
15129,196,184,3492,96,1231,1867,503,3057,8989,12268,4696,4828,4519,14852,3576,14131,8140,12761,15129,0,
15129,58,185,102,30,1163,602,1700,4929,3213,7529,5406,10004,8385,13581,9113,9902,11815,13436,20,0,
15129,234,136,1267,283,1346,1956,2871,698,9878,5825,11837,7955,13345,6077,11530,12329,5783,15129,15129,0,
15129,154,220,1031,187,3656,2761,2072,13902,1413,9103,11805,8689,13654,358,11574,12853,11473,11956,15129,0,
15129,149,222,870,262,9954,657,2809,13477,20,6387,5299,6054,13423,13238,4930,13945,13197,7224,15129,0,
15129,436,152,114,308,110,1655,7656,7750,6353,8647,6403,13482,4260,12750,11649,12250,14303,14429,15129,0,
15129,195,207,261,756,384,235,7814,4077,1956,10916,9599,9540,9922,13976,11848,10609,5058,11049,15129,0,
15129,178,397,277,65,70,3775,883,5538,6884,6810,5920,10623,12595,13396,11074,15129,14849,15129,15129,0,
15129,205,333,12041,573,2294,10203,9084,1317,4261,7105,13438,12264,5395,2515,13513,13963,8621,10775,5,0,
15129,135,266,1341,915,365,9618,5358,7953,5866,937,9487,6858,8002,11364,12296,8441,13810,12598,15129,0,
15129,213,103,172,14489,287,4229,1431,4045,456,1380,11507,3076,11741,9260,9439,15050,11202,10739,5,0,
15129,149,193,3267,105,2254,1099,2690,2660,3217,9227,14088,11040,13338,4868,12893,9971,9926,9719,10,0,
15129,245,142,361,624,3025,1046,8618,6835,2623,14463,10596,9142,5802,7413,14762,13878,15129,9896,15129,0,
15129,299,312,471,1473,7281,3468,4015,3289,2660,13374,1015,7453,11242,12187,11077,9538,15129,15129,15129,0,
15129,276,315,159,882,1284,138,10868,1124,5921,2308,9240,12674,7603,4513,9502,9559,15129,13929,15129,0,
15129,901,155,303,1168,5915,2043,1078,4738,1097,4942,11561,2307,11897,13433,7846,11989,14225,10115,0,0,
15129,212,253,137,14737,889,167,391,1231,2452,10308,7407,9020,10475,13337,14544,10283,11126,13697,15129,0,
15129,415,380,2953,3432,24,78,2876,15129,11278,5317,10614,8657,12490,13211,10982,14047,13865,15129,15129,0,
15129,280,368,108,464,1959,703,848,2587,8179,5127,13377,7392,11121,6740,10941,15129,8172,7880,15129,0,
15129,239,380,240,83,97,5452,1688,2132,6843,3605,4034,15045,9670,8523,14614,13680,7347,3341,15129,0,
15129,107,325,453,7928,4598,715,12131,6042,7488,10810,896,9141,10993,10312,7328,8819,8747,15129,15129,0,
15129,32,118,1377,58,76,1864,7025,3432,1890,3081,4468,9013,12245,9936,5615,11762,10957,12491,9725,0,
15129,273,160,312,229,114,677,2518,5960,3735,4807,13032,10858,12847,12066,7101,12828,8345,13388,15129,0,
15129,206,325,110,303,1673,1959,4160,2601,1191,13807,4673,11834,8012,13908,5390,12634,14506,7288,15129,0,
15129,222,217,454,147,2120,7293,87,3476,4753,4955,11572,969,13075,10342,14086,2028,7110,14507,15129,0,
15129,202,1583,325,4042,6908,8077,234,6374,868,6525,12547,12227,14770,12673,11811,14659,11310,15129,15129,0,
15129,246,485,158,774,136,15050,4009,4092,483,6759,7760,9883,6302,10057,13460,14032,13798,15129,15129,0,
15129,114,202,151,57,201,7412,1394,738,2271,3163,3873,13105,5697,10367,7133,9191,15129,10265,5,0,
15129,201,734,384,919,3446,448,7290,2225,13104,8497,9764,8091,7980,12863,15029,10,15129,13145,15129,0,
15129,209,4201,1021,167,3149,5870,3581,3688,386,5337,5351,8163,8500,10703,8161,15129,15129,15129,15129,0,
15129,317,196,236,286,408,1793,1345,1081,7277,11845,3310,8540,12968,11039,8947,4885,9380,14285,15129,0,
15129,164,163,116,351,244,9268,10119,13643,12422,3079,8306,14254,9490,1431,13816,14253,8902,35,15129,0,
15129,482,210,263,269,778,626,788,6621,3083,4972,3368,7675,2064,10916,10093,15129,9885,4082,15,0,
15129,91,162,161,346,112,952,11093,2618,2946,783,12989,15,947,12095,12462,12581,13561,15129,15129,0,
15129,400,795,358,43,604,5805,4044,474,6384,14062,4911,5176,11563,10323,14034,13086,14041,6302,5,0,
15129,195,120,10138,137,36,242,11847,11864,7850,4656,2765,7842,14130,8713,6998,12877,15061,15129,20,0,
15129,236,173,544,4259,1758,3081,228,961,3220,11005,10263,5769,15129,13713,7492,6693,9401,15129,5,0,
15129,316,254,61,2253,49,114,4055,9816,4168,7153,8942,9519,7474,9281,10443,10299,13190,13787,15129,0,
15129,95,1179,2113,1987,2030,5662,3532,1498,4945,12467,10696,4871,10308,6952,4312,12986,14903,13982,15129,0,
15129,95,2699,486,362,4876,5083,2092,7174,13,8033,10502,13061,12409,11093,12218,12100,12702,15129,15129,0,
15129,901,250,77,295,39,846,1053,7718,3651,8831,10290,4660,6502,8164,8470,12354,15129,6904,15129,0,
15129,208,260,159,1732,2862,119,5370,11090,2959,7428,10174,12043,14224,9799,12760,5514,14248,15129,4483,0,
15129,262,967,231,385,203,2374,14437,10055,2741,1171,11090,12946,14050,14012,13633,4718,10922,15129,15129,0,
15129,166,154,1900,148,71,11272,12709,15129,1918,3358,10441,5907,14531,10265,10970,4325,7051,13396,15129,0,
15129,231,665,806,15129,1948,7011,178,5405,669,7452,7527,13470,10565,10525,7566,14132,10,10634,15129,0,
15129,188,319,6554,1497,14904,3868,5948,4848,2697,5175,7422,7249,8125,4949,11465,10229,9408,11999,5,0,
15129,241,208,51,12298,1254,79,2712,3413,5045,8754,10884,5151,8199,11584,12922,14765,12040,14788,15129,0,
15129,231,4887,325,8560,113,1152,3802,1554,5356,12938,6568,14010,10865,10324,11548,9649,6361,15129,0,0,
15129,55,192,85,582,5118,4909,976,4078,2562,2667,10900,7163,8431,5310,14095,2691,13480,14636,15129,0,
15129,171,159,172,387,5430,309,9879,9294,4117,11910,7340,12585,13038,12317,11260,10898,11302,15129,15129,0,
15129,1349,84,370,123,838,6863,1968,11475,10321,5417,11604,6355,14975,13978,10095,12121,15118,15129,0,0,
15129,298,169,121,1330,1999,1157,5476,3652,5074,11212,4325,4483,13040,12066,13586,14497,14631,12797,15129,0,
15129,131,960,2675,296,362,1515,803,4233,2504,1951,1034,12341,10645,6844,5722,13308,7416,7985,5,0,
15129,268,79,1626,2238,4207,1945,5344,13390,9792,11829,4917,13187,1666,9200,0,14150,13009,10518,15129,0,
15129,442,281,3372,424,577,2644,249,3626,6475,6788,12519,126,7371,14208,9661,14904,6886,15129,15129,0,
15129,187,500,779,107,1973,529,3444,8799,5862,7880,9851,6970,10904,11729,12869,15129,14291,15129,5,0,
15129,1334,150,111,169,207,2074,5784,896,6876,8871,8698,12707,13758,14544,12726,14133,15129,15129,15129,0,
15129,164,188,11538,3665,824,12018,3578,3953,1289,10631,4441,12696,10713,6397,7882,12352,14354,11135,5,0,
15129,201,281,11180,128,1490,237,5341,328,5721,7386,14099,1242,8357,10170,12034,7208,9961,13187,5,0,
15129,275,267,1282,35,99,2512,114,14560,3559,6161,9546,12561,9435,4759,14414,13770,10366,12273,15129,0,
15129,260,5058,229,876,621,3208,1629,404,11082,3504,13169,4236,13390,14004,13513,14983,15129,14171,0,0,
15129,111,380,205,111,258,13184,3580,8118,5416,2105,5125,3380,15129,13265,9252,11755,7910,15129,15,0,
15129,120,5445,461,79,154,2060,3424,3368,6616,9459,3403,13109,8218,14135,7780,11289,9963,3137,15,0,
15129,284,120,175,2959,739,361,9033,3658,9708,2902,11478,4383,7059,13806,4234,13898,7534,12104,10,0,
15129,103,150,436,11463,765,5302,3879,4799,1127,10727,10732,12316,13583,14361,362,15062,10711,10937,10,0,
15129,138,236,117,8307,171,13,3191,8686,5869,11560,10327,1979,11331,11910,8925,12532,7935,13937,0,0,
15129,303,419,9124,11401,632,156,182,5934,4726,6766,10825,5986,11593,7411,11784,11279,5469,13442,5,0,
15129,100,110,83,114,1175,11974,1011,6292,380,13411,5007,9199,12956,9929,10696,1548,12420,15129,15129,0,
15129,322,250,400,313,808,3021,1055,12297,15129,8776,6760,8419,5593,10471,12869,8799,14681,15129,0,0,
15129,191,116,438,402,479,13761,932,52,4425,1012,6516,13458,2314,7612,3877,14285,10472,12094,15129,0,
15129,181,274,416,1223,1526,356,9184,2400,0,1365,10165,14357,11211,13388,6229,6587,13946,15129,15,0,
15129,229,2368,8790,553,2689,2084,8498,12550,13634,6579,4709,14720,13623,8547,10969,13197,10929,15129,15129,0,
15129,153,439,1125,497,140,4645,1701,4152,13304,9152,7821,1758,13807,13910,14077,13250,13436,7896,10,0,
15129,199,4331,311,396,323,1146,4469,2406,1854,1695,7878,5799,14660,6844,9388,12375,15129,15129,0,0,
15129,376,103,5,55,3904,798,4152,3712,6808,1719,7247,4816,4975,9614,8712,7,12199,12158,15129,0,
15129,122,159,135,1057,7789,72,6906,2579,9073,13218,12446,14517,9992,12463,6415,14402,8580,15129,0,0,
15129,381,121,526,804,714,7370,8740,12307,7730,1806,12123,12334,15061,13312,12882,15129,13558,15129,8636,0,
