Lattice3x10092.csv,,,,,,,,,,,,,,,,,,,,
12,9,1,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,882.61,1718.58,2841.94,4664.12,4841.66,6292.37,7843.09,9241.02,12643.98,13840.18,16133.88,17289.6,19933.57,20195.37,21365.23,22197.81,23286.29,24171.66,19416.01,0
30276,710,358,1893,11920,1587,8391,7888,12624,8607,16349,1648,2929,12729,21506,24108,28472,22717,13129,30276,0
30276,458,402,633,4682,494,1852,9272,4625,12294,3164,11011,16607,24036,17731,20960,21885,29168,30276,20,0
30276,495,2849,833,30276,6064,6337,2460,7968,8615,14517,14094,8829,22634,25420,23320,2058,15533,28490,21391,0
30276,315,13008,654,787,104,7831,2629,8752,5231,25489,17359,13887,14765,12885,21686,26139,14688,17643,30276,0
30276,499,1800,5772,737,1282,18172,3033,4376,22842,8777,15637,15105,22583,4315,26658,22818,27330,30276,5,0
30276,268,128,899,482,2739,12852,2728,20206,9613,13708,21527,15779,20642,18069,21987,19478,20471,13813,30276,0
30276,543,450,322,222,3578,480,13401,6960,13863,16502,28756,20470,21660,16642,20954,27467,26466,27491,3854,0
30276,275,507,23215,9713,4228,5894,26869,13669,7207,18589,10208,7237,17515,25190,28453,22300,14818,25599,30276,0
30276,1025,223,158,2412,6461,303,15042,1821,16795,29531,13301,12844,3448,22262,20963,24389,22148,26749,20,0
30276,310,557,1786,11052,12148,9443,17686,13011,20592,16783,12180,17114,25940,26123,23668,24360,25758,30074,30276,0
30276,498,5359,21573,164,3658,4532,2176,6832,10176,10105,18896,24904,13119,19350,24863,17196,28246,27257,30276,0
30276,573,30276,630,13148,7360,746,4729,2670,16733,14652,17875,16452,22032,24261,17055,14363,24878,14365,30276,0
30276,324,1650,249,4144,1885,5781,6472,22038,12393,10402,26181,23913,12891,19264,20,23964,28453,30254,30276,0
