Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
12,9,1,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,564.78,857.84,1434.67,1898.09,2509.68,2934.05,3753.7,4786.07,5621.38,6707.92,7801.38,8641.1,9428.49,10085.89,10338.83,11312.82,11047.96,11822.33,6183.62,0
15129,281,279,262,2084,2427,250,1090,12805,584,10830,12285,13614,9077,10709,11149,1047,12130,12702,20,0
15129,209,107,1517,1955,2592,0,13520,11211,12292,7367,8089,7906,11183,9801,6286,1124,12079,15129,15129,0
15129,198,1245,5019,94,7043,67,2198,3109,7075,9245,11281,4296,10933,13911,7802,14980,8750,15129,15129,0
15129,227,1914,105,730,4311,4560,3025,1845,76,9213,12422,12264,12940,7873,11269,7712,8361,15129,2023,0
15129,924,453,2242,166,572,3163,206,7870,3950,7859,14185,5461,12798,7910,10971,11385,14600,10199,15129,0
15129,109,818,298,742,68,191,4109,4824,798,10043,7176,14569,12620,11188,10720,12850,0,12995,15129,0
15129,149,359,772,10026,74,741,3771,7527,8205,3556,5489,13541,13780,14284,15129,11497,11399,13814,15129,0
15129,221,193,7233,10373,3709,14255,1040,10200,5229,2665,7743,600,9659,12875,8523,6617,11724,13522,15,0
15129,119,148,106,173,111,398,2029,1620,8789,4552,5632,11659,13407,13343,9527,7816,14780,9389,0,0
15129,316,833,1675,3731,1859,8268,3956,4127,4844,8696,2199,10787,12172,12992,6607,12697,15129,9837,0,0
15129,204,335,213,332,147,783,3857,1168,3134,14316,7344,11287,10673,4950,524,14132,13375,15129,15129,0
15129,102,227,195,138,616,163,13678,1728,5183,14290,9987,1247,7645,11601,9039,5690,14027,15129,0,0
15129,374,1106,56,1076,3251,3217,7242,13645,1898,9392,26,4356,12153,9936,13904,10164,11078,14858,0,0
15129,199,2201,180,1821,14077,964,8316,1038,5684,5178,6736,5669,14103,11739,14113,8572,1824,15129,10,0
15129,500,314,95,134,2044,4013,5369,6852,6524,2559,9392,8414,5512,10351,9504,13162,14864,15129,5,0
15129,89,842,681,6430,28,2179,8438,942,8530,933,15129,13346,7829,12647,14960,13559,7859,15,15129,0
15129,217,122,116,2803,3990,1291,4040,315,12138,9706,7551,13186,14432,8481,11369,11525,13878,8242,5,0
15129,218,3242,126,148,7756,3189,11012,634,1732,8205,14198,13913,7646,7341,13079,12989,9036,15129,0,0
15129,250,307,90,3420,3564,572,923,4897,6353,422,7851,6150,10400,11702,12997,13526,14767,12200,0,0
15129,307,389,185,1037,122,2038,2887,6601,8008,2391,10201,12682,10972,13308,8795,13187,9160,13858,25,0
15129,1546,184,520,5172,483,2443,6449,5169,5330,1890,7506,10269,10670,7259,13758,10875,14198,14608,15129,0
15129,199,134,234,121,10852,2243,2758,1509,814,7690,9977,6743,9641,12234,14325,13914,14876,3705,10,0
15129,411,179,225,148,3856,5187,1342,5962,9736,13740,3205,10507,9683,13809,11917,15129,11481,15129,5,0
15129,268,261,82,4681,163,11930,8,8173,1672,4998,10172,9380,11736,12710,3299,12859,11570,9062,5,0
15129,4899,325,177,203,14974,3390,3018,42,6441,10152,4527,12254,7711,4745,14084,12389,8914,8480,5,0
15129,108,165,8078,1541,7336,638,0,2877,5516,6886,12698,7962,9416,4706,8306,10783,11019,15129,0,0
15129,120,189,757,137,1459,1968,13002,6106,6931,5240,3496,12174,9767,9923,12130,12925,12780,9678,15129,0
15129,140,1724,587,636,1955,211,5706,7385,2580,11971,1544,4733,6285,11789,12776,13097,11583,15129,15129,0
15129,157,440,90,257,1864,773,2003,3893,6710,29,11340,7490,9613,10898,11279,7167,2273,15129,15129,0
15129,273,1510,4047,150,1664,7955,30,3916,10741,5974,10373,14879,13581,11484,8935,11501,10921,7772,0,0
15129,108,337,1879,285,1075,6435,2395,730,936,12903,7174,7684,14848,13308,14091,4473,13507,10344,15129,0
15129,217,922,198,26,90,1486,340,10451,2955,4855,8211,12220,3405,65,8771,5202,15034,15129,5,0
15129,186,1628,380,1701,1037,8129,3277,568,8566,9364,3230,11447,9054,9792,12756,15129,9994,2950,15129,0
15129,131,839,1184,681,156,782,1032,8090,2503,7715,13802,14746,5275,14975,9448,10179,15129,15129,5,0
15129,436,6382,202,167,488,4224,1089,11624,3731,13810,13905,12905,3174,10568,7645,15129,113,7422,5,0
15129,114,353,384,101,4314,1423,143,9035,8739,261,1101,4159,8208,8342,8110,12100,11206,15129,0,0
15129,58,269,451,348,1376,4427,283,4697,7166,8418,11302,14197,13042,10724,7481,12510,15129,10787,15129,0
15129,109,150,289,1010,608,63,14755,5624,10926,876,10051,12709,13927,8568,6736,11711,13185,15129,5,0
15129,224,128,258,2658,127,1363,468,14758,5002,1524,12498,10150,13284,1017,10425,2771,11735,15129,15,0
15129,11468,109,142,12988,1452,43,2945,112,12021,5434,10712,6983,7143,8672,12304,5528,6120,15129,5,0
15129,451,164,92,2284,1577,49,10963,5396,6406,11791,9790,2828,8071,6614,12227,14648,9062,14774,0,0
15129,231,719,9430,887,1329,2540,31,10334,4297,5221,11689,9258,0,14767,15129,15129,13353,15129,15,0
15129,188,1408,82,525,161,184,2356,7566,11140,8380,13842,11400,10895,8209,14252,10557,13582,15129,15129,0
15129,286,208,1696,113,3473,3786,1859,2509,11722,7179,4147,6571,7971,11252,9538,13221,12603,15129,0,0
15129,62,329,554,182,3703,1529,8000,3648,6218,10327,1225,6259,9188,11166,12699,14528,7790,3969,15129,0
15129,273,4820,1330,291,1081,10210,10379,379,1374,5085,2665,1369,14495,10680,14765,10905,10966,15129,10,0
15129,325,519,165,213,9662,8,687,7971,5070,3050,4771,11919,307,6005,4448,12181,14797,9725,0,0
15129,292,13595,244,123,1019,3274,1807,7708,9262,3657,14078,5657,11227,11942,5789,5268,15129,15129,20,0
15129,58,195,141,5800,6882,1613,431,24,4391,6429,7988,7021,11573,11791,160,12068,13946,15129,10,0
15129,85,343,117,4112,1192,3338,839,2666,6768,5656,11907,658,4834,794,13863,12996,15129,13835,15,0
15129,142,126,292,4458,5234,436,8613,1620,13022,5873,6374,11979,7745,12554,10196,12003,6155,15129,15129,0
15129,196,339,7592,2071,5567,2890,77,1816,3841,4679,10269,9019,8962,14238,8098,8077,11407,15129,15129,0
15129,150,582,664,3050,1200,64,4730,1730,6353,5145,7090,4529,4054,2868,13342,13849,14474,14540,10,0
15129,71,280,218,8411,66,694,4634,3746,5694,4610,13,10706,10247,14483,14155,11079,11236,15129,15129,0
15129,196,139,3128,1107,174,6196,335,1799,6621,4355,7985,10066,7326,13797,10299,13341,5869,15129,5,0
15129,275,244,548,1389,2276,1558,631,4165,1470,3437,8815,11988,5973,12243,12581,9730,11312,9232,0,0
15129,103,184,122,13614,116,4656,763,14175,5255,13681,5056,11899,14371,10003,13795,13487,13877,6767,15129,0
15129,129,548,4859,2490,6723,5296,2515,6132,7628,6492,9727,7197,8380,9465,9462,14686,7803,13028,15129,0
15129,318,1496,956,3420,155,4139,957,1048,8362,2490,12490,7706,6431,14710,14687,12904,11476,15129,15129,0
15129,235,225,211,1064,8742,194,39,8439,29,9126,11177,11750,4237,10269,12751,9859,1041,3607,0,0
15129,293,157,116,133,734,606,1440,4756,3816,13088,11355,14760,13298,12438,13517,12495,4509,15129,15129,0
15129,167,230,14128,222,4416,15129,9694,6418,8655,14423,6069,5230,12925,10587,11159,12318,12640,15129,0,0
15129,189,302,133,146,238,2494,3343,5587,6876,15129,7734,6131,13169,9104,5929,14126,9229,15129,15129,0
15129,153,735,1564,85,3240,980,5181,6794,5333,15129,4926,15129,11235,10199,5410,7377,5097,11287,15129,0
15129,164,352,156,14753,1604,1364,1022,12098,14832,12493,3949,14988,4486,2637,12513,8970,8929,11470,15129,0
15129,234,217,112,229,1203,1306,2811,8146,1767,4620,6691,5150,10710,14035,12264,13681,15129,15129,15,0
15129,197,252,1734,366,560,2211,814,1893,3956,2652,5611,3135,9941,13317,5,12262,15129,15129,15129,0
15129,170,1307,897,287,1247,12,632,1134,5851,4460,8242,7624,9397,9375,13955,14350,10964,15129,0,0
