Lattice3x10092.csv,,,,,,,,,,,,,,,,,,,,
10,9,3,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,23328.28,18599.41,16033.96,14770.67,14071.74,13637.03,13277.57,12441.8,11505.19,10388.35,9053.14,7623.81,6152.74,4955.22,3802.27,2146.22,1289.1,720.8,3.27,0
30276,23199,18642,16171,14532,14024,13391,13772,12647,12178,11172,9098,7555,5764,3825,4529,3709,170,35,0,0
30276,23432,18803,15276,14785,14123,14011,13410,14066,10692,10096,10004,9959,6497,5752,7321,324,122,10,0,0
30276,23385,18127,16447,15128,13730,13928,13186,12318,11392,11262,9192,7381,8235,5754,2791,450,146,30,5,0
30276,23186,18982,16236,14901,14365,13526,13570,12211,10777,9563,8252,9254,5368,5280,3098,658,1256,42,0,0
30276,23170,18724,16033,15274,15141,13578,13233,11361,10621,10208,9123,7908,6137,3206,5576,1880,109,37,0,0
30276,23419,18641,15731,14928,14063,13888,13530,12776,11573,9961,11017,9086,5128,3893,7485,478,157,35,10,0
30276,23395,18796,15591,15049,13897,13380,13330,11793,12092,10350,6673,7756,8298,4785,2332,1496,128,55,0,0
30276,23257,18921,16038,14173,14933,13666,14057,13621,10568,8026,10433,7932,5914,4580,4991,304,189,40,5,0
30276,23237,18641,16212,14416,14282,13777,13896,11699,9914,10160,7520,8287,7138,3880,3219,1391,147,25,5,0
30276,23497,18395,15919,14167,14147,14799,13690,12215,11615,11833,8243,9008,5382,5317,2975,1609,115,57,5,0
30276,23201,18059,16241,14325,14533,13458,13901,13669,11964,10538,9104,6662,8485,4454,4996,1179,201,45,5,0
30276,23347,18739,16073,14712,14778,13664,12883,12052,12982,9762,8737,8760,5433,4394,4785,848,3679,45,0,0
30276,23465,18740,16077,14225,14169,13498,13025,11783,11990,10411,8263,6084,4353,5901,4903,278,8508,6734,5,0
30276,23440,18993,16205,14491,14153,13773,14219,11613,11569,9919,8294,7473,5554,4515,2716,216,147,15,10,0
30276,23359,18718,16220,14501,13410,14662,13503,12113,11455,11420,8119,8489,8501,5466,3985,1081,2768,25,5,0
30276,23309,18914,16392,15388,13314,13966,12663,11587,12381,10234,7694,7553,6395,5087,3404,5633,159,25,5,0
30276,23305,18138,15802,14933,13722,13599,12729,12363,12638,10779,9786,7337,7351,3113,2958,2897,126,40,15,0
30276,23297,18632,15469,15168,14397,14338,12997,12836,12369,9304,8964,7360,5473,5553,3741,3793,3908,35,0,0
30276,23376,18913,15506,14360,13932,13681,12966,12946,11622,11282,10689,7122,7697,4418,2181,2059,1021,27,0,0
30276,23091,18755,16111,14916,13951,13400,13130,12731,10898,10900,8594,7599,6907,6655,3773,227,87,30,5,0
30276,23112,18445,15947,14555,14723,13819,12671,12779,10889,8756,9371,8865,5071,5404,4774,3939,3144,46,10,0
30276,23304,19109,15770,14121,14506,13469,13311,12317,11911,10401,8185,6273,4968,5221,3140,2963,2124,20,0,0
30276,23148,18351,16396,15723,14079,14574,13640,11934,10917,10246,9883,7281,5760,3914,1368,707,75,62,0,0
30276,23442,18525,16170,14056,13557,12602,14383,13047,10905,10219,9846,7290,7850,4035,3885,4130,97,20,5,0
30276,23139,18474,16129,15354,13506,13495,12935,13249,11257,11857,8557,7378,6463,3875,5161,2204,85,5660,0,0
30276,23125,18442,16421,14639,14147,13649,12469,10517,12277,10950,10120,7811,4771,3086,3402,6608,949,35,5,0
30276,23337,18335,15616,15187,14481,12291,13017,11677,13148,10368,9214,6914,6321,5273,5214,253,2591,35,10,0
30276,23392,18984,16260,14881,13746,13859,13766,11975,11994,11795,10495,6149,7264,3244,2276,2787,95,43,15,0
30276,23372,18579,16199,14676,14439,13119,14041,12667,12688,10421,11694,7212,8498,5863,2348,3344,6039,32,0,0
30276,23296,18384,16165,14510,14373,13809,13512,11768,11784,8823,8921,8755,6054,4687,4653,498,89,20,0,0
30276,23373,18534,15850,14811,14121,12977,12408,13211,11996,9964,7977,6821,4624,6057,2562,1671,152,20,5,0
30276,23472,18783,16288,15211,14080,13539,12595,13106,12754,11019,8656,6876,5462,3649,2502,1747,139,55,0,0
30276,23368,18340,16481,14558,14010,12985,12828,13846,11590,11048,8994,7156,5143,3741,1809,546,5616,42,0,0
30276,23298,18434,15476,15374,13578,13207,11731,11996,11192,10423,8767,9095,5036,5705,3639,1986,135,52,0,0
30276,23057,18797,15412,14088,14342,13350,12794,12052,11693,10408,9205,7060,5482,6419,3569,6003,3379,40,5,0
30276,23525,18775,15976,14983,14336,14209,13334,14455,12854,10177,8070,6616,4403,5565,2517,2736,3317,47,0,0
30276,23460,19084,16183,14631,14294,13423,14125,13515,12130,10153,8433,6690,5550,4796,5967,1528,195,35,17,0
30276,23271,18824,16032,14811,14186,13386,12079,11664,12172,11103,8358,8930,6459,2406,4134,832,125,9067,10,0
30276,23243,18672,16577,15459,13766,13343,13054,12654,10503,9744,9482,6736,5256,3691,4044,580,95,47,0,0
30276,23411,18694,15679,15048,14228,13646,13365,12118,11367,10148,10268,7888,6651,6069,6318,3302,595,15,0,0
30276,23454,18099,16257,14720,13769,13376,14153,12626,11825,10602,8519,7286,5524,3287,7121,3134,1143,10,0,0
30276,23238,18229,15718,15423,13815,14250,13979,12306,11498,10020,7156,8197,5064,5494,2546,314,7358,40,0,0
30276,23448,18455,16312,15542,14050,13471,13324,11729,11784,8499,8680,7496,4489,4208,3550,833,187,15,0,0
30276,23407,18570,15191,15196,13495,13577,13379,13012,11603,10897,7147,5871,6996,6529,2756,1288,453,30,5,0
30276,23509,18829,16462,15147,13874,13946,12917,10654,11286,10793,9240,7122,7019,4102,1618,386,133,19759,0,0
30276,23543,18446,16058,14597,14817,13639,12538,13343,11965,12819,10047,7480,5777,3827,2200,6124,1977,30,5,0
30276,23292,18704,16138,15249,13952,14742,13937,11828,11803,9944,9072,6769,5962,4853,3896,913,5056,30,5,0
30276,23429,18550,16114,14394,14541,14093,13294,11952,12057,10420,8415,7254,6478,4416,5760,1229,132,65,0,0
30276,23538,18633,16067,14695,13625,14322,12934,12547,11163,11300,8999,8056,6271,5465,5975,949,142,45,0,0
30276,23274,18412,15834,14702,12992,13958,13957,13476,12084,11604,9719,8835,7389,4531,2287,570,579,6431,5,0
30276,23368,18771,15819,14646,13632,13703,14292,13270,10361,10173,10231,8298,4426,5451,3993,1492,115,35,10,0
30276,23436,18630,16383,15008,14245,13094,13558,12384,12095,10043,9766,8319,6219,5936,6463,2996,155,35,0,0
30276,23185,18276,15909,14819,14358,14184,12255,12907,10296,10018,8074,8827,5385,3980,5114,1802,148,30,0,0
30276,23424,18514,16035,14574,14786,13951,13612,12375,10989,11183,9102,7342,5340,4980,3001,3346,77,45,0,0
30276,23335,18452,16659,14606,14005,13259,13214,13527,9856,10007,9053,9544,5582,5376,5376,2824,627,35,0,0
30276,23390,18560,16344,14350,14078,14494,12765,13304,11957,7781,8615,8061,9891,4658,3142,697,153,62,15,0
30276,23346,18602,16263,14078,13738,13439,12814,11283,11941,10447,8020,8078,4598,5687,2320,3968,142,41,0,0
30276,23417,18739,16349,14335,13618,13509,13506,12819,10614,11395,11199,9278,6650,3845,3134,812,110,45,0,0
30276,23498,18500,16089,14892,14325,13256,13764,12451,11616,11017,10112,7685,5090,6062,3945,353,1606,50,0,0
30276,23490,18633,16189,15149,13326,12560,13483,13129,12260,9633,8617,7250,4372,6283,2755,1523,90,1752,10,0
30276,23351,18268,15504,14243,14193,13776,13056,12744,10108,9977,8849,7948,6847,5274,5373,959,119,35,0,0
30276,23351,18434,15911,14436,13725,13504,13441,11899,11937,9854,9223,6374,7326,7124,4196,5613,153,35,0,0
30276,22920,18318,15996,14487,13455,13360,13372,13167,11581,11049,8641,7334,5154,5183,3498,2967,132,20,5,0
30276,23245,18493,16470,14941,13881,13717,13179,12239,13013,8336,8112,8200,5654,6046,3248,2090,151,40,0,0
30276,23202,18681,16684,15548,14564,12721,13870,13462,11530,11305,7536,6906,8215,4778,5786,3974,140,20,10,0
30276,23303,18272,16482,14687,14064,13565,13149,12976,11068,10245,8262,8861,6385,7467,2154,5103,128,15,5,0
30276,23418,18740,15809,14017,14492,13432,14480,11563,11948,10644,10069,7354,4851,3933,4270,845,2766,30,0,0
30276,23237,18634,15993,15094,14162,13220,12477,13110,11510,10411,8606,7266,8183,5789,2076,3328,136,40,0,0
30276,23451,18355,15764,15322,14495,13030,13361,12567,11426,10144,9389,7647,6189,4723,4899,738,1800,20,0,0
30276,23354,18710,15311,14747,14165,12704,12454,12571,11634,9522,9720,6319,6718,4615,3697,1560,111,55,5,0
30276,23295,18792,16076,14810,14151,14585,14137,13894,10963,10713,8384,7452,6884,6306,5777,2284,134,20,0,0
30276,23404,18845,15786,15166,14326,13994,13601,13163,10621,12038,9753,9072,7680,4592,2109,2293,1554,37,5,0
30276,23272,18508,16330,15283,14372,13839,13460,11249,10946,10290,9207,6371,4638,4297,5033,5124,4724,3990,0,0
30276,23177,18303,15649,14610,14371,13884,13020,11566,11559,10740,9590,8210,6605,4151,2454,2085,144,4380,0,0
30276,23433,18503,16286,14564,14216,13503,13444,12270,10623,10296,9859,7971,5662,4286,4843,1580,830,40,0,0
30276,23214,18285,16503,14223,13948,13963,12927,13067,11176,11389,10825,7219,5626,3776,3520,4315,154,12,5,0
30276,23197,18694,16084,15092,13365,13777,13661,12606,11149,9701,8552,8038,5904,3566,1592,6873,125,35,0,0
30276,23130,18762,15802,14844,14446,14151,13604,13326,10913,10668,11507,8057,7283,6582,3436,2539,163,60,0,0
30276,23299,18226,16285,14266,13573,13358,12371,11514,11629,10399,11375,7817,4931,4433,3485,3257,3067,52,0,0
30276,23142,18705,16097,15047,13777,13510,14007,11190,10511,10680,8615,8507,6024,6116,3645,4644,10151,30,5,0
30276,23430,18568,16069,14355,14869,14732,13382,11583,11360,9266,8432,7549,4978,7435,5541,4212,156,42,10,0
30276,23418,18656,15952,15275,14183,13433,12265,11717,10951,10290,9464,6114,4724,8133,2525,5539,655,20,5,0
30276,23298,18725,16086,15033,13472,14506,13648,12589,10979,10475,9178,8319,6526,5853,3827,317,2899,10,0,0
30276,23297,18788,15849,14336,13550,12986,13501,12586,11674,9004,10752,7098,6082,5444,2376,668,1572,27,5,0
30276,23370,18563,16639,14781,13737,12946,14010,12562,10879,12240,7674,6737,7248,6428,3240,1454,6733,10,0,0
30276,23337,18684,15910,14663,14488,13118,12906,11698,12643,9566,8168,7437,5756,4805,4227,527,124,42,10,0
30276,23193,18847,16034,14504,13790,13908,12088,12822,10797,8833,8295,6996,6187,5826,3388,1413,130,15,5,0
30276,23425,18640,16125,14534,13780,13255,12879,11769,11903,10627,10753,8546,6621,4305,2434,2997,2835,50,10,0
30276,23212,18797,16059,15140,14397,13238,14440,13753,11630,9687,9153,6253,6874,2729,3043,3187,57,20,5,0
30276,23154,18386,16124,15090,15013,13708,14055,12023,11637,10489,7975,6876,4468,4257,4090,1002,134,11193,0,0
30276,23294,18444,15688,14180,14098,14719,12778,11166,11227,12242,9635,7768,6345,3948,5420,2893,139,30,0,0
30276,23273,18560,15697,14920,12633,13361,13113,13123,11404,8736,9685,7845,6055,5630,2481,311,4717,30,0,0
30276,23544,18779,15376,15624,14124,13695,13728,11679,12481,11232,8069,7182,4824,4959,4854,2564,141,21,0,0
30276,23412,18330,16170,14648,14914,13478,12725,12754,12260,11032,9700,7012,5796,5906,5881,305,122,30,5,0
30276,23422,18727,16185,14223,14510,13888,12079,10724,10547,9097,9070,6019,3853,5331,4300,2651,125,60,5,0
30276,23272,18971,15849,14816,13672,12786,13090,12150,11267,10758,9253,6939,5650,5867,3911,1210,143,25,5,0
30276,23258,18479,16155,15076,13978,13784,13555,11634,9945,11296,9111,7325,5090,3874,2124,1847,97,35,5,0
30276,23417,18741,16162,14551,13689,13848,12010,12212,12884,9513,6644,8537,9097,4746,4664,3733,7344,32,0,0
30276,23353,18621,15759,14650,13699,13859,13883,13065,11546,10728,7953,8028,9094,5236,2282,347,164,25,0,0
30276,23521,18665,15719,14071,14234,13305,13128,12559,10296,11525,8198,7469,7629,4275,2535,847,1379,32,0,0
