Lattice3x10092.csv,
10,9,3,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,23342.43,18581.33,16050.24,14805.67,14172.28,13667.05,13226.47,12425.21,11498.49,10391.72,9021.38,7571.8,5946.58,4873.11,3325.38,2281.44,1322.24,322.88,3.34,0.0,
30276,23078,18590,15660,14659,14232,13063,13622,12795,10230,11355,8982,6380,5135,3532,592,1006,82,35,0,0,
30276,23340,18559,16158,14961,14238,13929,13181,12536,13613,11840,8514,9222,5164,2308,4045,1614,129,55,0,0,
30276,23342,18821,16187,14778,14360,14111,12140,12009,11114,10227,11758,5629,5863,5979,2920,719,130,5,0,0,
30276,23287,18632,16282,15428,13626,14086,13804,12724,11353,10334,10039,9172,4071,3006,4885,3285,107,43,7,0,
30276,23239,18552,15998,14700,13798,13228,14220,12094,11224,9699,9991,8207,5568,7552,2210,1566,111,25,20,0,
30276,23547,18683,15784,14702,13806,14178,12761,11365,10117,9493,8502,7430,4006,4067,5810,1053,3302,35,10,0,
30276,23286,18801,15571,14987,14213,14239,13939,12439,12772,12352,10451,7666,4174,5101,1979,1669,8092,30,5,0,
30276,23303,18424,15808,14781,14514,13773,13379,12467,11266,10566,9410,7864,5547,3139,5223,2048,4590,41,0,0,
30276,23360,18398,15931,14811,14827,13568,12596,13462,11057,9979,9189,7453,5769,4559,2631,1701,3230,30,0,0,
30276,23320,19162,16078,15198,13989,13703,12875,11761,12247,10666,9086,10120,5273,4426,731,313,3691,40,5,0,
30276,23492,18358,16284,14655,13753,12452,13152,12880,12245,10599,9656,8189,6759,4027,1590,1012,121,30,5,0,
30276,23313,18685,16701,13762,13888,13162,12560,12383,10322,10153,10411,8379,6329,4039,2760,1007,164,27,5,0,
30276,23449,18608,15649,14233,14619,13960,12577,12632,11519,10789,7225,6774,7058,5632,3276,473,179,35,0,0,
30276,23329,18550,15730,14790,14503,13707,13069,12617,12096,8619,9214,7348,5684,6240,3089,942,134,45,0,0,
30276,23409,18731,16524,14296,14349,14491,14012,10764,11526,10990,9870,6334,5532,4368,1778,1457,130,25,5,0,
30276,23491,18762,16297,14300,13714,13856,13292,11969,11305,9896,7033,7868,7507,5349,2175,2019,821,45,5,0,
30276,23082,18514,15785,15018,14528,13222,13193,13548,11906,9934,8036,5699,8262,5131,6199,274,1304,41,5,0,
30276,23020,18216,15881,14975,14428,13709,12530,12556,11920,10160,7960,7223,7313,2686,1809,1886,134,35,5,0,
30276,23150,18680,16280,14786,14390,13660,12274,12646,10668,11929,8906,9174,5544,4616,2003,1357,143,35,0,0,
30276,23413,18513,16170,15152,14545,14036,12594,14074,9392,10375,9062,8037,6043,5861,4645,286,126,45,5,0,
30276,23421,18542,15979,14590,14631,13632,14266,13193,12242,10622,8464,5969,5914,3987,4775,3153,149,30,0,0,
30276,23232,18441,16114,14481,14286,13563,14450,13470,11512,9651,8431,7374,6553,3035,2107,2209,132,35,0,0,
30276,23500,18583,16461,15589,13711,13910,14282,12342,11089,11589,8765,6157,7117,2773,2061,274,95,60,0,0,
30276,23386,18571,16140,14771,13266,13537,13749,13151,11724,10311,10818,6508,5782,6142,1829,2546,115,32,10,0,
30276,23304,18090,15716,14538,14712,13296,13325,12030,10886,11151,8072,7756,6994,4889,2451,2095,93,49,10,0,
30276,23292,18300,15996,15229,14010,13763,12421,12606,12090,11054,9454,7583,7082,3499,2743,1559,2294,25,10,0,
30276,23466,18396,15798,14895,13504,14108,12009,13401,11717,10090,9737,9089,8122,4680,5336,285,113,5,0,0,
30276,23287,19021,16111,14368,14173,13621,11611,11638,11530,10975,9570,8442,5182,6533,3242,4424,1810,25,0,0,
30276,23330,18732,16050,14397,14126,14178,13922,11687,11646,10994,10082,5396,6715,5528,1482,3626,161,63,0,0,
30276,23489,18254,16346,15179,13040,14356,13119,11951,11350,10296,8521,9553,9405,5461,1621,2732,132,26,0,0,
30276,23269,18841,15702,14851,14850,14043,14364,13635,11182,10136,9453,8103,5575,6077,4316,6502,95,4535,5,0,
30276,23362,18592,16298,14351,13786,13861,12748,12386,11127,9878,9160,8646,7304,4084,3226,346,3249,35,0,0,
30276,23387,18557,15660,14577,13741,13122,13592,11395,10160,10063,8477,6817,5277,6201,2808,1058,2511,32,0,0,
