Lattice123x123.csv,
10,9,3,0,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120,
15129.0,12089.615,9974.98,8432.595,7180.46,6200.555,5301.62,4496.4,3753.795,3001.99,2360.195,1769.425,1264.745,864.925,564.13,330.46,169.235,72.025,17.455,1.39,0.0,
15129,12130,9999,8594,7145,6132,5676,4857,3519,2933,2437,1681,1310,850,563,315,221,91,15,0,0,
15129,12000,10022,8587,7055,6585,5191,4408,3857,3235,2223,1682,1284,863,567,293,153,70,25,5,0,
15129,12025,9973,8383,7306,5926,5393,4560,3408,3129,2324,1754,1363,830,617,333,134,48,10,5,0,
15129,12194,10284,8617,7082,6378,5096,4407,3597,2914,2421,1739,1313,908,531,361,168,97,21,0,0,
15129,12106,9977,8411,7108,6171,5144,4553,3645,2918,2379,1556,1357,864,595,302,152,76,20,5,0,
15129,12023,10095,8539,7422,6291,5470,4359,3913,2676,2253,1886,1423,764,487,294,136,56,25,0,0,
15129,11971,9941,8250,7526,6187,5162,4544,3566,3246,2325,1879,1211,814,517,352,138,58,25,0,0,
15129,12105,10000,8457,7341,6181,5625,4367,3916,2783,2428,1772,1149,832,650,397,152,43,5,0,0,
15129,12101,9881,8289,7171,6004,5269,4863,3795,2627,2517,1728,1141,1068,604,290,180,93,5,10,0,
15129,11965,9844,8580,7233,6086,5317,4535,3761,3116,2414,1710,1033,1024,561,375,146,76,10,5,0,
15129,12058,9923,8552,7219,6256,5152,4315,3711,3086,2325,1718,1208,890,458,312,177,40,10,0,0,
15129,12190,10004,8601,7338,6082,5448,4354,3358,3159,2254,1868,1203,1088,502,325,184,45,25,0,0,
15129,12111,9855,8541,7232,6417,4947,4819,3971,2991,2374,1736,1275,853,523,274,148,83,20,0,0,
15129,11991,9868,8252,6995,6421,5291,4496,3497,3172,2227,1841,1340,744,604,255,157,80,5,0,0,
15129,12065,10041,8429,7322,6242,5148,4494,3729,2897,2138,1754,1384,907,658,282,186,71,48,0,0,
