Lattice123x123.csv,,,,,,,,,,,,,,,,,,,,
18,17,13,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,11698.59,8890.15,6718.01,5153.95,3978.18,3067.52,2373.39,1826.17,1352.95,972.5,665.92,420.28,242.94,129.86,54.42,22.48,4.78,0.55,0.05,0
15129,11716,9060,6686,4990,3807,2945,2191,1877,1309,870,755,354,218,135,45,43,5,0,0,0
15129,11680,8782,6741,4888,3891,3014,2610,1925,1416,1082,690,410,224,111,36,20,0,5,0,0
15129,11671,8839,6909,5297,4024,3224,2505,1920,1380,952,668,462,241,138,63,20,5,0,0,0
15129,11687,8930,6757,5038,3734,2944,2418,1758,1481,960,639,458,183,123,40,15,0,0,0,0
15129,11726,8691,6652,5025,4217,3070,2329,1843,1427,938,611,407,291,116,30,10,0,0,0,0
15129,11603,8836,6616,5292,4045,3138,2244,1762,1247,858,692,464,273,129,75,33,5,0,0,0
15129,11609,8827,6787,5383,4193,3176,2349,1733,1410,967,619,380,207,146,58,25,5,0,0,0
15129,11775,8848,6487,5217,3942,3046,2228,2012,1341,1018,799,356,265,140,40,30,15,0,0,0
15129,11601,8885,6591,5092,4049,3146,2353,1979,1329,1046,670,395,200,118,30,38,5,0,0,0
15129,11730,8736,6854,4954,3987,2976,2358,1787,1379,912,606,388,247,108,20,30,5,0,0,0
15129,11642,8777,6309,5264,4176,3191,2515,1824,1267,975,681,412,233,119,45,15,10,0,0,0
15129,11702,8863,6774,5169,3816,3076,2176,1843,1393,951,628,367,268,110,78,15,0,0,0,0
15129,11656,8780,6626,5149,4041,2940,2312,1932,1424,1030,615,469,235,85,53,15,0,0,0,0
15129,11781,8963,6699,5269,3935,2868,2274,1906,1359,977,718,386,196,187,56,20,5,5,0,0
15129,11621,9037,6838,5322,3726,2746,2494,1687,1473,1081,623,402,285,169,60,20,0,0,0,0
15129,11738,8600,6818,5029,3727,3165,2321,1778,1380,905,607,432,238,100,65,20,0,0,0,0
15129,11713,8758,6792,5059,3956,3048,2290,1886,1334,991,557,429,222,126,79,5,0,0,0,0
15129,11794,8920,6908,5176,3733,3020,2264,1759,1431,963,717,408,259,140,55,20,10,0,0,0
15129,11830,9046,6541,5093,4001,3181,2170,1861,1343,954,632,466,236,154,63,40,0,0,0,0
15129,11851,9030,6483,5172,3994,2988,2115,1713,1425,1044,716,403,243,138,92,35,5,0,0,0
15129,11792,8953,6990,5204,3999,3437,2413,1960,1389,981,605,485,248,118,20,20,5,0,0,0
15129,11692,8870,6710,5188,4002,3198,2354,1831,1357,889,706,426,264,119,43,15,0,0,0,0
15129,11691,9000,6586,5258,4162,2793,2354,1919,1267,1050,680,445,253,130,63,20,15,0,0,0
15129,11720,8997,6806,5097,4069,3080,2426,1823,1335,993,562,431,237,115,43,48,15,5,0,0
15129,11744,8893,6685,5107,3995,2928,2283,1937,1353,1022,771,411,201,95,53,10,10,0,0,0
15129,11664,8898,6640,5281,4105,3008,2334,1702,1420,993,681,476,183,161,48,40,5,0,0,0
15129,11725,8947,6501,5045,3878,3384,2419,1991,1392,841,716,385,250,162,25,20,0,0,0,0
15129,11597,9130,6746,5317,4073,3053,2340,1848,1342,961,762,388,282,152,43,35,0,0,0,0
15129,11692,8889,6655,5232,4204,3135,2306,1705,1347,876,635,366,271,128,55,15,0,0,0,0
15129,11762,8864,6898,5036,3769,3083,2336,1796,1379,1095,656,391,247,141,30,15,5,0,0,0
15129,11662,8915,6831,5049,3940,3067,2396,1765,1242,966,741,470,304,166,74,5,10,0,0,0
15129,11684,8844,6773,5071,3815,3158,2517,1874,1316,805,603,409,230,106,50,15,0,0,0,0
15129,11579,8875,6742,5417,3941,3031,2513,1795,1423,1050,708,372,293,125,58,58,15,0,0,0
15129,11613,8990,6851,4932,4000,3180,2440,1781,1320,1020,603,429,281,114,35,20,5,0,0,0
15129,11617,8718,6652,5259,3909,3269,2508,1656,1516,896,644,473,237,98,85,10,0,0,0,0
15129,11716,8956,6752,5172,3838,3043,2465,1832,1345,930,688,519,291,120,50,15,0,0,0,0
15129,11674,8778,6703,5187,3695,3018,2327,1853,1359,975,658,494,209,91,58,10,15,0,0,0
15129,11718,8890,7034,5201,4049,3217,2217,1758,1171,893,681,413,296,162,38,25,0,0,0,0
15129,11625,8888,6443,5240,4165,3156,2398,1746,1477,928,635,474,241,149,40,43,10,0,0,0
15129,11775,8906,6600,5155,4055,3105,2381,1963,1504,1019,711,418,194,167,43,20,0,5,0,0
15129,11770,9027,6803,5120,4023,2942,2266,1828,1384,1116,694,435,274,121,60,10,5,0,0,0
15129,11682,8760,6425,5146,3792,2954,2189,1824,1297,1004,734,457,234,147,65,15,0,0,0,0
15129,11613,8974,6848,5072,4260,2823,2511,1957,1358,941,720,419,238,126,40,10,8,0,0,0
15129,11637,8824,6625,5239,3908,3198,2474,1936,1357,1057,565,401,206,106,45,25,5,0,0,0
15129,11835,8704,6848,5039,4048,3248,2127,1935,1358,993,601,347,240,113,38,40,0,0,0,0
15129,11620,8807,6774,5149,3917,2963,2237,2003,1317,984,598,414,231,154,88,25,5,0,0,0
