Lattice3x10092.csv,
18,17,13,0,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260,
30276.0,23093.35,17340.02,13069.57,9965.23,7669.53,5967.36,4642.05,3560.04,2665.53,1915.59,1298.45,842.05,502.3,257.33,114.3,45.15,9.99,1.6,0.2,0.0,
30276,23111,17289,13147,10295,7386,6198,4896,3510,2742,1886,1401,887,493,199,105,35,10,5,0,0,
30276,23019,17028,12817,10049,7594,5937,4684,3665,2590,1862,1195,884,506,262,133,50,10,0,0,0,
30276,23147,17273,13150,9959,7838,5943,4697,3527,2811,1874,1263,878,513,258,105,65,5,0,0,0,
30276,22967,17301,13141,10044,7654,5995,4624,3816,2512,1827,1383,890,515,291,110,45,27,5,0,0,
30276,23336,17640,13163,9689,7493,5874,4714,3644,2852,1896,1440,910,651,234,164,30,5,0,0,0,
30276,23103,17370,13137,10019,7589,6056,4633,3545,2681,1930,1374,942,479,246,106,50,10,0,0,0,
30276,23049,17187,12941,9882,7720,5967,4397,3525,2777,1931,1213,883,570,290,128,40,10,0,0,0,
30276,23135,17119,12875,9890,7534,6109,4586,3557,2700,1972,1293,906,525,202,197,22,0,5,0,0,
30276,23122,17059,12954,9699,7506,5789,4704,3425,2666,1823,1423,857,500,249,131,57,10,0,0,0,
30276,23048,17358,13137,10111,7399,5843,4533,3668,2528,1797,1376,817,481,228,90,35,0,5,0,0,
30276,22968,17303,13330,10022,7761,5922,4290,3538,2555,1952,1407,857,559,266,116,42,15,0,0,0,
30276,22997,17476,13119,9971,7568,5902,5004,3447,2755,2005,1390,791,558,219,122,50,20,0,0,0,
30276,23061,17365,13077,9828,7537,5879,4868,3532,2815,2008,1250,735,552,282,111,50,25,5,0,0,
30276,23057,17261,13067,9622,7708,5977,4778,3695,2477,1907,1250,894,593,299,161,55,10,0,0,0,
30276,23141,17182,13194,10189,7582,6231,4812,3705,2499,2111,1351,802,466,198,125,55,12,5,0,0,
30276,23061,17419,13124,10077,7539,5885,4862,3599,2850,2048,1190,744,468,290,120,20,5,0,0,0,
30276,23195,17316,13135,10269,7745,6006,4530,3195,2753,2052,1407,846,425,261,80,20,10,5,0,0,
30276,23058,17445,13060,9958,7879,5730,4285,3488,2690,1838,1241,983,526,241,122,32,15,0,0,0,
30276,22998,17246,13161,9943,7873,5623,4554,3542,2605,2028,1386,851,533,307,115,35,5,5,0,0,
30276,23118,17527,13103,10110,7617,5849,4606,3898,2610,2155,1242,886,425,277,112,57,5,0,0,0,
30276,23205,17508,13386,9690,7612,5712,4503,3430,2435,1920,1259,788,524,287,143,70,10,5,0,0,
30276,22842,17334,13138,10032,7612,5854,4752,3499,2843,1780,1180,799,577,252,139,39,15,0,0,0,
30276,23100,17510,13124,9772,7947,6059,4631,3732,2499,1901,1360,715,521,231,113,52,10,0,0,0,
30276,23006,17079,12884,9861,7969,5800,4795,3362,2585,1697,1253,819,534,247,119,35,15,0,0,0,
30276,23055,17328,13123,9746,7657,5857,4543,3498,2578,1958,1360,865,435,268,155,78,5,0,0,0,
30276,22965,17507,13054,10098,7323,5901,4883,3382,2859,1986,1381,787,580,233,145,30,5,0,0,0,
30276,23198,17493,13087,9598,7810,5903,4474,3310,2639,1917,1329,848,486,262,97,42,10,0,0,0,
30276,22967,17309,12996,9706,7703,6060,4548,3588,2562,1750,1283,854,518,226,83,40,5,0,0,0,
30276,23125,17166,12877,10176,7993,6103,4816,3414,2616,1808,1246,916,550,261,112,42,15,0,0,0,
30276,23185,17249,13355,9944,7802,5878,4716,3448,2868,1879,1245,868,520,185,95,64,25,0,0,0,
30276,23053,17637,13167,10125,7902,5989,4442,3570,2630,1914,1178,794,551,262,114,44,15,0,0,0,
30276,23108,17181,13250,9780,7773,6118,4717,3578,2578,1842,1314,651,455,278,75,45,5,0,0,0,
30276,23038,17260,13039,9592,7891,5801,4676,3446,2696,2008,1269,778,512,276,157,55,0,5,0,0,
30276,22914,17613,12570,10003,7573,6157,4994,3476,2727,1938,1197,782,542,269,105,30,5,10,0,0,
30276,23035,17291,13302,9995,7313,6118,4490,3446,2767,1890,1319,904,523,288,87,40,0,10,0,0,
30276,23197,17395,13021,10025,7853,5841,4558,3404,2720,1948,1383,792,485,230,154,48,15,5,0,0,
30276,23047,17074,13172,9684,7551,6096,4570,3566,2865,1870,1314,879,465,235,126,50,10,0,0,0,
30276,23100,17764,13132,9874,7785,6160,4716,3807,2881,1875,1240,833,437,252,100,45,15,0,0,0,
30276,23113,17203,12838,10234,7835,6118,4616,3529,2614,1968,1161,723,416,293,100,30,0,0,0,0,
30276,23097,17303,12999,10072,7518,5946,4437,3222,2720,2033,1318,815,553,226,72,60,10,0,0,0,
30276,23115,17334,13136,10091,7365,6191,4829,3756,2592,1964,1239,871,500,215,95,75,10,0,0,0,
30276,23124,17476,13153,10118,7805,6253,4415,3607,2667,1907,1276,801,563,231,107,40,10,10,0,0,
30276,23287,17440,13041,9973,7736,5962,4473,3613,2801,1866,1354,856,492,253,95,35,15,5,0,0,
30276,23131,17459,13220,9796,7761,6213,4881,3701,2563,1840,1450,796,493,237,137,38,5,0,0,0,
30276,23098,17261,12764,9768,7618,5529,4702,3376,2932,1897,1276,883,548,284,105,45,20,0,0,0,
30276,23065,17084,13217,9985,7849,5928,4694,3479,2670,1825,1323,956,499,291,140,79,10,0,0,0,
30276,23230,17458,12784,10032,7831,6105,4555,3598,2788,1915,1338,786,547,237,90,70,15,0,0,0,
30276,23125,17282,13116,10141,7915,6189,4586,3681,2668,1834,1293,843,475,362,120,50,0,5,0,0,
30276,23158,17585,12994,10043,7524,5706,4533,3647,2797,1835,1466,1034,591,271,102,47,0,0,0,0,
30276,23129,17019,12918,10251,7477,5911,4759,3441,2669,1865,1316,852,406,295,147,55,10,5,0,0,
30276,23045,17331,13124,9775,7780,6217,4685,3472,2603,1967,1235,783,404,306,110,45,15,5,0,0,
30276,23120,17011,13164,10050,7582,6399,4665,3688,2603,2089,1255,927,483,276,99,47,10,5,0,0,
30276,22894,17309,13155,9981,7781,6097,4492,3566,2479,1800,1340,823,508,316,124,45,10,0,0,0,
30276,22839,17456,12948,9664,7722,6045,4642,3501,2648,1997,1299,916,521,226,82,30,5,5,0,0,
30276,23132,17214,13079,10092,7735,6227,4477,3431,2634,1966,1213,792,534,263,124,25,5,5,0,0,
30276,23106,17481,13263,9926,7412,6081,4293,3566,2504,1871,1351,891,518,264,93,40,10,0,0,0,
30276,23198,17437,12935,10219,7912,5825,4644,3420,2814,2054,1317,938,453,421,105,40,0,0,0,0,
30276,23042,17412,12836,10296,7626,6124,4540,3603,2769,2132,1339,789,439,219,126,49,10,0,0,0,
30276,22998,17389,13059,9882,7622,5735,4643,3418,2676,1927,1336,766,466,216,127,40,5,5,0,0,
30276,23271,17440,12913,10117,7475,6023,4516,3423,2722,1843,1352,830,442,183,97,40,22,0,0,0,
30276,22974,17421,13434,9841,7964,5895,4612,3563,2674,1760,1238,888,579,238,88,35,10,0,0,0,
30276,23041,17418,13139,10113,7937,5614,4361,3688,2513,1941,1345,871,499,215,132,50,10,0,0,0,
30276,23051,17359,12974,10264,7652,6231,4636,3330,2680,1960,1207,836,471,274,144,40,0,0,0,0,
30276,23273,17265,12913,9878,7708,5979,4671,3505,2821,1975,1223,904,409,214,119,30,8,0,0,0,
30276,23060,17295,12893,10051,7569,6200,4691,3991,2744,2068,1302,787,642,308,136,40,10,0,0,0,
30276,23088,17297,13262,10087,7553,6325,4893,3730,2753,1991,1440,887,549,229,85,38,5,0,0,0,
30276,23096,17381,13038,10077,7527,5723,4662,3535,2774,1844,1355,767,570,212,179,43,27,0,0,0,
30276,23268,17114,12924,9617,7915,5938,4675,3402,2378,1858,1295,930,458,252,97,67,15,0,0,0,
30276,23163,17651,12944,9917,7380,5919,4629,3581,2468,1901,1327,975,502,279,129,75,10,0,0,0,
30276,23091,17474,12997,9831,7651,5976,4861,3844,2821,1900,1273,730,444,248,75,35,5,0,0,0,
30276,23102,16996,13058,10084,7666,5946,4916,3614,2467,1963,1375,841,511,166,133,30,5,0,0,0,
30276,23124,17390,12774,9978,7507,5735,4679,3641,2848,1929,1250,843,572,230,104,67,35,0,0,0,
30276,22972,17263,13059,10086,8115,6273,4726,3477,2612,1911,1248,825,476,296,75,58,15,0,0,0,
30276,23049,17332,13207,9625,7825,5811,4673,3804,2730,2008,1313,808,608,146,131,45,5,5,0,0,
30276,23133,17442,13052,10172,7532,6192,4669,3534,2605,1893,1228,928,434,270,104,30,10,5,0,0,
30276,22982,17154,13132,10047,8028,5733,4678,3562,2637,1893,1386,838,407,224,79,37,10,0,0,0,
30276,23094,17194,12908,9990,7635,5891,4868,3571,2458,1792,1282,680,468,340,91,30,5,0,0,0,
30276,23170,17329,13075,9570,7532,5892,4688,3496,2753,1838,1231,787,413,247,126,37,20,0,0,0,
30276,23220,17342,13131,9678,7600,5707,4426,3537,2542,1829,1296,781,459,266,107,63,0,0,0,0,
30276,23136,17401,13130,9989,7322,5892,4307,3530,2772,2094,1228,854,441,273,119,15,5,0,0,0,
30276,23119,17280,13209,9905,8019,6180,4775,3681,2527,1759,1284,916,506,247,80,55,10,5,0,0,
30276,23106,17533,12910,9834,7554,5913,4796,3546,2584,1966,1312,800,533,264,85,32,0,0,0,0,
30276,23047,17390,12662,9990,7952,5895,4673,3785,2541,1928,1293,794,512,289,86,40,5,0,0,0,
30276,23204,17212,13123,9858,7502,5707,4608,3652,2577,1844,1359,857,518,234,129,37,10,5,0,0,
30276,23068,17166,13516,10097,7647,5797,4503,3683,2771,2008,1216,932,573,262,90,60,30,5,5,0,
30276,23059,17493,13076,10255,7770,5710,4535,3525,2756,1781,1352,863,466,291,153,55,13,0,0,0,
30276,23140,17506,12970,10034,7585,5796,4639,3635,2571,1865,1356,966,468,309,154,43,5,0,0,0,
30276,23040,17063,13336,9766,7546,6254,4717,3551,2782,1960,1330,833,490,247,117,35,10,0,0,0,
30276,23113,17292,12724,9903,7629,6066,4504,3907,2633,1871,1191,772,481,286,110,68,20,0,0,0,
30276,23032,17297,12955,10214,7571,5856,4442,3650,2621,1817,1331,740,483,258,144,67,5,0,0,0,
30276,23306,17355,12859,9881,7654,5927,4954,3401,2678,1849,1116,766,403,247,108,30,0,0,0,0,
30276,23092,17414,12900,10347,7556,5944,4462,3606,2661,1913,1315,928,571,225,136,40,20,5,0,0,
30276,23197,17458,13537,10115,7183,5901,4736,3559,2711,1982,1230,808,501,249,103,15,10,0,0,0,
30276,23057,17410,12994,9765,7727,5864,4540,3574,2560,1865,1127,827,544,223,115,55,5,5,5,0,
30276,23133,17626,12958,10173,7633,5861,4662,3483,2710,1928,1313,746,576,274,75,72,15,0,0,0,
30276,23065,17440,13118,9942,7800,5931,4415,3412,2705,2006,1290,866,540,240,164,25,5,0,0,0,
