Lattice3x5043.csv,,,,,,,,,,,,,,,,,,,,
13,12,8,0,,,,,,,,,,,,,,,,,
0,756,1512,2268,3024,3780,4536,5292,6048,6804,7560,8316,9072,9828,10584,11340,12096,12852,13608,14364,15120
15129,11550.55,8680.49,6518.66,4976.6,3848.22,2965.53,2324.95,1766.55,1324.15,964.42,653.29,424.07,244.72,129.84,57.97,20.02,4.47,0.92,0,0
15129,11605,8678,6652,4986,3876,2818,2334,1847,1342,1004,707,371,271,153,70,15,5,0,0,0
15129,11597,8635,6666,5015,3701,3075,2348,1905,1459,875,713,500,324,125,50,15,5,0,0,0
15129,11572,8656,6630,4904,3855,3119,2321,1688,1381,939,581,439,265,89,59,25,0,0,0,0
15129,11478,8607,6490,4902,3696,2994,2276,1707,1369,994,670,448,232,132,75,20,0,5,0,0
15129,11514,8657,6819,5026,3900,3201,2223,1898,1218,980,607,476,291,122,60,25,0,0,0,0
15129,11585,8821,6557,5038,3968,3017,2142,1663,1321,1008,639,476,278,164,37,10,0,0,0,0
15129,11548,8702,6531,4821,3788,2983,2303,1735,1409,928,699,439,252,103,105,37,5,0,0,0
15129,11523,8719,6596,4911,4074,2904,2258,1796,1241,850,631,441,223,149,52,30,5,0,0,0
15129,11705,8904,6193,4889,4052,2778,2458,1734,1193,982,713,370,268,145,40,25,0,0,0,0
15129,11600,8909,6352,4913,3915,3073,2297,1744,1348,1004,711,392,223,119,70,20,5,5,0,0
15129,11512,8626,6625,5068,3722,2854,2262,1767,1302,1052,721,432,251,58,55,5,0,0,0,0
15129,11463,8567,6557,4971,4101,2964,2496,1837,1349,1089,488,416,222,147,72,5,5,0,0,0
15129,11386,8634,6656,4974,3792,2811,2227,1879,1211,993,743,450,256,120,15,10,0,5,0,0
15129,11602,8704,6659,4873,3872,2838,2349,1713,1316,961,682,338,251,125,52,15,5,0,0,0
15129,11501,8731,6319,4926,3922,2790,2489,1889,1209,912,637,370,277,135,25,24,5,0,0,0
15129,11527,8469,6463,5004,3745,2898,2279,1685,1363,894,572,372,202,150,73,25,10,0,0,0
15129,11643,8721,6459,4840,3893,2927,2442,1783,1358,955,671,402,280,114,58,5,0,0,0,0
15129,11508,8671,6422,4908,3560,2988,2184,1695,1264,981,690,398,177,114,53,5,5,0,0,0
15129,11408,8807,6244,4938,3919,2930,2321,1763,1233,961,719,480,229,159,57,30,5,5,0,0
15129,11513,8701,6681,5053,3726,3042,2305,1741,1417,879,593,443,233,170,87,14,0,5,0,0
15129,11531,8723,6396,5390,3976,3021,2083,1882,1411,887,660,383,172,157,40,30,10,0,0,0
15129,11545,8428,6493,5182,4019,2979,2338,1804,1342,942,718,473,214,113,55,5,5,0,0,0
15129,11607,8513,6648,5181,3816,2827,2307,1712,1174,972,578,468,240,92,45,23,5,5,0,0
15129,11599,8549,6585,4977,3870,3070,2166,1763,1220,1042,683,451,220,173,60,15,5,0,0,0
15129,11592,8347,6590,5041,3845,2913,2324,1638,1350,1022,606,435,273,80,45,35,5,0,0,0
15129,11555,8948,6471,4969,3699,2946,2372,1692,1346,935,592,499,277,137,47,15,0,0,0,0
15129,11439,8537,6615,5135,3920,2943,2297,1819,1131,827,665,408,283,163,65,5,0,0,0,0
15129,11552,8739,6450,5028,3961,2902,2408,1629,1295,903,607,493,286,120,82,15,0,0,0,0
15129,11584,8726,6542,4886,3750,2932,2204,1812,1370,923,689,466,324,136,50,15,5,0,0,0
15129,11520,8648,6318,4884,3987,3001,2401,1724,1370,890,726,473,275,130,87,25,0,0,0,0
15129,11584,8545,6879,5082,3899,3087,2334,1808,1347,898,690,399,288,104,54,10,0,5,0,0
15129,11577,8822,6484,4939,3822,2940,2189,1724,1433,960,576,463,205,136,52,15,0,0,0,0
15129,11606,8856,6453,4979,3639,2939,2423,1895,1233,1042,689,456,251,149,62,45,5,5,0,0
15129,11597,8981,6513,4792,3672,3061,2366,1833,1343,877,639,363,223,133,65,14,5,5,0,0
15129,11542,8610,6299,5264,3572,3158,2418,1820,1351,893,631,402,183,129,72,10,0,0,0,0
15129,11595,8590,6351,4934,3858,2852,2431,1690,1342,866,690,357,249,95,52,35,5,0,0,0
15129,11480,8809,6500,5064,4036,2946,2220,1890,1293,929,604,467,222,155,58,15,10,0,0,0
15129,11443,8691,6610,4777,3896,2872,2051,1698,1380,1000,603,394,228,152,59,15,0,0,0,0
15129,11586,8773,6399,4770,3596,2789,2449,1759,1270,930,721,412,252,146,40,30,0,0,0,0
15129,11573,8727,6667,4871,3822,3058,2254,1983,1227,996,692,486,204,115,56,25,5,0,0,0
15129,11685,8773,6372,5002,3978,2864,2226,1778,1320,1013,686,389,238,159,88,40,5,0,0,0
15129,11597,8607,6390,4961,3808,2980,2328,1794,1274,931,562,428,266,133,69,25,0,0,0,0
15129,11578,8708,6599,5011,4027,2721,2232,1717,1210,892,655,410,221,115,65,20,0,0,0,0
15129,11482,8695,6260,4899,3741,2963,2485,1823,1336,1044,597,471,209,113,56,43,10,5,0,0
15129,11610,8558,6599,4948,3707,2765,2432,1664,1367,930,671,414,264,115,55,15,15,0,0,0
15129,11500,8714,6604,5017,3741,3127,2151,1745,1231,904,636,468,211,96,45,20,0,0,0,0
15129,11621,8705,6559,4987,3629,2668,2352,1800,1262,1022,652,356,241,133,47,20,5,0,0,0
15129,11596,8670,6312,5101,3728,3067,2291,1794,1509,1037,654,331,250,109,86,15,5,0,0,0
15129,11589,8820,6463,5026,3996,3025,2283,1567,1558,948,605,446,298,141,50,20,0,5,0,0
15129,11494,8573,6660,4846,4062,3076,2496,1785,1359,935,691,413,316,95,73,20,12,0,0,0
15129,11561,8769,6617,4742,4044,3213,2499,1854,1180,1040,672,436,229,145,50,10,15,0,0,0
15129,11551,8557,6386,4990,3879,2994,2295,1842,1171,902,576,423,220,116,65,20,0,0,0,0
15129,11652,8775,6379,5084,3627,2943,2306,1784,1479,998,712,478,244,176,35,15,20,0,0,0
15129,11540,8542,6493,4868,4222,2985,2480,1764,1326,958,616,519,231,165,50,10,15,0,0,0
15129,11620,8554,6429,4865,3729,2957,2415,1573,1240,1011,629,403,212,124,58,17,5,0,0,0
15129,11430,8644,6598,4940,3811,2903,2348,1708,1298,1063,629,362,255,147,85,15,0,0,0,0
15129,11571,8445,6599,5035,3952,3001,2429,1630,1238,894,722,401,198,154,70,20,10,5,0,0
15129,11579,8788,6543,4940,3806,2947,2116,1779,1262,964,589,365,277,152,37,37,0,0,0,0
15129,11639,8720,6801,5074,3823,2965,2348,1798,1234,943,715,404,218,158,76,15,5,0,0,0
15129,11587,8653,6693,4879,3951,2911,2289,1694,1268,936,731,477,230,130,73,20,0,0,0,0
15129,11616,8658,6271,5031,3826,2838,2557,1944,1367,953,580,461,260,150,65,20,5,0,0,0
15129,11522,8552,6741,4866,4054,2809,2272,1659,1312,1049,647,446,287,124,65,15,5,0,0,0
15129,11535,8742,6564,5090,3830,2926,2219,1662,1413,1047,732,405,227,203,60,15,0,0,0,0
15129,11555,8831,6556,4893,3908,3046,2434,1709,1229,980,657,555,242,126,45,25,5,5,0,0
15129,11504,8709,6386,5054,3798,3142,2266,1816,1320,948,635,476,296,104,48,15,0,0,0,0
15129,11538,8702,6476,5093,3802,3068,2320,1571,1281,1017,664,347,163,103,47,15,10,0,0,0
15129,11465,8537,6531,4908,3731,3095,2342,1755,1381,1061,532,416,303,128,55,30,5,5,0,0
