Lattice3x10092.csv,,,,,,,,,,,,,,,,,,,,
13,12,8,0,,,,,,,,,,,,,,,,,
0,1513,3026,4539,6052,7565,9078,10591,12104,13617,15130,16643,18156,19669,21182,22695,24208,25721,27234,28747,30260
30276,23092.46,17320.26,13040.42,9907.37,7696.91,5952.33,4644.64,3530.23,2659.43,1930.59,1306.4,832.87,488.01,251.77,118.45,44.54,10.21,1.25,0,0
30276,22948,17346,13168,9894,7681,5985,4820,3469,2749,2028,1261,788,428,318,134,42,10,0,0,0
30276,23208,17163,12879,9847,8054,6076,4515,3616,2649,1930,1301,905,511,199,55,10,5,0,0,0
30276,23098,17265,12815,10012,7889,5838,4853,3438,2767,1779,1331,690,437,218,160,63,30,0,0,0
30276,23159,17255,12923,9569,7648,6038,4849,3727,2539,1953,1189,722,462,306,118,15,0,0,0,0
30276,23103,17419,13029,10155,7876,6154,4572,3405,2570,2015,1305,800,446,260,147,45,10,5,0,0
30276,23178,17316,12792,9972,7391,5683,4709,3694,2608,1961,1407,928,458,283,133,50,15,0,0,0
30276,23099,17364,12938,9889,7733,5839,4372,3147,2868,1891,1313,837,499,256,130,20,15,0,0,0
30276,22986,17537,12939,10102,7541,5893,4321,3444,2698,1889,1320,839,452,267,85,57,20,0,0,0
30276,23040,17359,13210,9617,7629,6039,4695,3533,2590,1889,1299,717,461,192,67,75,0,0,0,0
30276,23019,17084,13062,10261,7576,5798,4709,3634,2554,2069,1280,777,632,252,103,47,5,5,0,0
30276,23133,17345,12771,10225,7497,6280,4771,3424,2944,1806,1379,791,474,310,154,25,15,0,0,0
30276,23147,17218,12912,9488,7568,6020,4578,3324,2717,1853,1254,816,470,328,127,35,10,0,0,0
30276,22851,16855,13172,10041,7352,5797,4540,3564,2846,2135,1320,783,437,232,85,54,10,0,0,0
30276,22938,17167,13078,10046,7873,5974,4944,3551,2723,1790,1319,850,476,225,105,65,5,0,0,0
30276,23169,17026,13084,10098,8026,5834,4662,3676,2657,1922,1357,868,417,245,108,30,20,0,0,0
30276,23291,17278,13208,9841,7561,5872,4783,3603,2822,1856,1324,823,425,294,103,72,0,0,0,0
30276,23211,17103,12915,9878,7523,5825,4543,3832,2752,2044,1372,796,424,211,120,25,5,0,0,0
30276,23077,17380,13454,9628,8043,5817,4509,3542,2647,1771,1280,934,430,298,85,50,20,0,0,0
30276,23061,17300,13075,9917,7482,5848,4697,3283,2636,2043,1284,812,570,274,161,42,10,5,0,0
30276,23161,17091,12812,9667,7776,5905,4734,3304,2669,1891,1274,855,500,286,101,20,10,0,0,0
30276,23089,17343,13093,9769,7480,5794,4703,3694,2693,1831,1209,867,415,221,137,40,10,5,0,0
30276,23110,17372,12933,9995,7678,5901,4453,3481,2801,2034,1199,781,453,291,129,32,10,0,0,0
30276,23120,17457,13513,9701,7364,5894,4594,3638,2588,1919,1254,927,461,225,135,50,5,10,0,0
30276,22991,17411,12986,9870,7530,6218,4547,3584,2499,1955,1275,723,516,228,180,30,15,5,0,0
30276,22966,17323,13180,10211,7843,6017,4615,3643,2525,1896,1185,835,523,256,144,43,10,5,0,0
30276,23071,17595,13004,9975,7465,6010,4638,3547,2766,1935,1107,852,524,208,97,62,0,5,0,0
30276,23140,17048,12980,10128,7788,6080,4623,3518,2766,1881,1261,844,525,191,124,25,5,0,0,0
30276,23123,17370,13146,10045,7513,5789,4739,3699,3047,1878,1421,848,405,245,92,40,15,0,0,0
30276,23160,17484,13239,9831,7677,5920,4646,3497,2743,1847,1388,768,598,227,137,37,5,0,0,0
30276,23145,17498,12939,9699,7397,5833,4606,3736,2591,1952,1285,930,451,247,94,40,0,0,0,0
